cell_line,drug,n_treated_G1,n_treated_G2M,n_control_G1,n_control_G2M,induced_cosine_G1_vs_G2M,norm_delta_G1,norm_delta_G2M,norm_delta_mean
LS 180,CP21R7,254,163,922,456,0.5027781749589585,0.9325678389440544,1.0708938793282514,0.863368435230653
LS 180,Capivasertib,394,201,922,456,0.6539821946442228,1.024565411998715,1.0916181030765655,0.962381286949367
LS 180,Capmatinib,314,124,922,456,0.721388260702805,1.620736974825783,1.8631379999421807,1.586917814114682
LS 180,Celecoxib,312,171,922,456,0.6129673190251186,0.9743308585197447,1.2044023568894535,0.94729964163657
LS 180,DT-061,249,170,922,456,0.7426802946898277,1.556173120305324,1.729097033851272,1.5302397735031774
LS 180,DTP3,287,93,922,456,0.7809724108448204,1.7266868647176135,2.0835976592680487,1.7355583663412526
LS 180,Dabrafenib,1845,340,922,456,0.7837416366095166,1.6586196586124935,1.5433513035450412,1.6300317185228983
LS 180,ERK5-IN-2,1627,319,922,456,0.8044634182905915,1.666046461145026,1.8302015021893638,1.676522181330109
LS 180,ETC-206,516,224,922,456,0.676092579243324,0.8742375204841135,0.9781442639562511,0.8453613873414471
LS 180,EX229,483,92,922,456,0.7955250580757608,1.7591217129750654,2.179224988117205,1.8031895530624429
LS 180,Elimusertib hydrochloride,229,65,922,456,0.8581639809194065,1.7986148638936161,2.4478754309935082,1.9233126974461094
LS 180,Encorafenib,1965,468,922,456,0.8453660477947457,1.8894118915883835,1.9680764002730615,1.8786246026698012
LS 180,Erdafitinib ,739,320,922,456,0.7107072111919517,1.1472308106097602,1.1511186277524832,1.0776238809447158
LS 180,Everolimus,1180,500,922,456,0.7168016561153429,1.0771528593729938,1.1371410185034585,1.0287187287343351
LS 180,Futibatinib,288,67,922,456,0.5730024745559839,1.8616376393087355,1.424214289450176,1.59741905174307
LS 180,GSK1059615,959,261,922,456,0.844828872558651,2.118596984377018,2.50160998759801,2.185632447569586
LS 180,Gemcitabine,1029,292,922,456,0.5954406279317288,1.0941645413196264,1.5953917829495408,1.127219630967749
LS 180,HI-TOPK-032,343,129,922,456,0.8074194413408399,1.778451862594139,2.296793564716628,1.8616641523056936
LS 180,Hydroxyfasudil,214,94,922,456,0.5382457785200458,0.9885330868620174,1.1901493952475999,0.9405799366849448
LS 180,IQ 1,407,73,922,456,0.6804804576714575,1.5054207441391458,1.9961865626212985,1.5246643006776
LS 180,Infigratinib,823,180,922,456,0.6869926019733693,1.4619838253505428,1.6285949398365365,1.4369179153618077
LS 180,Ipatasertib,1277,484,922,456,0.8478950093921247,1.7536410199024675,1.684111962112796,1.6885689103454784
LS 180,Irinotecan,1043,320,922,456,0.5964785719352514,1.2968041414111666,1.8226207337134293,1.3052144421020748
LS 180,Ixazomib,363,76,922,456,0.5366705978418792,1.7273024240889394,1.876521949957082,1.5832111975106953
LS 180,LB-100,434,178,922,456,0.5561317571908259,0.8755348478070971,0.9832439802137245,0.8223044511322485
LS 180,LJI308,379,148,922,456,0.613306077150503,0.9601454636486195,1.2208680059946464,0.9730629816292837
LS 180,LY-2584702 (tosylate salt),162,67,922,456,0.6998499002134411,1.4794354960812839,1.8104779634133619,1.4699214219786956
LS 180,LY2090314,520,390,922,456,0.6884225091977817,1.1297725956228915,0.935432782863384,1.004723302305647
LS 180,Lapatinib ditosylate,983,467,922,456,0.6163247796228687,1.0551099295255328,0.922914479032722,0.924971223766583
LS 180,MK-3903,333,73,922,456,0.7556987267146923,1.8015225341558727,2.2698464554902746,1.8453615172527669
LS 180,MK-8353,443,194,922,456,0.6707870005122661,1.0861321861029924,1.2369227250539165,1.0491145718955441
LS 180,ML264,872,269,922,456,0.8218643886010182,1.2101581675389133,1.3488499280639206,1.2364624809714617
LS 180,Methylprednisolone succinate,275,132,922,456,0.6669902911631008,0.9981501666902517,1.2952194838238376,1.0069984543322335
LS 180,Minodronic acid,401,262,922,456,0.7022426167446745,0.9717213380166966,1.1218410152640428,0.9545684835330447
LS 180,NG25,458,166,922,456,0.8491847644793636,2.3822306839499046,2.6281890027581953,2.371515968983835
LS 180,NVP-BHG712,499,248,922,456,0.678044756167122,1.3622221131564953,1.297353314333524,1.24325827753077
LS 180,OTS514,240,152,922,456,0.6977630143122586,1.6534362815464603,1.407753520310754,1.4740636451661746
LS 180,Oleic acid,277,174,922,456,0.6937619273510581,1.0438647836782253,1.2325788655647565,1.0323719141723247
LS 180,Oxaliplatin,571,272,922,456,0.6988357087933464,1.0442691928824885,1.1196794764036198,0.9930063931424782
LS 180,PF-06260933,266,73,922,456,0.8142752757115767,2.3197607536731346,2.773747373221795,2.3730803622317476
LS 180,PH-797804,790,156,922,456,0.9298811263951523,3.936264592575569,4.262572340064,3.984906266072967
LS 180,Paclitaxel,2019,648,922,456,0.8752804182015252,1.5511316391034453,1.640235102976466,1.5687212470312417
LS 180,Pemigatinib,546,149,922,456,0.6853858504088725,1.3540484091219605,1.621837938602345,1.3444628901978268
LS 180,Pimitespib,175,85,922,456,0.5453218196886248,1.1254838344409726,1.3449297510045566,1.0636540478763534
LS 180,Pralsetinib,169,125,922,456,0.7122495551754365,1.6456077830390432,2.081804200823104,1.6939859515742604
LS 180,RMC-6236,1592,277,922,456,0.849766023642204,2.1173027368127677,2.3481706915766956,2.1485117697384357
LS 180,Ralimetinib dimesylate,757,318,922,456,0.8156886860518723,1.5777610822492498,1.6343480766341583,1.5319300339881956
LS 180,Regorafenib,542,241,922,456,0.8297613932094253,1.8556164500400134,2.0715199657455874,1.8468379522239435
LS 180,SBI-0640756,212,101,922,456,0.5346975137075203,0.9797610524256368,1.2961952360354472,0.9575148587450195
LS 180,Sapanisertib,1986,236,922,456,0.8361769776655691,1.8375559424789092,2.2592397290051855,1.9221164593433797
LS 180,Sonidegib,240,68,922,456,0.6337147312720207,1.0967718352450542,1.4763946210169838,1.1389981183067202
LS 180,TAK-733,472,76,922,456,0.7951435795769162,1.7435872220751945,2.0637899565863367,1.7519552343845
LS 180,TAK-901,1486,312,922,456,0.9357472165842601,4.5307808159021965,4.598919286718598,4.523614999087474
LS 180,Temuterkib,784,218,922,456,0.7450134221023647,1.3727162860096191,1.2939703786917007,1.2976885166478729
LS 180,Tomivosertib,741,180,922,456,0.8263839925638167,1.5384515063111528,1.8518247314425889,1.6728876103100112
LS 180,Torkinib,218,140,922,456,0.6979576041124559,1.2616577614752638,1.5531195942355756,1.2718986647850996
LS 180,Trametinib,1238,171,922,456,0.8523773216998636,2.102501842388093,2.453890013290299,2.14336750191474
LS 180,Tubulin inhibitor 6,335,195,922,456,0.7117173382678653,1.025811841854512,1.2866130705495256,1.031997460210587
LS 180,Tucatinib,1089,531,922,456,0.7206312130897312,1.1178704320365145,1.0695537627968714,1.0327927200167348
LS 180,ULK-101,225,105,922,456,0.7180206069702212,1.238731282797872,1.6593637549227285,1.2832535414583204
LS 180,Vemurafenib,970,258,922,456,0.8176488434001052,1.6647696985520464,1.7614514070440455,1.6353397175452316
LS 180,Volasertib,345,115,922,456,0.6339523508415497,1.0617301807193302,1.2527838685498374,1.0269829641244679
LS 180,XRK3F2,1326,351,922,456,0.8552701607331036,1.6648423196829465,1.8395747219251832,1.6747867246622092
LS 180,c-Kit-IN-1,449,83,922,456,0.8100559834200384,1.8942283290071027,2.390492241948083,1.9621406454468908
LS 180,olaparib,314,164,922,456,0.48768984063048043,1.092408072200261,1.336014433023424,1.0243922691123117
LS 180,palbociclib,609,83,922,456,0.6460987493912873,1.8043211649568782,2.01778833659404,1.706277011962415
LS 180,venetoclax,403,125,922,456,0.8813658180778765,2.182715632415712,2.6243387972569243,2.2589737555019465
LS 180,vincristine,206,114,922,456,0.8358376571522185,1.9326027992180168,2.4447868021634456,2.023518515434601
LoVo,4EGI-1,511,76,1921,468,0.7429681509596388,1.358187904781206,1.6466964094574361,1.3495096287830914
LoVo,9-ING-41,2540,439,1921,468,0.8240842467819777,1.0764020732924442,1.0499740091932022,1.049649139369001
LoVo,APTO-253,1005,183,1921,468,0.6733330994056996,0.9813644106532369,1.1878517519738965,0.9649327806254171
LoVo,AT7519,1360,264,1921,468,0.6939015010588547,0.7537505494653299,0.891408609909617,0.7355597063920427
LoVo,AZD-7648,517,143,1921,468,0.8790221075102745,1.8172010957643783,1.8472865969930803,1.7911132121811217
LoVo,AZD-8055,1090,195,1921,468,0.7915406234777949,1.6563234504250233,1.6617330443245688,1.6093042407639595
LoVo,AZD1390,843,130,1921,468,0.7964385065968727,1.2145777272560487,1.4040909508595685,1.2078669797909698
LoVo,AZD2858,462,126,1921,468,0.6771257301076244,0.9752138136025663,1.1330762299369042,0.9527326564701799
LoVo,Abemaciclib,1702,258,1921,468,0.9523247611640079,2.508489648531878,2.3174522948499687,2.4573435868723306
LoVo,Adagrasib,634,163,1921,468,0.6549214504283649,0.7290963494076866,0.8520399802209756,0.7070102626722142
LoVo,Afatinib,2238,414,1921,468,0.9350314031467681,2.2612236205008527,2.1346361637024014,2.2134171154858944
LoVo,Alpelisib,651,118,1921,468,0.8625547412196504,1.7829202286355996,1.8876039074979154,1.762064220560749
LoVo,Anastrozole,1140,270,1921,468,0.7783943221036455,0.9356665654054573,0.97693310529566,0.9089603023011066
LoVo,BAY1125976,2839,254,1921,468,0.8764828602498668,2.358621590403168,2.0581217383697616,2.334367403889544
LoVo,BI-3406,1293,267,1921,468,0.8744334641167997,1.9635610956564522,1.9073651703833345,1.9178675208493334
LoVo,BI-78D3,1922,463,1921,468,0.7773869694540988,0.8188208298753754,0.9277282637504303,0.8076906044749973
LoVo,Belumosudil (mesylate),821,108,1921,468,0.7456748666420695,1.1079786365561541,1.4212302317343557,1.1055512146500726
LoVo,Belzutifan,637,64,1921,468,0.791224203224643,1.6179711738787597,1.7285358841358964,1.5787049509023345
LoVo,Bentamapimod,1391,337,1921,468,0.8956884469089769,1.3982287024868396,1.4381716990086308,1.3821903692594952
LoVo,Bimiralisib,2147,354,1921,468,0.9087923650862411,2.1444963490424636,2.0859701749152073,2.1130305783806733
LoVo,Binimetinib,460,90,1921,468,0.8371475544604465,2.072055781579818,1.9655058057131556,2.0056972512157087
LoVo,Bortezomib,464,70,1921,468,0.9073108005236877,3.009891186050669,3.0279653168358416,2.970430347011065
LoVo,Brivudine,1186,400,1921,468,0.9584859030282844,2.7923727081240934,2.6744806976694973,2.7553194574738114
LoVo,CP21R7,605,150,1921,468,0.6296436757608731,0.8053233048115265,0.9687158218403324,0.7816020192580513
LoVo,Capivasertib,685,154,1921,468,0.7226295793124885,0.8813192572489269,1.07578021665421,0.8700001889167671
LoVo,Capmatinib,543,128,1921,468,0.857243161688738,1.8080593691857898,1.8027741013386276,1.7656040755634557
LoVo,Celecoxib,773,174,1921,468,0.6223373391467998,0.731897185373675,0.9127114764964431,0.7120659074810436
LoVo,DT-061,486,158,1921,468,0.8291574924443388,1.3617504936700757,1.3819910159524076,1.3361974972822168
LoVo,DTP3,575,100,1921,468,0.8069645893644954,1.6826599053913291,1.7055315846602948,1.6495689364026198
LoVo,Dabrafenib,3169,442,1921,468,0.8385141622147368,1.3673161976191093,1.3122425901954755,1.330475374808985
LoVo,ERK5-IN-2,2907,598,1921,468,0.8787939297206318,1.3790255801944282,1.4389002125859525,1.3634667499939332
LoVo,ETC-206,962,263,1921,468,0.6602113449559178,0.6962614020942935,0.8468488645597595,0.6836245427836393
LoVo,EX229,1087,88,1921,468,0.8782595647055551,2.155187850729885,2.2001236910965623,2.1123137897437174
LoVo,Elimusertib hydrochloride,399,86,1921,468,0.9042441305020574,2.1723322244386383,2.3040385180968364,2.159651928589678
LoVo,Encorafenib,2933,546,1921,468,0.8935699553168476,1.8200278519090636,1.6972245771456012,1.7700771928700223
LoVo,Erdafitinib ,1325,295,1921,468,0.7374501698086173,0.8756078681419494,0.9894376043550571,0.8559440641746298
LoVo,Everolimus,2274,600,1921,468,0.9099447931448292,1.1925428825435431,1.2644788944950118,1.1925802605730234
LoVo,Futibatinib,596,101,1921,468,0.659340295814836,1.0710116956886069,1.089183206038937,1.0234254819535749
LoVo,GSK1059615,1660,175,1921,468,0.8392601735577307,2.234060917842248,2.214849087210159,2.2075593811973597
LoVo,Gemcitabine,1742,364,1921,468,0.7642403354130043,0.8545116398050707,1.0334318021196862,0.8466023949458293
LoVo,HI-TOPK-032,666,180,1921,468,0.8989086656115,1.7661480224319215,1.7835599832478801,1.7428923708814232
LoVo,Hydroxyfasudil,476,127,1921,468,0.6725036881478407,0.8956209871271258,1.1216931185406736,0.8845113710238246
LoVo,IQ 1,476,94,1921,468,0.7494297853174652,1.3124626436323517,1.4770991919117054,1.2844818862211909
LoVo,Infigratinib,1297,255,1921,468,0.8619529824895468,1.2756972020240438,1.460140696989924,1.275825486746566
LoVo,Ipatasertib,2527,602,1921,468,0.9201543018238876,1.6255599354048171,1.611558858559183,1.6019785230682764
LoVo,Irinotecan,1895,485,1921,468,0.8153977489602776,0.9950631540029999,1.112610452437779,0.9880667435498407
LoVo,Ixazomib,642,134,1921,468,0.8279191721131178,1.5834630687254676,1.584265635488615,1.5406576121281095
LoVo,LB-100,942,175,1921,468,0.5731786039555682,0.7502547158402214,0.8929575809847891,0.7186631100792459
LoVo,LJI308,705,134,1921,468,0.7171971397918453,0.8739875106959041,1.1401205405728638,0.8733363513591283
LoVo,LY-2584702 (tosylate salt),293,72,1921,468,0.7312560612702942,1.2826183194987912,1.439920744979528,1.2525974421306865
LoVo,LY2090314,1353,362,1921,468,0.7598195530271078,0.881892932766289,0.9792807829209071,0.864889007838392
LoVo,Lapatinib ditosylate,1903,445,1921,468,0.6878922010805187,0.784611902714646,0.8115823903673152,0.7488047950647061
LoVo,Lonafarnib,345,74,1921,468,0.9070115403813555,2.3591353414470975,2.4686545584372253,2.3432947184610398
LoVo,MK-3903,573,129,1921,468,0.8504054705494617,1.729470323808333,1.8316173412845957,1.7071441160714353
LoVo,MK-8353,716,210,1921,468,0.5286959073488856,0.7553280409658976,0.8829094035481767,0.7155278574997676
LoVo,ML264,1672,388,1921,468,0.8351539938852569,0.9742236573179653,1.0321446923927529,0.9585222899448732
LoVo,Methylprednisolone succinate,655,158,1921,468,0.7392692072986969,0.8787922625779562,1.0678979672569329,0.8724101640533833
LoVo,Minodronic acid,1026,258,1921,468,0.7830277921029815,0.9023567059496121,0.9365595579767887,0.8771507898180907
LoVo,NG25,925,297,1921,468,0.9071981448719643,2.4945464262730725,2.5468646540121265,2.4741102715632493
LoVo,NVP-BHG712,947,260,1921,468,0.7737573524425289,1.0545563779336078,1.1077395999785082,1.0280593456954108
LoVo,OTS514,480,118,1921,468,0.7394133976968472,1.1421019151402723,1.2790874443760898,1.116476958316529
LoVo,Oleic acid,728,198,1921,468,0.7854342753884781,0.9469302431474836,1.0122267340853943,0.9282071535299619
LoVo,Oxaliplatin,1052,287,1921,468,0.779815181832711,0.9164273674623744,1.0403380154387714,0.9089800883884238
LoVo,PF-06260933,475,83,1921,468,0.8065033057457188,1.6401133814941862,1.810235598046378,1.6237402036286837
LoVo,PH-797804,1110,251,1921,468,0.9348499191263311,2.6493497155231793,2.5816360835342715,2.6111300524770913
LoVo,Paclitaxel,3365,707,1921,468,0.8345902735388314,1.223446867992486,1.1659954990067882,1.1847325892601688
