cell_line,drug_a,drug_b,cos_mean_signature,cos_G2M_response
NCI-H2030,LY2090314,MK-3903,0.43066691391132167,0.3015178521361816
NCI-H2030,Irinotecan,Oleic acid,0.38873953358081026,0.4539513325270009
NCI-H2030,Dabrafenib,Volasertib,0.04558738395375225,0.12204116494771533
NCI-H2030,CP21R7,Temuterkib,0.7451881708324589,0.6862979034537637
NCI-H2030,SBI-0640756,TAK-901,0.15870692222812977,0.20317628781003125
NCI-H2030,EX229,Sonidegib,0.1948651994977001,0.17180912110473479
NCI-H2030,Encorafenib,TAK-901,0.035538535288893176,0.08971314972637524
NCI-H2030,LY2090314,ML264,0.3379462032017658,0.2808257702648162
NCI-H2030,PH-797804,RMC-6236,0.08343603572735238,0.18043418210113954
NCI-H2030,AZD-8055,DT-061,0.6201367008342081,0.5496966366151682
NCI-H2030,Bimiralisib,Torkinib,0.0922641678640639,0.08560643109103543
NCI-H2030,Gemcitabine,Ralimetinib dimesylate,0.36403593642481336,0.41969247838944357
NCI-H2030,BI-3406,CP21R7,0.5503584756288207,0.4956526343917629
NCI-H2030,olaparib,venetoclax,0.23666390933319753,0.37016909592131153
NCI-H2030,Anastrozole,Binimetinib,0.07107872656990821,0.07542421265810656
NCI-H2030,Bortezomib,Elimusertib hydrochloride,0.3920881812381646,0.3434956383309171
NCI-H2030,AT7519,Brivudine,0.05849399310522114,0.19924193121218714
NCI-H2030,AT7519,Regorafenib,-0.19076695990337175,-0.11217733961062436
NCI-H2030,Encorafenib,vincristine,-0.42125149755970365,-0.33933737184226725
NCI-H2030,Anastrozole,HI-TOPK-032,0.21501791325683728,0.22921529525880693
NCI-H2030,Brivudine,NVP-BHG712,0.11361676390686781,0.07602636796802406
NCI-H2030,Pemigatinib,Pralsetinib,0.0001784894300612492,-0.0807786146620649
NCI-H2030,4EGI-1,c-Kit-IN-1,-0.15804210320710324,-0.1059709253827798
NCI-H2030,DT-061,Pimitespib,0.49946994491607666,0.28810223435033255
NCI-H2030,Celecoxib,Oxaliplatin,0.5882736494918579,0.6064142628278395
NCI-H2030,AZD2858,Encorafenib,-0.33589228090438566,-0.38399489185096847
NCI-H2030,4EGI-1,Sapanisertib,0.5298831139247756,0.38162561262313277
NCI-H2030,NVP-BHG712,Tubulin inhibitor 6,0.14857670632428938,0.04439999930455627
NCI-H2030,Celecoxib,Ralimetinib dimesylate,0.2631530245725347,0.2661372205465252
NCI-H2030,Belzutifan,Elimusertib hydrochloride,0.28019770239550723,0.29745784274165143
NCI-H2030,Dabrafenib,GSK1059615,0.4216724430118391,0.5620759217234638
NCI-H2030,MK-3903,SBI-0640756,0.14752556341851306,0.20440216246201134
NCI-H2030,Bentamapimod,Trametinib,0.3068776812081373,0.2757190314361211
NCI-H2030,Gemcitabine,MK-3903,0.38738064166219316,0.29960839795691185
NCI-H2030,APTO-253,Encorafenib,0.0981551092768958,0.049356316929565665
NCI-H2030,NVP-BHG712,Sapanisertib,0.6127344979981113,0.5536905855805017
NCI-H2030,NVP-BHG712,c-Kit-IN-1,-0.2652992217778562,-0.20735228347729853
NCI-H2030,PF-06260933,venetoclax,-0.023784060203427524,0.07978950256969304
NCI-H2030,Adagrasib,Minodronic acid,0.20843869018680286,0.18404465835214068
NCI-H2030,9-ING-41,AZD-7648,0.5150333049881097,0.45738944867865616
NCI-H2030,AZD2858,Brivudine,0.1327894505198574,0.25337456983610757
NCI-H2030,MK-8353,Vemurafenib,0.16588216946914985,0.08217301684594824
NCI-H2030,ERK5-IN-2,Encorafenib,0.7155317720474909,0.7349016187154985
NCI-H2030,9-ING-41,OTS514,-0.043347263073150004,-0.049385124069698784
NCI-H2030,Lapatinib ditosylate,Oleic acid,0.48293247589731386,0.32442105838191027
NCI-H2030,APTO-253,vincristine,0.2583353346153377,0.416151713122653
NCI-H2030,GSK1059615,Paclitaxel,0.7483560379887308,0.7516140931788576
NCI-H2030,Elimusertib hydrochloride,ULK-101,0.5870456043462882,0.5065086991960567
NCI-H2030,DT-061,TAK-733,0.3086073208089434,0.4022456214140344
NCI-H2030,Bimiralisib,Sapanisertib,0.5944980172484596,0.563219137008674
NCI-H2030,Afatinib,Anastrozole,-0.07402142242829271,-0.07560934113387914
NCI-H2030,Lonafarnib,Pemigatinib,-0.4086886161953755,-0.28281318252020576
NCI-H2030,ML264,RMC-6236,0.42485109896422496,0.43070617518361093
NCI-H2030,Regorafenib,c-Kit-IN-1,0.1401532495577878,0.1281811649263193
NCI-H2030,Bimiralisib,Bortezomib,0.13937438338430705,0.06900608678335994
NCI-H2030,Regorafenib,palbociclib,0.7960714994937844,0.7675664006273515
NCI-H2030,AZD-7648,Pralsetinib,0.30812140851771874,0.3080411265866578
NCI-H2030,GSK1059615,Irinotecan,0.3671405376212124,0.4464676158310681
NCI-H2030,LB-100,Ralimetinib dimesylate,0.34157296021962036,0.27778513737898936
NCI-H2030,AZD-8055,Binimetinib,0.8081142130805337,0.7850140428299648
NCI-H23,AZD2858,c-Kit-IN-1,0.11510233269870015,0.2214765761529719
NCI-H23,ETC-206,Pralsetinib,0.3487377257954278,0.3478057488821332
NCI-H23,AZD2858,Futibatinib,0.5264904776512387,0.41735544139664843
NCI-H23,EX229,Methylprednisolone succinate,0.3099109290029329,0.39736683429354686
NCI-H23,Belzutifan,RMC-6236,-0.09669178010500522,-0.038824673669133836
NCI-H23,PF-06260933,Sapanisertib,0.28494915075631205,0.2892025273532455
NCI-H23,Lonafarnib,Sapanisertib,-0.07698037017544582,0.12933299834576406
NCI-H23,AZD-7648,MK-8353,-0.2403672148922995,-0.018824805739305214
NCI-H23,AZD-7648,RMC-6236,0.6734366465701264,0.8055317747774076
NCI-H23,Brivudine,Irinotecan,0.18498999176546532,0.20775184552599857
NCI-H23,Erdafitinib ,Tomivosertib,-0.004071434132602048,0.1763856957875449
NCI-H23,Pralsetinib,Torkinib,0.5199473685924207,0.43052726969798055
NCI-H23,Pemigatinib,SBI-0640756,0.36879021674085344,0.22616808039562594
NCI-H23,SBI-0640756,TAK-901,0.3420495934940914,0.29517132712667443
NCI-H23,Belumosudil (mesylate),ERK5-IN-2,0.15547918052369955,0.25358140084954395
NCI-H23,Alpelisib,DT-061,0.7084737432802777,0.6653779158831469
NCI-H23,PH-797804,Regorafenib,0.26277852570005306,0.30497098326039085
NCI-H23,9-ING-41,Encorafenib,0.6301905550894873,0.6896260541730613
NCI-H23,AT7519,LY2090314,0.47472203972845073,0.4892361004354368
NCI-H23,Pralsetinib,ULK-101,0.45215371034458324,0.4514118670607163
NCI-H23,Afatinib,olaparib,0.26683778810103465,0.269769585852199
NCI-H23,Dabrafenib,Lapatinib ditosylate,0.4751770741077727,0.38025586979931714
NCI-H23,Capmatinib,Ixazomib,0.7140156775371076,0.719209983097642
NCI-H23,Ralimetinib dimesylate,venetoclax,-0.13440124210432958,0.026413638901877156
NCI-H23,Bimiralisib,Pemigatinib,-0.04244598935794368,0.04447765153411326
NCI-H23,Binimetinib,ERK5-IN-2,-0.05777651299368232,0.07923363494712474
NCI-H23,Dabrafenib,Volasertib,0.3640981402441073,0.3319349725124737
NCI-H23,Capivasertib,GSK1059615,0.011298857880337371,0.09536111576465459
NCI-H23,Dabrafenib,Vemurafenib,0.3531589246642487,0.5058973540375576
NCI-H23,Infigratinib,SBI-0640756,0.31991241187547154,0.2513520949141588
NCI-H23,Lonafarnib,ML264,0.11437578680273358,0.21595831852678612
NCI-H23,EX229,OTS514,0.009840144289142101,-0.05210222219107132
NCI-H23,LY-2584702 (tosylate salt),Methylprednisolone succinate,0.5293009020261376,0.42403950030190085
NCI-H23,Everolimus,NG25,0.13121010641672184,0.17615518648738063
NCI-H23,Encorafenib,Volasertib,-0.21709315874702306,-0.0009014690270707797
NCI-H23,Encorafenib,Irinotecan,-0.013423244047066494,0.18133318949373778
NCI-H23,Elimusertib hydrochloride,Erdafitinib ,-0.08768595291334527,0.09063770818235974
NCI-H23,NVP-BHG712,olaparib,0.1975078283355155,0.2089619327781161
NCI-H23,9-ING-41,Sonidegib,0.04737895151637837,0.25746900794183497
NCI-H23,Bimiralisib,Torkinib,-0.053172864696841134,0.08950755980820745
