context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,TAPBP,169,0.08349046240497635,1.8627987504005432,0.41420118343195267,0,0.019256722182035446,0.11637023091316223,0.054623574018478394,-0.21799254417419434,1.1441221237182617,1.1137911081314087
Co-culture,TAPBPL,236,0.07851260472732764,1.8420358300209045,0.4703389830508475,0,0.13517650961875916,0.02277674898505211,-0.03858034312725067,-0.11757658421993256,0.9861173629760742,0.9933738708496094
Co-culture,TFAP2A,234,0.0672679469311583,1.8151271343231201,0.45726495726495725,0,0.10837717354297638,-0.013197029940783978,-0.04885394871234894,-0.04464782029390335,0.9322363138198853,0.919330358505249
Co-culture,TGFB1,270,0.0726365140475019,1.9046782851219177,0.48148148148148145,0,0.11418639123439789,-0.005683198571205139,-0.057064127177000046,-0.21808695793151855,1.0123991966247559,1.0021108388900757
Co-culture,TIMM50,108,0.06264710466946208,1.7549962997436523,0.39814814814814814,0,0.19185380637645721,0.1191958636045456,0.0720990002155304,-0.15067434310913086,0.9076740741729736,0.9194765090942383
Co-culture,TIMP1,239,0.0805521200834236,1.7664137482643127,0.4351464435146444,0,0.31095024943351746,0.3010846674442291,0.26570093631744385,-0.09668038785457611,1.0460236072540283,1.0672316551208496
Co-culture,TIMP2,161,0.07294130694750982,1.8285704255104065,0.4658385093167702,0,0.2240157127380371,0.21678006649017334,0.14860409498214722,-0.17269955575466156,0.82078617811203,0.9452821612358093
Co-culture,TIMP3,204,0.07088109761091052,1.861741542816162,0.4362745098039216,0,-0.021872878074645996,-0.21879842877388,-0.2728571891784668,-0.15646129846572876,0.9261778593063354,0.9870444536209106
Co-culture,TM4SF1,218,0.07039991125390102,1.7779971361160278,0.4908256880733945,0,0.05913978070020676,-0.00563670601695776,-0.028775779530405998,-0.1377798467874527,0.9344251155853271,0.945598840713501
Co-culture,TMED10,43,0.10529071853158317,1.4635465443134308,0.3488372093023256,0,0.05797129124403,0.0539325475692749,-0.0022770988289266825,-0.2419029027223587,1.169757604598999,1.2226461172103882
Co-culture,TMEM173,217,0.07673076558166761,1.7322795391082764,0.43317972350230416,0,0.15642020106315613,0.03569992631673813,-0.00018512451788410544,-0.042731817811727524,0.9819728136062622,0.9986203908920288
Co-culture,TOP1MT,190,0.07105118454173841,1.7310561537742615,0.4,0,0.20077529549598694,0.14731353521347046,0.08633731305599213,-0.05149830877780914,0.9511762857437134,1.0660549402236938
