dataset,task_id,information_condition_mode,structure_reliability_score,preference_conflict,mean_vs_DART_disagreement,subpop_variance_ratio,response_diversity,bootstrap_rank_stability,observed_best_method,observed_dart_minority_cov,observed_mean_minority_cov,seed,HIR_predicted_regime,prediction_correct
sciplex3_cross_line,K562->A549:AG-490 (Tyrphostin B42):s1,observed,0.5992284159811277,0.08644067796610166,0.09765389132618402,0.03169456563311466,0.6996585711761935,1.0,DART_recommended,0.6238439443153634,0.5998963526244938,1,mean_sufficient,False
sciplex3_cross_line,K562->A549:UNC0379:s1,observed,0.6040350297326071,0.13615819209039548,0.08860905065838648,0.03339298862698021,0.7284289612123116,1.0,DART_recommended,0.6426187297279107,0.6166434871345338,1,DART_recommended,True
sciplex3_cross_line,K562->A549:Lapatinib (GW-572016) Ditosylate:s1,observed,0.6079847769784283,0.0903954802259887,0.09815421769880972,0.03470523525918786,0.6951509500628141,1.0,mean_sufficient,0.636113419964286,0.636113419964286,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:BMS-536924:s1,observed,0.5799112152120193,0.12485875706214689,0.08533149330113277,0.026928699746156498,0.6925909331815326,1.0,mean_sufficient,0.6410572608980384,0.6410572608980384,1,DART_recommended,False
sciplex3_cross_line,K562->A549:Resveratrol:s1,observed,0.601704779047013,0.12824858757062146,0.0939566442412742,0.0323211604198821,0.7185647230292085,1.0,mean_sufficient,0.6394274016557113,0.6394274016557113,1,DART_recommended,False
sciplex3_cross_line,K562->A549:Triamcinolone Acetonide:s1,observed,0.5899752914624888,0.12316384180790962,0.0898165717900063,0.029666914302112813,0.6953874842964824,1.0,mean_sufficient,0.6374110540318312,0.6374110540318312,1,DART_recommended,False
sciplex3_cross_line,K562->A549:Clevudine:s1,observed,0.5876065704356264,0.08757062146892658,0.09351369984061669,0.02738412571080937,0.7272439835898241,1.0,mean_sufficient,0.6593001824178631,0.6593001824178631,1,mean_sufficient,True
sciplex3_cross_line,K562->A549:Nintedanib (BIBF 1120):s2,observed,0.5949173083404158,0.13389830508474576,0.10528434247599328,0.028789156825862302,0.7170031799623116,1.0,mean_sufficient,0.6307146514787854,0.6307146514787854,2,DART_recommended,False
sciplex3_cross_line,K562->A549:Dasatinib:s2,observed,0.5999331805792648,0.08644067796610166,0.09378414122247136,0.031375528847210725,0.7298214460976759,1.0,mean_sufficient,0.6638105555660136,0.6638105555660136,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:GSK J1:s2,observed,0.5976665517621055,0.1022598870056497,0.09424414927261227,0.03126221150530201,0.7089446500078518,1.0,mean_sufficient,0.6425864731068475,0.6425864731068475,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:Amisulpride:s2,observed,0.5907390268896955,0.08644067796610166,0.08642401242021736,0.029631548202020505,0.7159597793655779,1.0,mean_sufficient,0.6606201484351624,0.6520493924630792,2,mean_sufficient,True
sciplex3_cross_line,K562->A549:SRT2104 (GSK2245840):s2,observed,0.6034731608959081,0.10169491525423735,0.09223161405324592,0.03351261851226277,0.7065424044048367,1.0,DART_recommended,0.6381972747259884,0.6227544485554524,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:WP1066:s2,observed,0.5939215178781243,0.20677966101694917,0.10033925593697884,0.029387633072422367,0.7063987908291458,1.0,mean_sufficient,0.6485551689631531,0.6466753430716792,2,DART_recommended,False
sciplex3_cross_line,K562->A549:Costunolide:s2,observed,0.5989944049229146,0.09717514124293786,0.09619918348571099,0.030966014435257882,0.7242664739714195,1.0,DART_recommended,0.6376210752781892,0.6071937770035508,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:Alvespimycin (17-DMAG) HCl:s2,observed,0.6020688998232335,0.0903954802259887,0.09269162210338683,0.03210507998221958,0.7331159214038945,1.0,DART_recommended,0.6275020009475135,0.6014729366509864,2,mean_sufficient,False
sciplex3_cross_line,K562->A549:IOX2:s2,observed,0.4311170941290389,0.13389830508474576,0.09148410097176701,0.0292952613284048,0.7121187480370603,0.6,DART_recommended,0.6428393791584103,0.6089872655248412,2,DART_recommended,True
sciplex3_cross_line,K562->A549:Ellagic acid:s2,observed,0.5988762937189521,0.12485875706214689,0.09320913115979529,0.03161679370149369,0.7140271670854271,1.0,mean_sufficient,0.6376405344295818,0.6376405344295818,2,DART_recommended,False
sciplex3_cross_line,A549->MCF7:Sirtinol:s0,observed,0.5915634174594498,0.13163841807909604,0.12305215341268472,0.02935866505603983,0.604191685968907,1.0,mean_sufficient,0.6968240983064079,0.6968240983064079,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:Zileuton:s0,observed,0.6141528106293391,0.1378531073446328,0.12621470875740326,0.03711758036061196,0.5862492148241206,1.0,mean_sufficient,0.7049509218254271,0.7049509218254271,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:Ofloxacin:s0,observed,0.6029629587011491,0.12203389830508476,0.11074693807141628,0.034706737715156234,0.6008131723068467,1.0,mean_sufficient,0.6965637597794981,0.6965637597794981,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:Lapatinib (GW-572016) Ditosylate:s0,observed,0.6014925144623786,0.16666666666666669,0.12621470875740326,0.03198946662834622,0.6134896651224875,1.0,mean_sufficient,0.7028954627274198,0.7028954627274198,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:Curcumin:s0,observed,0.6001093862066214,0.04632768361581924,0.1366798918981082,0.031084477899982237,0.5901799034233668,1.0,mean_sufficient,0.7076612429106223,0.7076612429106223,0,mean_sufficient,True
sciplex3_cross_line,A549->MCF7:AICAR (Acadesine):s0,observed,0.5928995373134028,0.19322033898305085,0.12385716750043124,0.029876596946282894,0.5991973784940327,1.0,mean_sufficient,0.6951787917680199,0.6951787917680199,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:ABT-737:s0,observed,0.5957051861586806,0.12937853107344632,0.131849807371629,0.02969624210445936,0.6046902726523241,1.0,mean_sufficient,0.7039925149473181,0.7039925149473181,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:Disulfiram:s0,observed,0.5796155972535695,0.12485875706214689,0.12059745247536979,0.02661709046449052,0.5755521749371859,1.0,mean_sufficient,0.7106427838250209,0.7106427838250209,0,DART_recommended,False
sciplex3_cross_line,A549->MCF7:Belinostat (PXD101):s0,observed,0.6519567331717769,0.17683615819209036,0.09671669254211945,0.08930703281449846,0.6810589078203517,1.0,DART_recommended,0.7505182046085359,0.692199504099511,0,DART_recommended,True
sciplex3_cross_line,A549->MCF7:Abexinostat (PCI-24781):s0,observed,0.6554993353929311,0.13107344632768364,0.10511183945719049,0.07610114531485335,0.6871019158291457,1.0,DART_recommended,0.7945270023695326,0.7078516063461048,0,DART_recommended,True
sciplex3_cross_line,A549->MCF7:Droxinostat:s1,observed,0.6015725068000869,0.10056497175141244,0.11902708297395204,0.0334660266577999,0.5951494778580402,1.0,mean_sufficient,0.7090150912206405,0.7090150912206405,1,mean_sufficient,True
