subpop_variance_ratio,split_half_stability,response_diversity,isotropy_index,n_cells,pair,drug,seed,source,predictor,synth,score_disagreement
0.14087145317225824,0.9644315123558045,0.21811445479398905,0.8060696856292641,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,real_blend,real_blend,real,0.5
0.02583910711973584,0.9864446222782135,0.1295045690612301,0.9818163270258862,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,real_single,real_single,real,
0.1395417097848702,0.9627253711223602,0.2291634444759082,0.8123361950045208,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,predicted,average_effect,cells,0.5
0.1395417097848702,0.9637641847133637,0.2293322365141307,0.8123362050039157,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,predicted,nearest_neighbor,cells,0.5
0.46396555995782873,0.9900318562984467,0.5921874484461607,0.6370967480252346,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,predicted,scgen,cells,1.0
0.008638623857415942,0.9770785450935364,0.05993721729152646,0.9975260413987611,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,predicted,average_effect,gaussian,0.5
0.008638861110945036,0.9776663482189178,0.06001329893808072,0.9975259095463282,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,predicted,nearest_neighbor,gaussian,1.0
0.007959214194069761,0.9812317669391633,0.05434153268103781,0.9980027003557711,200,K562+A549,2-Methoxyestradiol (2-MeOE2),0,predicted,scgen,gaussian,1.0
0.14127328332297268,0.9530223846435547,0.21452528007087213,0.808570917448395,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,real_blend,real_blend,real,0.5
0.02583910711973584,0.9863037228584289,0.1240648409754549,0.9818163270258862,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,real_single,real_single,real,
0.15007595442131053,0.9699755311012268,0.2653155965833285,0.7948875137084873,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,predicted,average_effect,cells,0.5
0.15007586280124807,0.9707812786102294,0.2665803503837938,0.7948875923783334,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,predicted,nearest_neighbor,cells,0.5
0.4836628157749931,0.9933999657630921,0.6358339252386476,0.6141159115650596,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,predicted,scgen,cells,1.0
0.008948312449782813,0.9776163339614868,0.058379425344493696,0.9979524752264393,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,predicted,average_effect,gaussian,0.5
0.008905238792635814,0.9782136917114258,0.05804241630735085,0.99795300323901,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,predicted,nearest_neighbor,gaussian,1.0
0.008434285107541824,0.9817537486553192,0.051859861090932546,0.9981045977628893,200,K562+A549,2-Methoxyestradiol (2-MeOE2),1,predicted,scgen,gaussian,1.0
0.13191773061518353,0.9628421545028687,0.2256883928988851,0.8176741669419456,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,real_blend,real_blend,real,0.5
0.02583910711973584,0.9849886417388916,0.13321241458957478,0.9818163270258862,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,real_single,real_single,real,
0.14201314819526262,0.9637120187282562,0.2383591071168235,0.8089566028686895,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,predicted,average_effect,cells,0.5
0.14201314819526262,0.9647392570972443,0.23958584939003347,0.808956611914257,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,predicted,nearest_neighbor,cells,0.5
0.4729114764007391,0.9907743692398071,0.6215373158304726,0.6323490257892466,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,predicted,scgen,cells,-0.5
0.009127450727192775,0.9780077517032624,0.06262885566767495,0.997424364769925,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,predicted,average_effect,gaussian,0.5
0.009127234838806201,0.9786098003387451,0.062104807625105396,0.9974245165127182,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,predicted,nearest_neighbor,gaussian,1.0
0.00815282128956068,0.982083135843277,0.055316530698861666,0.9977902041451089,200,K562+A549,2-Methoxyestradiol (2-MeOE2),2,predicted,scgen,gaussian,1.0
0.13292290515494004,0.9660992383956909,0.21153887035395458,0.8180769743669563,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,real_blend,real_blend,real,0.5
0.02583910711973584,0.9858281970024109,0.11768202237676773,0.9818163270258862,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,real_single,real_single,real,
0.1428349695434991,0.9662840366363525,0.25469648974435377,0.8051623033883719,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,predicted,average_effect,cells,0.5
0.1428349695434991,0.9671692967414856,0.254009491274499,0.8051623806708154,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,predicted,nearest_neighbor,cells,0.5
0.48679758299378956,0.9923988103866577,0.6298064404667498,0.6224156603594752,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,predicted,scgen,cells,0.5
0.009005150981940475,0.9772787392139435,0.05705149249132946,0.9975734504963212,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,predicted,average_effect,gaussian,0.5
0.009005052695505012,0.9778704583644867,0.05660362769016747,0.9975738599174997,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,predicted,nearest_neighbor,gaussian,1.0
0.008394467533051807,0.9814591109752655,0.04972270321201211,0.9981269423873275,200,K562+A549,2-Methoxyestradiol (2-MeOE2),3,predicted,scgen,gaussian,1.0
0.13552812623105137,0.9646109521389008,0.2380352885215451,0.8172580922149439,200,K562+A549,A-366,0,real_blend,real_blend,real,0.5
0.03055226431825628,0.985432243347168,0.13676433472743998,0.9795478109637289,200,K562+A549,A-366,0,real_single,real_single,real,
0.1395417097848702,0.9637307345867157,0.2307358535803341,0.8123362567310365,200,K562+A549,A-366,0,predicted,average_effect,cells,0.5
0.1395417097848702,0.9642968297004699,0.2297216800222508,0.8123361886321172,200,K562+A549,A-366,0,predicted,nearest_neighbor,cells,0.5
0.46396556575517534,0.9903486788272857,0.5915981301660757,0.6370967022584729,200,K562+A549,A-366,0,predicted,scgen,cells,1.0
0.008638667178549176,0.9776863753795624,0.05969681435119145,0.9975260560611308,200,K562+A549,A-366,0,predicted,average_effect,gaussian,0.5
0.008638861110945036,0.9780219554901123,0.05951965178541452,0.9975259062517335,200,K562+A549,A-366,0,predicted,nearest_neighbor,gaussian,1.0
0.007959187526640762,0.9817125856876373,0.053771240791738006,0.9980026958036328,200,K562+A549,A-366,0,predicted,scgen,gaussian,1.0
0.1396666486850657,0.9599575579166413,0.23952603272177242,0.8083750266964587,200,K562+A549,A-366,1,real_blend,real_blend,real,0.5
0.03055226431825628,0.9840329468250275,0.14196409404286858,0.9795478109637289,200,K562+A549,A-366,1,real_single,real_single,real,
0.15007586280124807,0.9707429468631744,0.26749340009233236,0.7948875307045129,200,K562+A549,A-366,1,predicted,average_effect,cells,0.5
0.15007586280124807,0.9711477220058441,0.265394845944688,0.7948874643054085,200,K562+A549,A-366,1,predicted,nearest_neighbor,cells,0.5
0.48366276038539463,0.9935770273208618,0.632780525248805,0.6141159589882776,200,K562+A549,A-366,1,predicted,scgen,cells,1.0
0.008948398833505757,0.9782353043556213,0.05727065243409668,0.997952484667213,200,K562+A549,A-366,1,predicted,average_effect,gaussian,0.5
0.008905238792635814,0.9785492062568665,0.05739271951272473,0.9979530103559593,200,K562+A549,A-366,1,predicted,nearest_neighbor,gaussian,1.0
0.008434231372632467,0.9822373509407043,0.05150705929443433,0.9981045971673426,200,K562+A549,A-366,1,predicted,scgen,gaussian,1.0
0.13504770368020222,0.963187450170517,0.21908788809312474,0.8154256248135637,200,K562+A549,A-366,2,real_blend,real_blend,real,0.5
0.03055226431825628,0.9847653865814209,0.13196804562688214,0.9795478109637289,200,K562+A549,A-366,2,real_single,real_single,real,
0.14201314819526262,0.9647019982337952,0.2406014625176729,0.8089566592170508,200,K562+A549,A-366,2,predicted,average_effect,cells,0.5
0.14201314819526262,0.965175461769104,0.2384181463851459,0.808956585437534,200,K562+A549,A-366,2,predicted,nearest_neighbor,cells,0.5
0.47291142771505273,0.99107546210289,0.6205304259307579,0.6323490621035104,200,K562+A549,A-366,2,predicted,scgen,cells,-0.5
0.009127450727192775,0.9785732567310333,0.06264551125242257,0.9974243589648774,200,K562+A549,A-366,2,predicted,average_effect,gaussian,0.5
0.009127234838806201,0.9788784563541413,0.062271423555083305,0.997424528193919,200,K562+A549,A-366,2,predicted,nearest_neighbor,gaussian,1.0
0.00815287456204689,0.982542234659195,0.0548917681518325,0.9977902187042937,200,K562+A549,A-366,2,predicted,scgen,gaussian,1.0
0.13623190197522517,0.9660759150981904,0.23507925652107287,0.8158072827676129,200,K562+A549,A-366,3,real_blend,real_blend,real,0.5
0.03055226431825628,0.9845780789852142,0.1305080801151739,0.9795478109637289,200,K562+A549,A-366,3,real_single,real_single,real,
0.14283504679819797,0.9671915829181671,0.25521338022318774,0.8051623216178853,200,K562+A549,A-366,3,predicted,average_effect,cells,0.5
0.1428349695434991,0.9676058292388916,0.2537914381098324,0.8051623529850536,200,K562+A549,A-366,3,predicted,nearest_neighbor,cells,0.5
0.4867976303316661,0.9926473259925842,0.6273044283676937,0.6224156362408838,200,K562+A549,A-366,3,predicted,scgen,cells,-0.5
