pair,drug,seed,predictor,synth,induced_response_cosine
K562+MCF7,AR-42,0,scgen,cells,0.9412008098332768
K562+MCF7,AR-42,0,average_effect,gaussian,
K562+MCF7,AR-42,0,nearest_neighbor,gaussian,-0.327793372886924
K562+MCF7,AR-42,0,scgen,gaussian,
K562+MCF7,AR-42,1,real_blend,real,0.1655708748312197
K562+MCF7,AR-42,1,average_effect,cells,0.803053312600305
K562+MCF7,AR-42,1,nearest_neighbor,cells,0.8655039975507146
K562+MCF7,AR-42,1,scgen,cells,0.9439646258628894
K562+MCF7,AR-42,1,average_effect,gaussian,
K562+MCF7,AR-42,1,nearest_neighbor,gaussian,-0.2685894046496992
K562+MCF7,AR-42,1,scgen,gaussian,
K562+MCF7,AR-42,2,real_blend,real,0.19081419933763605
K562+MCF7,AR-42,2,average_effect,cells,0.7868538008656617
K562+MCF7,AR-42,2,nearest_neighbor,cells,0.8602791764090242
K562+MCF7,AR-42,2,scgen,cells,0.9245729890888535
K562+MCF7,AR-42,2,average_effect,gaussian,
K562+MCF7,AR-42,2,nearest_neighbor,gaussian,
K562+MCF7,AR-42,2,scgen,gaussian,
K562+MCF7,AR-42,3,real_blend,real,0.21904238332961953
K562+MCF7,AR-42,3,average_effect,cells,0.7966818270419063
K562+MCF7,AR-42,3,nearest_neighbor,cells,0.855435065231642
K562+MCF7,AR-42,3,scgen,cells,0.9537477149503114
K562+MCF7,AR-42,3,average_effect,gaussian,
K562+MCF7,AR-42,3,nearest_neighbor,gaussian,-0.43274903207645926
K562+MCF7,AR-42,3,scgen,gaussian,
K562+MCF7,AR-42,4,real_blend,real,0.1991001513384369
K562+MCF7,AR-42,4,average_effect,cells,0.7973639234581947
K562+MCF7,AR-42,4,nearest_neighbor,cells,0.8705021622977636
K562+MCF7,AR-42,4,scgen,cells,0.9077407218238337
K562+MCF7,AR-42,4,average_effect,gaussian,
K562+MCF7,AR-42,4,nearest_neighbor,gaussian,-0.4044828192162539
K562+MCF7,AR-42,4,scgen,gaussian,
K562+MCF7,AR-42,5,real_blend,real,0.19461995729676382
K562+MCF7,AR-42,5,average_effect,cells,0.8216453977483683
K562+MCF7,AR-42,5,nearest_neighbor,cells,0.8785304641505765
K562+MCF7,AR-42,5,scgen,cells,0.9430998827675421
K562+MCF7,AR-42,5,average_effect,gaussian,
K562+MCF7,AR-42,5,nearest_neighbor,gaussian,-0.3603297297308435
K562+MCF7,AR-42,5,scgen,gaussian,
K562+MCF7,AR-42,6,real_blend,real,0.1996066743494774
K562+MCF7,AR-42,6,average_effect,cells,0.783390012095971
K562+MCF7,AR-42,6,nearest_neighbor,cells,0.84187117441364
K562+MCF7,AR-42,6,scgen,cells,0.887498472806323
K562+MCF7,AR-42,6,average_effect,gaussian,
K562+MCF7,AR-42,6,nearest_neighbor,gaussian,-0.30589159390017234
K562+MCF7,AR-42,6,scgen,gaussian,
K562+MCF7,AR-42,7,real_blend,real,0.2352630843648523
K562+MCF7,AR-42,7,average_effect,cells,0.8081597409675532
K562+MCF7,AR-42,7,nearest_neighbor,cells,0.866561531620765
K562+MCF7,AR-42,7,scgen,cells,0.9361293412242686
K562+MCF7,AR-42,7,average_effect,gaussian,
K562+MCF7,AR-42,7,nearest_neighbor,gaussian,
K562+MCF7,AR-42,7,scgen,gaussian,
