cell_line,drug,n_per_arm,A_sup,A_unsup,G
RKO,DT-061,300,0.7266666666666667,0.63,0.09666666666666668
RKO,DTP3,300,0.73,0.5366666666666666,0.19333333333333336
RKO,Dabrafenib,300,0.8666666666666667,0.5566666666666666,0.31000000000000005
RKO,ERK5-IN-2,300,0.8916666666666667,0.6516666666666666,0.2400000000000001
RKO,ETC-206,300,0.64,0.5333333333333333,0.10666666666666669
RKO,EX229,300,0.935,0.8283333333333334,0.10666666666666669
RKO,Elimusertib hydrochloride,300,0.9366666666666666,0.85,0.08666666666666667
RKO,Encorafenib,300,0.9216666666666666,0.7366666666666667,0.18499999999999994
RKO,Erdafitinib ,300,0.7366666666666667,0.565,0.17166666666666675
RKO,Everolimus,300,0.6883333333333334,0.5349999999999999,0.15333333333333343
RKO,Futibatinib,300,0.76,0.5216666666666667,0.23833333333333329
RKO,GSK1059615,300,0.9516666666666667,0.9166666666666666,0.03500000000000003
RKO,Gemcitabine,300,0.6466666666666666,0.5733333333333334,0.07333333333333325
RKO,HI-TOPK-032,300,0.9416666666666667,0.7933333333333333,0.14833333333333332
RKO,Hydroxyfasudil,300,0.6783333333333333,0.5633333333333334,0.11499999999999999
RKO,IQ 1,300,0.805,0.5449999999999999,0.2600000000000001
RKO,Infigratinib,300,0.7583333333333333,0.5033333333333334,0.2549999999999999
RKO,Ipatasertib,300,0.8533333333333334,0.51,0.3433333333333334
RKO,Irinotecan,300,0.745,0.6433333333333333,0.10166666666666668
RKO,Ixazomib,300,0.84,0.6283333333333333,0.21166666666666667
RKO,LB-100,300,0.6683333333333333,0.51,0.15833333333333333
RKO,LJI308,300,0.6733333333333333,0.515,0.15833333333333333
RKO,LY-2584702 (tosylate salt),178,0.7471910112359551,0.6629213483146067,0.08426966292134841
RKO,LY2090314,300,0.7133333333333334,0.565,0.14833333333333343
RKO,Lapatinib ditosylate,300,0.6633333333333333,0.5666666666666667,0.09666666666666668
RKO,MK-3903,300,0.82,0.5666666666666667,0.2533333333333333
RKO,MK-8353,300,0.655,0.55,0.10499999999999998
RKO,ML264,300,0.8083333333333333,0.5133333333333333,0.29500000000000004
RKO,Methylprednisolone succinate,300,0.6333333333333333,0.525,0.10833333333333328
RKO,Minodronic acid,300,0.685,0.5016666666666667,0.18333333333333335
RKO,NG25,300,0.9533333333333334,0.92,0.033333333333333326
RKO,NVP-BHG712,300,0.7066666666666667,0.5566666666666666,0.15000000000000002
RKO,OTS514,300,0.7616666666666667,0.515,0.2466666666666667
RKO,Oleic acid,300,0.6833333333333333,0.5266666666666666,0.15666666666666673
RKO,Oxaliplatin,300,0.69,0.5216666666666667,0.16833333333333322
RKO,PF-06260933,300,0.8733333333333333,0.6,0.2733333333333333
RKO,PH-797804,300,0.9866666666666667,0.9416666666666667,0.04500000000000004
RKO,Paclitaxel,300,0.8166666666666667,0.6316666666666666,0.18500000000000005
RKO,Pemigatinib,300,0.7533333333333333,0.5733333333333334,0.17999999999999994
RKO,Pimitespib,300,0.655,0.515,0.14
RKO,Pralsetinib,300,0.805,0.5800000000000001,0.22499999999999998
RKO,RMC-6236,300,0.9216666666666666,0.7866666666666666,0.135
RKO,Ralimetinib dimesylate,300,0.7583333333333333,0.55,0.20833333333333326
RKO,Regorafenib,300,0.8416666666666667,0.7383333333333333,0.10333333333333339
RKO,SBI-0640756,300,0.695,0.5316666666666666,0.16333333333333333
RKO,Sapanisertib,300,0.8583333333333333,0.6633333333333333,0.19499999999999995
RKO,Sonidegib,271,0.6937269372693727,0.5904059040590406,0.10332103321033215
RKO,TAK-733,300,0.925,0.8516666666666667,0.07333333333333336
RKO,TAK-901,300,0.9933333333333333,0.9816666666666667,0.011666666666666603
RKO,Temuterkib,300,0.7833333333333333,0.615,0.16833333333333333
RKO,Tomivosertib,300,0.73,0.6083333333333334,0.12166666666666659
RKO,Torkinib,298,0.7197986577181208,0.5838926174496644,0.13590604026845643
RKO,Trametinib,300,0.9616666666666667,0.83,0.1316666666666667
RKO,Tubulin inhibitor 6,300,0.63,0.5383333333333333,0.09166666666666667
RKO,Tucatinib,300,0.67,0.525,0.14500000000000002
RKO,ULK-101,300,0.7,0.5516666666666666,0.14833333333333332
RKO,Vemurafenib,300,0.805,0.5533333333333333,0.2516666666666667
RKO,Volasertib,300,0.6816666666666666,0.6116666666666667,0.06999999999999995
RKO,XRK3F2,300,0.7383333333333333,0.6383333333333333,0.09999999999999998
RKO,c-Kit-IN-1,300,0.9083333333333333,0.84,0.06833333333333336
RKO,olaparib,300,0.75,0.5133333333333333,0.2366666666666667
RKO,palbociclib,300,0.8133333333333334,0.5533333333333333,0.26
RKO,venetoclax,300,0.9583333333333334,0.9183333333333333,0.040000000000000036
RKO,vincristine,287,0.8466898954703833,0.5749128919860627,0.27177700348432066
RPMI-7951,4EGI-1,280,0.8910714285714286,0.7410714285714286,0.15000000000000002
RPMI-7951,9-ING-41,300,0.7966666666666666,0.5883333333333334,0.20833333333333326
RPMI-7951,APTO-253,300,0.67,0.5266666666666666,0.14333333333333342
RPMI-7951,AT7519,300,0.68,0.5183333333333333,0.16166666666666674
RPMI-7951,AZD-7648,300,0.7866666666666666,0.5533333333333333,0.23333333333333328
RPMI-7951,AZD-8055,300,0.8683333333333333,0.5133333333333333,0.355
RPMI-7951,AZD1390,300,0.7816666666666666,0.5733333333333333,0.20833333333333337
RPMI-7951,AZD2858,211,0.7109004739336493,0.6018957345971564,0.1090047393364929
RPMI-7951,Abemaciclib,300,0.9383333333333334,0.7966666666666666,0.14166666666666672
RPMI-7951,Adagrasib,260,0.5692307692307692,0.5423076923076923,0.02692307692307694
RPMI-7951,Afatinib,300,0.8883333333333333,0.6766666666666666,0.21166666666666667
RPMI-7951,Alpelisib,285,0.7473684210526316,0.5543859649122806,0.19298245614035092
RPMI-7951,Anastrozole,300,0.7066666666666667,0.5549999999999999,0.15166666666666673
RPMI-7951,BAY1125976,300,0.8883333333333333,0.765,0.1233333333333333
RPMI-7951,BI-3406,300,0.7716666666666666,0.565,0.20666666666666667
RPMI-7951,BI-78D3,300,0.6983333333333334,0.53,0.16833333333333333
RPMI-7951,Belumosudil (mesylate),300,0.825,0.665,0.15999999999999992
RPMI-7951,Belzutifan,183,0.8469945355191257,0.5983606557377049,0.24863387978142082
RPMI-7951,Bentamapimod,300,0.795,0.5066666666666666,0.28833333333333344
RPMI-7951,Bimiralisib,300,0.94,0.8066666666666666,0.1333333333333333
RPMI-7951,Binimetinib,281,0.8434163701067615,0.5160142348754448,0.32740213523131667
RPMI-7951,Brivudine,300,0.9666666666666667,0.8033333333333333,0.16333333333333333
RPMI-7951,CP21R7,300,0.69,0.5083333333333333,0.18166666666666664
RPMI-7951,Capivasertib,300,0.705,0.5083333333333333,0.19666666666666666
RPMI-7951,Capmatinib,293,0.8430034129692833,0.5580204778156996,0.28498293515358364
RPMI-7951,Celecoxib,300,0.6333333333333333,0.565,0.06833333333333336
RPMI-7951,DT-061,262,0.7232824427480916,0.5229007633587786,0.20038167938931306
RPMI-7951,DTP3,238,0.8067226890756303,0.5084033613445378,0.2983193277310925
RPMI-7951,Dabrafenib,300,0.8366666666666667,0.5416666666666666,0.29500000000000004
RPMI-7951,ERK5-IN-2,300,0.9083333333333333,0.5833333333333334,0.32499999999999996
RPMI-7951,ETC-206,300,0.7216666666666667,0.5466666666666666,0.17500000000000004
RPMI-7951,EX229,201,0.9228855721393034,0.7860696517412935,0.13681592039800994
RPMI-7951,Elimusertib hydrochloride,174,0.9109195402298851,0.5689655172413793,0.34195402298850575
RPMI-7951,Encorafenib,300,0.855,0.5283333333333333,0.32666666666666666
RPMI-7951,Erdafitinib ,300,0.7683333333333333,0.5566666666666666,0.21166666666666667
RPMI-7951,Everolimus,300,0.7416666666666667,0.5366666666666666,0.20500000000000007
RPMI-7951,Futibatinib,235,0.8106382978723404,0.6,0.21063829787234045
RPMI-7951,GSK1059615,300,0.9416666666666667,0.8116666666666666,0.13
RPMI-7951,Gemcitabine,300,0.7733333333333333,0.5283333333333333,0.245
RPMI-7951,HI-TOPK-032,300,0.9133333333333333,0.7,0.21333333333333337
RPMI-7951,Hydroxyfasudil,232,0.7349137931034483,0.6185344827586207,0.11637931034482762
RPMI-7951,IQ 1,300,0.855,0.545,0.30999999999999994
RPMI-7951,Infigratinib,300,0.825,0.5066666666666666,0.31833333333333336
RPMI-7951,Ipatasertib,300,0.8433333333333334,0.5566666666666666,0.28666666666666674
RPMI-7951,Irinotecan,300,0.7433333333333333,0.5566666666666666,0.18666666666666665
RPMI-7951,Ixazomib,292,0.8835616438356164,0.5034246575342466,0.38013698630136983
RPMI-7951,LB-100,300,0.6333333333333333,0.5333333333333333,0.09999999999999998
RPMI-7951,LJI308,277,0.6552346570397112,0.5992779783393501,0.05595667870036103
RPMI-7951,LY2090314,300,0.675,0.5383333333333333,0.13666666666666671
RPMI-7951,Lapatinib ditosylate,300,0.6883333333333334,0.5116666666666667,0.17666666666666664
RPMI-7951,MK-3903,300,0.8566666666666667,0.725,0.1316666666666667
RPMI-7951,MK-8353,300,0.7266666666666667,0.5316666666666667,0.19499999999999995
RPMI-7951,ML264,300,0.7816666666666666,0.5116666666666667,0.2699999999999999
RPMI-7951,Methylprednisolone succinate,300,0.6683333333333333,0.54,0.1283333333333333
RPMI-7951,Minodronic acid,300,0.68,0.5,0.18000000000000005
RPMI-7951,NG25,208,0.90625,0.6682692307692307,0.23798076923076927
RPMI-7951,NVP-BHG712,300,0.765,0.5183333333333333,0.2466666666666667
RPMI-7951,OTS514,175,0.7971428571428572,0.5314285714285715,0.2657142857142857
RPMI-7951,Oleic acid,300,0.6966666666666667,0.53,0.16666666666666663
RPMI-7951,Oxaliplatin,300,0.7816666666666666,0.5183333333333333,0.2633333333333333
RPMI-7951,PF-06260933,300,0.9083333333333333,0.7533333333333333,0.15500000000000003
RPMI-7951,PH-797804,300,0.9766666666666667,0.9183333333333333,0.05833333333333335
RPMI-7951,Paclitaxel,300,0.8583333333333333,0.5033333333333334,0.35499999999999987
RPMI-7951,Pemigatinib,300,0.7683333333333333,0.5183333333333333,0.25
RPMI-7951,Pimitespib,171,0.7017543859649122,0.543859649122807,0.1578947368421052
RPMI-7951,Pralsetinib,222,0.8716216216216216,0.6554054054054055,0.21621621621621612
RPMI-7951,RMC-6236,300,0.93,0.52,0.41000000000000003
RPMI-7951,Ralimetinib dimesylate,300,0.7916666666666666,0.52,0.2716666666666666
RPMI-7951,Regorafenib,300,0.8,0.61,0.19000000000000006
RPMI-7951,SBI-0640756,263,0.7699619771863118,0.6159695817490495,0.15399239543726229
RPMI-7951,Sapanisertib,300,0.9133333333333333,0.74,0.17333333333333334
RPMI-7951,Sonidegib,154,0.6558441558441559,0.6818181818181818,-0.02597402597402587
RPMI-7951,TAK-733,300,0.9533333333333334,0.795,0.15833333333333333
RPMI-7951,TAK-901,300,0.9916666666666667,0.9516666666666667,0.040000000000000036
RPMI-7951,Temuterkib,300,0.8183333333333334,0.5216666666666667,0.29666666666666663
RPMI-7951,Tomivosertib,300,0.7383333333333333,0.6583333333333333,0.07999999999999996
RPMI-7951,Torkinib,215,0.7232558139534884,0.5,0.22325581395348837
RPMI-7951,Trametinib,300,0.9516666666666667,0.79,0.16166666666666663
RPMI-7951,Tubulin inhibitor 6,300,0.69,0.5583333333333333,0.1316666666666666
RPMI-7951,Tucatinib,300,0.755,0.53,0.22499999999999998
RPMI-7951,ULK-101,217,0.8271889400921659,0.6543778801843319,0.17281105990783407
RPMI-7951,Vemurafenib,300,0.7883333333333333,0.515,0.2733333333333333
RPMI-7951,Volasertib,300,0.65,0.5133333333333333,0.13666666666666671
RPMI-7951,XRK3F2,300,0.7816666666666666,0.595,0.18666666666666665
RPMI-7951,c-Kit-IN-1,268,0.9085820895522388,0.791044776119403,0.1175373134328358
RPMI-7951,olaparib,300,0.7416666666666667,0.52,0.22166666666666668
RPMI-7951,palbociclib,300,0.775,0.5183333333333333,0.2566666666666667
RPMI-7951,venetoclax,192,0.9453125,0.8489583333333334,0.09635416666666663
RPMI-7951,vincristine,155,0.8225806451612904,0.6,0.2225806451612904
SHP-77,4EGI-1,300,0.8166666666666667,0.5016666666666667,0.31499999999999995
SHP-77,9-ING-41,300,0.755,0.5033333333333334,0.2516666666666666
SHP-77,APTO-253,300,0.71,0.5266666666666666,0.18333333333333335
SHP-77,AT7519,267,0.7284644194756554,0.5636704119850188,0.16479400749063666
SHP-77,AZD-7648,300,0.8383333333333334,0.6266666666666667,0.21166666666666667
SHP-77,AZD-8055,300,0.875,0.5233333333333333,0.3516666666666667
SHP-77,AZD1390,300,0.775,0.5333333333333333,0.2416666666666667
SHP-77,AZD2858,203,0.6748768472906403,0.5123152709359606,0.16256157635467972
SHP-77,Abemaciclib,300,0.9,0.6599999999999999,0.2400000000000001
SHP-77,Adagrasib,216,0.5763888888888888,0.5694444444444444,0.00694444444444442
SHP-77,Afatinib,300,0.9216666666666666,0.6533333333333333,0.2683333333333333
SHP-77,Alpelisib,266,0.8853383458646616,0.5545112781954887,0.3308270676691729
SHP-77,Anastrozole,300,0.7,0.525,0.17499999999999993
SHP-77,BAY1125976,300,0.89,0.5783333333333334,0.31166666666666665
SHP-77,BI-3406,300,0.8983333333333333,0.515,0.3833333333333333
SHP-77,BI-78D3,300,0.71,0.5016666666666667,0.20833333333333326
SHP-77,Belumosudil (mesylate),300,0.77,0.61,0.16000000000000003
SHP-77,Belzutifan,300,0.88,0.585,0.29500000000000004
SHP-77,Bentamapimod,300,0.7466666666666667,0.5483333333333333,0.19833333333333336
SHP-77,Bimiralisib,300,0.9483333333333334,0.5366666666666666,0.41166666666666674
SHP-77,Binimetinib,231,0.8917748917748918,0.577922077922078,0.31385281385281383
SHP-77,Bortezomib,141,0.9645390070921985,0.8971631205673759,0.06737588652482263
SHP-77,Brivudine,300,0.9666666666666667,0.8966666666666666,0.07000000000000006
SHP-77,CP21R7,300,0.6883333333333334,0.5666666666666667,0.1216666666666667
SHP-77,Capivasertib,261,0.6685823754789272,0.5747126436781609,0.0938697318007663
SHP-77,Capmatinib,252,0.8611111111111112,0.5257936507936508,0.33531746031746035
SHP-77,Celecoxib,300,0.6783333333333333,0.5166666666666666,0.16166666666666674
SHP-77,DT-061,300,0.7716666666666666,0.54,0.23166666666666658
SHP-77,DTP3,300,0.7133333333333334,0.51,0.20333333333333337
SHP-77,Dabrafenib,300,0.855,0.5716666666666667,0.2833333333333333
SHP-77,ERK5-IN-2,300,0.7833333333333333,0.5166666666666667,0.2666666666666666
SHP-77,ETC-206,300,0.7116666666666667,0.515,0.19666666666666666
SHP-77,EX229,300,0.9333333333333333,0.5416666666666667,0.3916666666666666
SHP-77,Elimusertib hydrochloride,250,0.878,0.51,0.368
SHP-77,Encorafenib,300,0.81,0.6083333333333334,0.20166666666666666
SHP-77,Erdafitinib ,300,0.715,0.5116666666666667,0.20333333333333325
SHP-77,Everolimus,300,0.7,0.5166666666666666,0.18333333333333335
SHP-77,Futibatinib,241,0.7199170124481328,0.520746887966805,0.19917012448132776
SHP-77,GSK1059615,300,0.93,0.5366666666666666,0.3933333333333334
SHP-77,Gemcitabine,300,0.6683333333333333,0.5216666666666666,0.14666666666666672
SHP-77,HI-TOPK-032,300,0.895,0.6966666666666667,0.19833333333333336
SHP-77,Hydroxyfasudil,298,0.7130872483221476,0.5083892617449665,0.2046979865771812
SHP-77,IQ 1,142,0.8380281690140845,0.7077464788732395,0.130281690140845
SHP-77,Infigratinib,300,0.765,0.5033333333333334,0.2616666666666666
SHP-77,Ipatasertib,300,0.7183333333333334,0.5316666666666667,0.18666666666666665
SHP-77,Irinotecan,300,0.7616666666666667,0.51,0.2516666666666667
SHP-77,Ixazomib,300,0.87,0.595,0.275
SHP-77,LB-100,300,0.6866666666666666,0.5116666666666667,0.17499999999999993
SHP-77,LJI308,251,0.7051792828685259,0.5677290836653387,0.13745019920318724
SHP-77,LY2090314,300,0.65,0.5083333333333333,0.14166666666666672
SHP-77,Lapatinib ditosylate,300,0.71,0.5233333333333333,0.18666666666666665
SHP-77,Lonafarnib,300,0.8916666666666667,0.5383333333333333,0.3533333333333334
SHP-77,MK-3903,300,0.8183333333333334,0.5116666666666667,0.30666666666666664
SHP-77,MK-8353,293,0.674061433447099,0.5136518771331058,0.16040955631399323
SHP-77,ML264,300,0.7816666666666666,0.5183333333333333,0.2633333333333333
SHP-77,Methylprednisolone succinate,300,0.6866666666666666,0.5316666666666667,0.15499999999999992
SHP-77,Minodronic acid,300,0.6683333333333333,0.5166666666666667,0.15166666666666662
SHP-77,NG25,300,0.9416666666666667,0.5566666666666666,0.385
SHP-77,NVP-BHG712,300,0.7866666666666666,0.5216666666666667,0.2649999999999999
SHP-77,OTS514,186,0.6881720430107527,0.5618279569892473,0.1263440860215055
SHP-77,Oleic acid,300,0.685,0.5016666666666667,0.18333333333333335
SHP-77,Oxaliplatin,300,0.71,0.5266666666666666,0.18333333333333335
SHP-77,PF-06260933,300,0.9066666666666666,0.8,0.10666666666666658
SHP-77,PH-797804,300,0.8333333333333334,0.515,0.31833333333333336
SHP-77,Paclitaxel,300,0.865,0.51,0.355
SHP-77,Pemigatinib,300,0.6666666666666666,0.5133333333333333,0.15333333333333332
SHP-77,Pimitespib,199,0.6155778894472361,0.5,0.11557788944723613
SHP-77,Pralsetinib,194,0.7938144329896907,0.5206185567010309,0.2731958762886598
SHP-77,RMC-6236,300,0.91,0.5883333333333334,0.32166666666666666
SHP-77,Ralimetinib dimesylate,300,0.7383333333333333,0.5216666666666666,0.21666666666666667
SHP-77,Regorafenib,300,0.775,0.525,0.25
SHP-77,SBI-0640756,260,0.7096153846153846,0.573076923076923,0.1365384615384616
SHP-77,Sapanisertib,300,0.86,0.5266666666666666,0.33333333333333337
SHP-77,Sonidegib,123,0.6829268292682927,0.5284552845528455,0.15447154471544722
SHP-77,TAK-733,300,0.9216666666666666,0.6466666666666666,0.275
SHP-77,TAK-901,300,0.9483333333333334,0.9233333333333333,0.025000000000000022
SHP-77,Temuterkib,300,0.7683333333333333,0.5066666666666666,0.2616666666666667
SHP-77,Tomivosertib,300,0.7466666666666667,0.58,0.16666666666666674
SHP-77,Torkinib,170,0.6441176470588236,0.5323529411764706,0.11176470588235299
SHP-77,Trametinib,300,0.935,0.52,0.41500000000000004
SHP-77,Tubulin inhibitor 6,300,0.6416666666666667,0.5016666666666667,0.14
SHP-77,Tucatinib,300,0.6916666666666667,0.5349999999999999,0.15666666666666673
SHP-77,ULK-101,181,0.6325966850828729,0.505524861878453,0.1270718232044199
SHP-77,Vemurafenib,300,0.8383333333333334,0.5383333333333333,0.30000000000000004
SHP-77,Volasertib,255,0.6607843137254902,0.5,0.16078431372549018
SHP-77,XRK3F2,300,0.86,0.535,0.32499999999999996
SHP-77,c-Kit-IN-1,300,0.9483333333333334,0.62,0.32833333333333337
SHP-77,olaparib,300,0.7366666666666667,0.5216666666666667,0.21499999999999997
SHP-77,palbociclib,300,0.835,0.5700000000000001,0.2649999999999999
SHP-77,venetoclax,233,0.9570815450643777,0.5622317596566524,0.3948497854077253
SHP-77,vincristine,191,0.8717277486910995,0.5863874345549738,0.2853403141361257
SK-MEL-2,4EGI-1,300,0.7783333333333333,0.5549999999999999,0.22333333333333338
SK-MEL-2,9-ING-41,300,0.7583333333333333,0.5483333333333333,0.20999999999999996
SK-MEL-2,APTO-253,300,0.6983333333333334,0.5283333333333333,0.17000000000000004
SK-MEL-2,AT7519,300,0.6866666666666666,0.5183333333333333,0.16833333333333333
SK-MEL-2,AZD-7648,205,0.8853658536585366,0.6,0.2853658536585366
SK-MEL-2,AZD-8055,300,0.8533333333333334,0.5933333333333333,0.2600000000000001
SK-MEL-2,AZD1390,300,0.7633333333333333,0.505,0.2583333333333333
SK-MEL-2,AZD2858,212,0.7028301886792453,0.6155660377358491,0.08726415094339623
SK-MEL-2,Abemaciclib,271,0.8985239852398524,0.514760147601476,0.3837638376383764
SK-MEL-2,Adagrasib,300,0.5983333333333334,0.6033333333333334,-0.0050000000000000044
SK-MEL-2,Afatinib,300,0.9383333333333334,0.7150000000000001,0.22333333333333327
SK-MEL-2,Alpelisib,288,0.8420138888888888,0.5104166666666666,0.3315972222222222
SK-MEL-2,Anastrozole,300,0.7066666666666667,0.5449999999999999,0.16166666666666674
SK-MEL-2,BAY1125976,300,0.8566666666666667,0.6016666666666667,0.255
SK-MEL-2,BI-3406,300,0.9266666666666666,0.5349999999999999,0.3916666666666667
SK-MEL-2,BI-78D3,300,0.72,0.5083333333333333,0.21166666666666667
SK-MEL-2,Belumosudil (mesylate),300,0.7733333333333333,0.5883333333333334,0.18499999999999994
SK-MEL-2,Belzutifan,300,0.82,0.5133333333333333,0.30666666666666664
SK-MEL-2,Bentamapimod,300,0.7733333333333333,0.585,0.18833333333333335
SK-MEL-2,Bimiralisib,300,0.9683333333333334,0.7733333333333333,0.19500000000000006
SK-MEL-2,Binimetinib,188,0.9414893617021277,0.5664893617021277,0.375
SK-MEL-2,Brivudine,300,0.9683333333333334,0.9366666666666666,0.03166666666666673
SK-MEL-2,CP21R7,300,0.6466666666666666,0.515,0.1316666666666666
SK-MEL-2,Capivasertib,300,0.7266666666666667,0.5566666666666666,0.17000000000000004
SK-MEL-2,Capmatinib,219,0.9292237442922374,0.5639269406392694,0.365296803652968
SK-MEL-2,Celecoxib,300,0.7166666666666667,0.5900000000000001,0.1266666666666666
SK-MEL-2,DT-061,274,0.7773722627737226,0.6003649635036497,0.17700729927007297
SK-MEL-2,DTP3,300,0.7416666666666667,0.5266666666666666,0.21500000000000008
SK-MEL-2,Dabrafenib,300,0.8233333333333334,0.61,0.21333333333333337
SK-MEL-2,ERK5-IN-2,300,0.8316666666666667,0.575,0.2566666666666667
SK-MEL-2,ETC-206,300,0.67,0.515,0.15500000000000003
SK-MEL-2,EX229,232,0.9331896551724138,0.7931034482758621,0.1400862068965517
SK-MEL-2,Elimusertib hydrochloride,139,0.9136690647482014,0.5323741007194245,0.38129496402877694
SK-MEL-2,Encorafenib,300,0.9166666666666666,0.665,0.2516666666666666
SK-MEL-2,Erdafitinib ,300,0.735,0.5016666666666667,0.23333333333333328
SK-MEL-2,Everolimus,300,0.705,0.5033333333333334,0.20166666666666655
SK-MEL-2,Futibatinib,288,0.7274305555555556,0.5086805555555556,0.21875
SK-MEL-2,GSK1059615,300,0.955,0.7416666666666667,0.21333333333333326
SK-MEL-2,Gemcitabine,300,0.735,0.5583333333333333,0.17666666666666664
SK-MEL-2,HI-TOPK-032,300,0.945,0.72,0.22499999999999998
SK-MEL-2,Hydroxyfasudil,300,0.7016666666666667,0.5466666666666666,0.15500000000000003
SK-MEL-2,IQ 1,263,0.7585551330798479,0.526615969581749,0.23193916349809884
SK-MEL-2,Infigratinib,300,0.775,0.5716666666666667,0.20333333333333337
SK-MEL-2,Ipatasertib,300,0.83,0.6366666666666667,0.19333333333333325
SK-MEL-2,Irinotecan,300,0.7916666666666666,0.6466666666666666,0.14500000000000002
SK-MEL-2,Ixazomib,300,0.8316666666666667,0.5283333333333333,0.30333333333333334
SK-MEL-2,LB-100,300,0.6733333333333333,0.53,0.1433333333333333
SK-MEL-2,LJI308,300,0.7266666666666667,0.615,0.11166666666666669
SK-MEL-2,LY-2584702 (tosylate salt),126,0.7738095238095238,0.5595238095238095,0.2142857142857143
SK-MEL-2,LY2090314,300,0.705,0.51,0.19499999999999995
SK-MEL-2,Lapatinib ditosylate,300,0.6866666666666666,0.5066666666666666,0.18000000000000005
SK-MEL-2,MK-3903,300,0.7533333333333333,0.5283333333333333,0.22499999999999998
SK-MEL-2,MK-8353,300,0.6883333333333334,0.5083333333333333,0.18000000000000005
SK-MEL-2,ML264,300,0.785,0.5083333333333333,0.2766666666666667
SK-MEL-2,Methylprednisolone succinate,300,0.6516666666666666,0.5533333333333333,0.09833333333333327
SK-MEL-2,Minodronic acid,300,0.7533333333333333,0.6266666666666667,0.1266666666666666
SK-MEL-2,NG25,300,0.955,0.5116666666666667,0.44333333333333325
SK-MEL-2,NVP-BHG712,300,0.7516666666666667,0.51,0.2416666666666667
SK-MEL-2,OTS514,241,0.7676348547717843,0.533195020746888,0.23443983402489632
SK-MEL-2,Oleic acid,300,0.7283333333333334,0.5766666666666667,0.15166666666666673
SK-MEL-2,Oxaliplatin,300,0.765,0.5716666666666667,0.19333333333333336
SK-MEL-2,PF-06260933,300,0.8933333333333333,0.695,0.19833333333333336
SK-MEL-2,PH-797804,300,0.9833333333333333,0.965,0.018333333333333313
SK-MEL-2,Paclitaxel,300,0.77,0.5666666666666667,0.20333333333333337
SK-MEL-2,Pemigatinib,300,0.665,0.5,0.16500000000000004
SK-MEL-2,Pimitespib,267,0.6835205992509363,0.5468164794007491,0.13670411985018727
SK-MEL-2,Pralsetinib,300,0.8533333333333334,0.6,0.2533333333333334
SK-MEL-2,RMC-6236,300,0.9533333333333334,0.6983333333333334,0.255
SK-MEL-2,Ralimetinib dimesylate,300,0.77,0.5383333333333333,0.2316666666666667
SK-MEL-2,Regorafenib,300,0.8266666666666667,0.5,0.32666666666666666
SK-MEL-2,SBI-0640756,260,0.7461538461538462,0.6480769230769231,0.09807692307692306
SK-MEL-2,Sapanisertib,300,0.9333333333333333,0.7416666666666667,0.19166666666666665
SK-MEL-2,Sonidegib,261,0.7452107279693486,0.6379310344827587,0.10727969348658994
SK-MEL-2,TAK-733,300,0.9166666666666666,0.6816666666666666,0.235
SK-MEL-2,TAK-901,244,0.9938524590163934,0.9938524590163934,0.0
SK-MEL-2,Temuterkib,300,0.815,0.5083333333333333,0.30666666666666664
SK-MEL-2,Tomivosertib,300,0.715,0.6166666666666667,0.09833333333333327
SK-MEL-2,Torkinib,208,0.7115384615384616,0.5913461538461539,0.12019230769230771
SK-MEL-2,Trametinib,300,0.955,0.5333333333333333,0.42166666666666663
SK-MEL-2,Tubulin inhibitor 6,300,0.6616666666666666,0.5516666666666666,0.10999999999999999
SK-MEL-2,Tucatinib,300,0.7183333333333334,0.515,0.20333333333333337
SK-MEL-2,ULK-101,300,0.7866666666666666,0.5433333333333333,0.2433333333333333
SK-MEL-2,Vemurafenib,300,0.7566666666666667,0.5366666666666666,0.22000000000000008
SK-MEL-2,Volasertib,300,0.685,0.5483333333333333,0.13666666666666671
SK-MEL-2,XRK3F2,300,0.8466666666666667,0.6083333333333334,0.23833333333333329
SK-MEL-2,c-Kit-IN-1,266,0.9097744360902256,0.631578947368421,0.27819548872180455
SK-MEL-2,olaparib,300,0.7183333333333334,0.595,0.1233333333333334
SK-MEL-2,palbociclib,300,0.8616666666666667,0.5283333333333333,0.33333333333333337
SK-MEL-2,venetoclax,250,0.928,0.53,0.398
SK-MEL-2,vincristine,300,0.895,0.7883333333333333,0.10666666666666669
SNU-1,4EGI-1,219,0.7511415525114156,0.5,0.25114155251141557
SNU-1,9-ING-41,300,0.7433333333333333,0.5683333333333334,0.17499999999999993
SNU-1,APTO-253,300,0.7066666666666667,0.545,0.16166666666666663
SNU-1,AT7519,130,0.6076923076923076,0.5538461538461539,0.053846153846153766
SNU-1,AZD-7648,217,0.7580645161290323,0.5276497695852534,0.2304147465437788
SNU-1,AZD-8055,300,0.7966666666666666,0.5433333333333333,0.2533333333333333
SNU-1,AZD1390,246,0.6890243902439024,0.5203252032520325,0.16869918699186992
SNU-1,AZD2858,174,0.5919540229885057,0.5344827586206897,0.05747126436781602
SNU-1,Abemaciclib,300,0.8983333333333333,0.6866666666666666,0.21166666666666667
SNU-1,Adagrasib,176,0.6590909090909091,0.5539772727272727,0.10511363636363635
SNU-1,Afatinib,300,0.865,0.6,0.265
SNU-1,Alpelisib,162,0.8240740740740741,0.5154320987654322,0.3086419753086419
SNU-1,Anastrozole,286,0.6013986013986014,0.5087412587412588,0.0926573426573426
