file,row,column,arm_v,arm_u,delta,rel,max_abs_cell_delta,sign_flips,n,keyed
exp08_signature_baselines/summary.csv,K562+A549 | mean_cosine,n_queries,360.0,360.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | global_energy,hit@1,0.8861111111111111,0.8861111111111111,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | global_energy,hit@5,0.9416666666666668,0.9388888888888888,-0.00277777777777799,-0.0029498525073748563,0.00277777777777799,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | global_energy,mrr,0.9152535452932228,0.9129976851104668,-0.002255860182756031,-0.002464737989114605,0.002255860182756031,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | global_energy,ndcg@10,0.9230263905061912,0.9204929827168422,-0.0025334077893489626,-0.0027446753585882114,0.0025334077893489626,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | global_energy,median_rank_proxy,2.3833333333333333,2.4611111111111112,0.07777777777777795,0.0326340326340327,0.07777777777777795,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | global_energy,n_queries,360.0,360.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_mean,hit@1,0.7833333333333333,0.775,-0.008333333333333304,-0.010638297872340387,0.008333333333333304,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_mean,hit@5,0.9222222222222224,0.9027777777777778,-0.019444444444444597,-0.021084337349397752,0.019444444444444597,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_mean,mrr,0.8438258949853154,0.8331090279089628,-0.010716867076352554,-0.012700329700760196,0.010716867076352554,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_mean,ndcg@10,0.8653979558524268,0.8563779311262537,-0.009020024726173137,-0.010422979006563877,0.009020024726173137,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_mean,median_rank_proxy,2.4833333333333334,2.716666666666667,0.2333333333333334,0.09395973154362418,0.2333333333333334,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_mean,n_queries,360.0,360.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_worst,hit@1,0.5888888888888889,0.8166666666666667,0.22777777777777775,0.3867924528301886,0.22777777777777775,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_worst,hit@5,0.8,0.8833333333333333,0.08333333333333326,0.10416666666666657,0.08333333333333326,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_worst,mrr,0.6876864549839466,0.8529841407337713,0.16529768574982462,0.24036780796225415,0.16529768574982462,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_worst,ndcg@10,0.7272015780149694,0.8659259066682197,0.13872432865325024,0.1907646144442148,0.13872432865325024,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_worst,median_rank_proxy,4.3,3.147222222222222,-1.1527777777777777,-0.2680878552971576,1.1527777777777777,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | coverage_worst,n_queries,360.0,360.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_cosine,hit@1,0.4416666666666666,0.4416666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_cosine,hit@5,0.9972222222222222,0.9972222222222222,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_cosine,mrr,0.6822949735449736,0.6822949735449736,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_cosine,ndcg@10,0.7633536950482047,0.7633536950482047,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_cosine,median_rank_proxy,1.8333333333333333,1.8333333333333333,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_cosine,n_queries,360.0,360.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_wtcs,hit@1,0.4916666666666666,0.4916666666666666,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_wtcs,hit@5,0.9777777777777776,0.9777777777777776,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_wtcs,mrr,0.6949226699226699,0.6949226699226699,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_wtcs,ndcg@10,0.7708543901935357,0.7708543901935357,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_wtcs,median_rank_proxy,1.9416666666666669,1.9416666666666669,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | cmap_wtcs,n_queries,360.0,360.0,0.0,0.0,0.0,0,1,True
exp08_signature_baselines/summary.csv,K562+A549 | pca_mean,hit@1,0.5083333333333333,0.5083333333333333,0.0,0.0,0.0,0,1,True
