file,column,arm_v,arm_u,delta,rel,sign_flips,n,category
exp08_signature_baselines/divergence_stratified.csv,hit@5_mean,0.9580729166666666,0.9631558641975309,0.0050829475308642,0.0053053869308286,0,48,B
exp08_signature_baselines/flip_vs_dart.csv,top1_flip_rate,0.4068594104308389,0.3785714285714285,-0.0282879818594103,-0.0695276577957363,0,49,A
exp08_signature_baselines/flip_vs_dart.csv,mean_topk_overlap,0.4460857358816542,0.4615736241586581,0.0154878882770039,0.0347195326620192,0,49,B
exp08_signature_baselines/flip_vs_dart.csv,mean_delta_rank,-0.4930839002267573,-0.3045351473922902,0.1885487528344671,0.3823867555759945,1,49,A
exp08_signature_baselines/flip_vs_dart.csv,n_queries,180.0,180.0,0.0,0.0,0,49,unchanged
exp08_signature_baselines/per_query_scores.csv,alpha,0.7,0.7,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,seed,1075.75,1075.75,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,divergence,-0.5607509779528334,-0.5607509779528334,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,mean_cosine,0.1327228439346637,0.1327228439346637,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,global_energy,-0.5868186517499302,-0.3659282280009098,0.2208904237490203,0.3764202502601292,2000,54180,A
exp08_signature_baselines/per_query_scores.csv,coverage_mean,-25905.40658556565,-25904.83311192273,0.5734736429258191,2.213721838457287e-05,1220,54180,A
exp08_signature_baselines/per_query_scores.csv,coverage_worst,-51810.22043364796,-51809.47214393315,0.7482897148074699,1.4442897724509505e-05,407,54180,A
exp08_signature_baselines/per_query_scores.csv,cmap_cosine,0.1327228272271443,0.1327228272271443,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,cmap_wtcs,0.1395697400195114,0.1395697400195114,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,pca_mean,0.1726998723505435,0.1726998723505435,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/per_query_scores.csv,pca_dist,-0.7105072914444749,-0.7105072914444749,0.0,0.0,0,54180,unchanged
exp08_signature_baselines/summary.csv,hit@1,0.592013888888889,0.6084821428571429,0.0164682539682539,0.0278173439463761,0,56,B
exp08_signature_baselines/summary.csv,hit@5,0.9539186507936508,0.9618055555555556,0.0078869047619046,0.0082679007851904,0,56,B
exp08_signature_baselines/summary.csv,mrr,0.7618875487802278,0.7743937305296925,0.0125061817494647,0.0164147343915607,0,56,B
exp08_signature_baselines/summary.csv,ndcg@10,0.8152651789651196,0.8266805991717376,0.011415420206618,0.0140020946572359,0,56,B
exp08_signature_baselines/summary.csv,median_rank_proxy,2.045734126984127,1.899404761904762,-0.1463293650793651,-0.0715290238106784,0,56,A
exp08_signature_baselines/summary.csv,n_queries,180.0,180.0,0.0,0.0,0,56,unchanged
exp08_signature_baselines/summary_by_task.csv,hit@1,0.5746527777777777,0.5868441358024691,0.0121913580246914,0.0212151728768043,0,24,B
exp08_signature_baselines/summary_by_task.csv,hit@5,0.923726851851852,0.9332561728395062,0.0095293209876543,0.0103161675646327,0,24,B
exp08_signature_baselines/summary_by_task.csv,mrr,0.7367728214017449,0.7474264365200183,0.0106536151182733,0.0144598372915064,0,24,B
exp08_signature_baselines/summary_by_task.csv,ndcg@10,0.7912805816245655,0.8023377568208637,0.0110571751962982,0.0139737729612888,0,24,B
exp08_signature_baselines/summary_by_task.csv,rank,2.4108796296296298,2.203240740740741,-0.2076388888888889,-0.0861257801248199,0,24,A
exp08_signature_baselines/summary_by_task.csv,n_queries,420.0,420.0,0.0,0.0,0,24,unchanged
exp09_predict_then_rank/divergence_stratified.csv,hit@1_mean,0.765162037037037,0.7652777777777778,0.0001157407407408,0.0001512630464378,0,12,unchanged
exp09_predict_then_rank/divergence_stratified.csv,n,720.0,720.0,0.0,0.0,0,12,unchanged
exp09_predict_then_rank/flip_vs_mean.csv,top1_flip_rate,0.3284722222222222,0.3280092592592592,-0.0004629629629629,-0.0014094432699084,0,6,B
exp09_predict_then_rank/flip_vs_mean.csv,mean_topk_overlap,0.355584031452087,0.3553663286302175,-0.0002177028218695,-0.0006122401531375,0,6,unchanged
exp09_predict_then_rank/flip_vs_mean.csv,mean_delta_rank,-3.2069444444444444,-3.215740740740741,-0.0087962962962961,-0.0027428901400317,0,6,B
exp09_predict_then_rank/flip_vs_mean.csv,n_queries,720.0,720.0,0.0,0.0,0,6,unchanged
exp09_predict_then_rank/per_query_scores.csv,is_gt,0.032258064516129,0.032258064516129,0.0,0.0,0,66960,unchanged
exp09_predict_then_rank/per_query_scores.csv,seed,1003.5,1003.5,0.0,0.0,0,66960,unchanged
exp09_predict_then_rank/per_query_scores.csv,divergence,-0.6382487174171467,-0.6382487174171467,0.0,0.0,0,66960,unchanged
exp09_predict_then_rank/per_query_scores.csv,mean_cosine,0.1182837389564342,0.1182837389564342,0.0,0.0,0,66960,unchanged
exp09_predict_then_rank/per_query_scores.csv,r2,-0.8530837704770299,-0.8530837704770299,0.0,0.0,0,66960,unchanged
exp09_predict_then_rank/per_query_scores.csv,dart_energy,-1.0730890585957462,-0.8550708794964115,0.2180181790993347,0.2031687653069869,790,66960,A
exp09_predict_then_rank/per_query_scores.csv,dart_coverage,-1.593173129847685,-1.0619497759154193,0.5312233539322657,0.3334373044460355,332,66960,A
