cell_line,drug,n_treated_G1,n_treated_G2M,n_vehicle_G1,n_vehicle_G2M,S_int,S_int_se,S_main,interaction_share,R_int,R_int_se,half_norm_mean,n_repeats,D_old,induced_cosine,norm_r_G1,norm_r_G2M,z_perm,p_perm,null_sd
SW1417,Ixazomib,367,212,400,400,0.0001641142052701778,4.781453819880295e-06,0.0006319178320053551,0.20616532700350662,0.2580409974258184,0.009513104401409603,1.2127629339694976,10.0,0.24471887890912403,0.755281121090876,1.4426343441009521,1.2571300268173218,,,
SW1417,LB-100,387,324,400,400,1.5999854400029612e-05,7.595242452741271e-06,7.673558753190769e-05,0.17253224944754803,0.03997813089484505,0.017942739753896354,0.9992234170436859,10.0,0.6138171998014217,0.38618280019857837,0.6311389803886414,0.6673884987831116,,,
SW1417,LJI308,327,301,400,400,1.1899791368503225e-05,6.0596984713116055e-06,7.451200443837378e-05,0.13771026579632997,0.029240117586441784,0.01420336645971652,1.0018047958612442,10.0,0.6157816031099008,0.3842183968900991,0.6295313835144043,0.6615670323371887,,,
SW1417,LY-2584702 (tosylate salt),128,129,400,400,-1.28582478080514e-05,9.067786803769262e-06,0.0002224392205890682,-0.061352171609044374,-0.015152028522548938,0.011296764030363176,1.3489706099033356,10.0,0.4582747954450048,0.5417252045549952,0.9633691906929016,1.0088624954223633,,,
SW1417,LY2090314,553,410,400,400,0.00011702898967390261,5.3910873425839165e-06,0.0002829167034683956,0.2926122013077021,0.24086963421379365,0.01379553992364181,1.0615281015634537,10.0,0.37373622129513395,0.626263778704866,0.989153265953064,0.9402845501899719,,,
SW1417,Lapatinib ditosylate,978,647,400,400,6.646077704822852e-05,4.550875256467436e-06,0.00013315619305810994,0.33294151801234145,0.1549643399096929,0.011785438121691014,0.9984474837779999,10.0,0.5187322203753926,0.4812677796246074,0.7652902603149414,0.7226860523223877,3.3147779490835942,0.047619047619047616,2.2812493618258394e-05
SW1417,Lonafarnib,71,55,400,400,0.00034964052158304387,3.833561740474625e-05,0.0022239138682683306,0.13585899834168105,0.19565151634064304,0.023817745340623208,2.04883896112442,10.0,0.20085374945041923,0.7991462505495808,2.398211717605591,2.5638749599456787,,,
SW1417,MK-3903,426,286,400,400,6.508264276716444e-05,9.98652084755079e-06,0.0003456877596262428,0.15844043871698632,0.12764985974079537,0.020128553459633925,1.0982879877090455,10.0,0.30947472542165566,0.6905252745783443,1.0889322757720947,0.9904597997665405,,,
SW1417,MK-8353,380,291,400,400,-5.160951857558556e-06,6.2307223520234875e-06,0.00010806701223676403,-0.050152069164251516,-0.010186676915635648,0.014041072487946475,0.9998300343751907,10.0,0.5016585981386188,0.4983414018613812,0.6880675554275513,0.7129080295562744,,,
SW1417,ML264,652,487,400,400,4.770543697911005e-05,4.531873915771063e-06,0.00021680887892014448,0.18035105894714445,0.12235104586309098,0.013102937320681813,0.9538582295179368,10.0,0.3466446383410241,0.6533553616589759,0.88843834400177,0.819360613822937,,,
SW1417,Methylprednisolone succinate,349,259,400,400,5.306475052040899e-06,8.65250791286189e-06,0.0001029094551793403,0.04903598796124464,0.013691243904363626,0.017583104489904442,1.060894963145256,10.0,0.5626247735439128,0.4373752264560872,0.6731563806533813,0.7451163530349731,,,
SW1417,Minodronic acid,433,363,400,400,3.6276881696216555e-05,8.253859961785629e-06,0.00017276993280069698,0.1735347261019955,0.08582605997302699,0.020659851692244192,1.0072928965091705,10.0,0.4244907362825344,0.5755092637174656,0.7902693748474121,0.8176791667938232,,,
SW1417,NG25,454,400,400,400,0.00027371266235907873,6.6713078199738554e-06,0.0008005420366923013,0.2547930789604928,0.43231074208962816,0.014750459140791209,1.2101012408733367,10.0,0.23399358046118834,0.7660064195388117,1.4258246421813965,1.5475008487701416,,,
SW1417,NVP-BHG712,401,300,400,400,0.00010021160673608796,7.921512757026525e-06,0.00020982625945988628,0.32322376606973685,0.20090810926997665,0.017823523739523388,1.0787701249122619,10.0,0.4452899847175328,0.5547100152824672,0.9372283816337585,0.8189387917518616,,,
SW1417,OTS514,241,206,400,400,8.56829529059016e-05,6.3885240650468615e-06,0.00030520522656540073,0.21920067529745332,0.14361727352617942,0.012138037601987287,1.1779633820056916,10.0,0.3742206692155614,0.6257793307844386,1.0238912105560303,1.0313034057617188,,,
SW1417,Oleic acid,357,254,400,400,2.0061028691189774e-05,9.217641820947121e-06,0.0002043413282889459,0.08939758459384452,0.04476873566368596,0.01974525570962719,1.0568858176469802,10.0,0.3915500362712392,0.6084499637287608,0.8318094611167908,0.8855054378509521,1.4055445039210888,0.23809523809523808,2.349446194249711e-05
SW1417,Oxaliplatin,491,441,400,400,5.044568210400435e-05,6.40535866171031e-06,0.00015122644318681626,0.25013710760105956,0.1224871186276554,0.016713448455832093,0.9829744815826416,10.0,0.4595266696211364,0.5404733303788636,0.7457112669944763,0.7877609133720398,,,
SW1417,PF-06260933,241,166,400,400,0.0002085918961610231,6.700407815818878e-06,0.0006218442641612556,0.2511835420076987,0.28047309687368993,0.011493012823754586,1.3126270294189453,10.0,0.2843688332234494,0.7156311667765506,1.4782345294952393,1.2398130893707275,,,
SW1417,PH-797804,622,563,400,400,0.0002570686215120885,5.761603518579213e-06,0.0018751164691315756,0.12056580952570332,0.42117872420366204,0.013885609844833252,1.1887331545352935,10.0,0.09535874509395825,0.9046412549060417,2.3296902179718018,1.9782263040542603,,,
SW1417,Paclitaxel,1288,1180,400,400,0.00012837618641141387,3.678402260920085e-06,0.00040807003776232394,0.23930858420924764,0.26611310108737657,0.00954108734635926,1.0559905380010606,10.0,0.28312325234286284,0.7168767476571372,1.171241044998169,1.0312992334365845,,,
SW1417,Pemigatinib,483,411,400,400,2.9455818083887506e-05,4.324095779600987e-06,9.989140089601278e-05,0.2277267212715625,0.07251039707438524,0.011016939818111443,0.9752103865146637,10.0,0.5404591475312277,0.45954085246877235,0.725409746170044,0.6402335166931152,,,
SW1417,Pimitespib,266,176,400,400,6.360977398192821e-05,8.646962845519558e-06,6.941346671535735e-05,0.47818541819080945,0.10398542185058639,0.01513787785039124,1.19938263297081,10.0,0.745015784161994,0.254984215838006,0.7007654309272766,0.7549870014190674,,,
SW1417,Pralsetinib,292,229,400,400,7.154960055939025e-05,6.550292536917838e-06,0.0002731533462388648,0.20756886827911636,0.13185326077324563,0.013270399746198907,1.1253322422504426,10.0,0.3755608519145708,0.6244391480854292,1.003951072692871,0.9427853226661682,,,
SW1417,RMC-6236,1436,829,400,400,0.00016303153889667656,2.7504300854884637e-06,0.0007266429563363393,0.18324852490457957,0.3254539986111045,0.006845433321233613,1.0753378033638001,10.0,0.1810480678516776,0.8189519321483224,1.5237622261047363,1.2697710990905762,,,
SW1417,Ralimetinib dimesylate,608,455,400,400,8.350142226037052e-05,5.561314144950171e-06,0.00025375921072231405,0.2475872191838577,0.18324420681885037,0.01483957378130933,1.0300243139266967,10.0,0.3692807912194752,0.6307192087805248,0.9544538855552673,0.8794888257980347,,,
SW1417,Regorafenib,558,349,400,400,9.950197806271412e-05,8.233655314029861e-06,0.0003359479829668999,0.22850381666688724,0.2019183264078174,0.01874364634398923,1.0731999546289444,10.0,0.32668256801608897,0.673317431983911,1.0153765678405762,1.0382871627807617,6.7661817801755095,0.047619047619047616,1.7039662793120823e-05
SW1417,SBI-0640756,210,214,400,400,9.938088866571584e-05,5.332709193739809e-06,0.00011215551381206347,0.46980513756328646,0.1649565835966924,0.01036708797192587,1.1813855648040772,10.0,0.6615383787831886,0.33846162121681145,0.8058403134346008,0.7576021552085876,,,
SW1417,Sapanisertib,1531,868,400,400,8.77294973987672e-05,6.53126287166367e-06,0.0005161636405520969,0.1452732145565551,0.197196295550821,0.017073364565874976,1.0181023091077805,10.0,0.20544708700421943,0.7945529129957806,1.285943627357483,1.1158406734466553,,,
SW1417,Sonidegib,187,160,400,400,2.8696660269310493e-05,8.512089113606586e-06,0.0001340821605279214,0.17629234644141425,0.04660550018953557,0.013439251047076384,1.212038254737854,10.0,0.5663898399951224,0.4336101600048776,0.818392276763916,0.8279160857200623,,,
SW1417,TAK-733,481,278,400,400,0.00010086305846925824,9.90761322331715e-06,0.0007019786008944114,0.12563256688647928,0.19742248811857996,0.02151693386110796,1.0951804101467133,10.0,0.18149592007470472,0.8185040799252953,1.4636874198913574,1.292696475982666,,,
SW1417,TAK-901,1260,1055,400,400,0.00021661826564619937,4.236939557507783e-06,0.00389136386414369,0.05273106328173797,0.39213301659299166,0.010443206622639483,1.1298555970191955,10.0,0.043039079254587054,0.956960920745413,3.19449782371521,2.891129970550537,,,
SW1417,Temuterkib,678,428,400,400,4.541269607014126e-05,3.8082969192521253e-06,0.0003133014879292912,0.12659855142559157,0.1103737649818011,0.010154250014452028,0.9775027632713318,10.0,0.2756587675135086,0.7243412324864914,0.9941365122795105,0.9624534249305725,,,
SW1417,Tomivosertib,589,534,400,400,8.62615402891404e-05,4.562938640320422e-06,0.0003040755788485209,0.22099240902251552,0.19271249415106537,0.01200947634150314,1.018997359275818,10.0,0.3189592794905741,0.6810407205094259,0.9337337613105774,1.0247094631195068,,,
SW1417,Torkinib,204,175,400,400,7.493412251480751e-05,6.167558034419621e-06,0.00019642122788354754,0.2761475769864229,0.11364305378504395,0.010364121154334525,1.2381268441677094,10.0,0.507414436924272,0.492585563075728,0.9036001563072205,0.9283381104469299,,,
SW1417,Trametinib,1377,791,400,400,0.00011602051155124274,4.7898044977892195e-06,0.0006593576321999231,0.14963087686474175,0.24722462493897385,0.012615830957065437,1.0435173273086549,10.0,0.18255115401674538,0.8174488459832546,1.425918459892273,1.2440276145935059,,,
SW1417,Tubulin inhibitor 6,313,246,400,400,6.416208246567597e-05,4.418758871111876e-06,0.00014147768443864252,0.31201203654120924,0.12654164095421053,0.009770434646117446,1.0845643341541291,10.0,0.5273021057069645,0.47269789429303555,0.8034663200378418,0.7804549336433411,3.0138108857777905,0.047619047619047616,2.188063778039173e-05
SW1417,Tucatinib,869,776,400,400,6.284819812410408e-05,2.995550182873502e-06,0.00017658668415000044,0.2624855556850551,0.1442169250505884,0.007505580342879716,1.0054910391569138,10.0,0.4414822380595398,0.5585177619404602,0.8190139532089233,0.802371621131897,,,
SW1417,ULK-101,320,252,400,400,2.373311290284619e-05,5.857463018514701e-06,0.00017581213938279284,0.11893599387107155,0.04944159649054049,0.012544190120235367,1.0643452078104019,10.0,0.43100916830290703,0.568990831697093,0.8476917743682861,0.8057907819747925,,,
SW1417,Vemurafenib,998,624,400,400,0.0001349259504220552,8.066772318708564e-06,0.000414049001928005,0.24577797191741113,0.26279653833415717,0.01750155007028435,1.0919989049434662,10.0,0.28974797172905986,0.7102520282709401,1.213376522064209,1.0079361200332642,,,
SW1417,Volasertib,255,174,400,400,4.946434249480565e-05,6.921333161433348e-06,9.336858638562263e-05,0.34630909610636373,0.08623739028447545,0.012653357126250346,1.1593279838562012,10.0,0.6499521280267322,0.3500478719732678,0.6362420320510864,0.8340103626251221,,,
SW1417,XRK3F2,1225,656,400,400,9.12002248999973e-05,5.952211790511716e-06,0.00039520661036173495,0.18749782751495067,0.2024414117038416,0.01594593023508734,1.0237901955842972,10.0,0.2643583608936002,0.7356416391063998,1.1371594667434692,1.023424744606018,,,
SW1417,c-Kit-IN-1,363,268,400,400,0.00017749246649651065,6.029557874297357e-06,0.0006063788715336058,0.22643061161357497,0.302930117274216,0.013017723278264112,1.1655663967132568,10.0,0.25441623490360277,0.7455837650963972,1.346584439277649,1.2883515357971191,,,
SW1417,olaparib,295,201,400,400,9.35369914966739e-05,5.827161689697551e-06,0.00015509439140765205,0.3762075020620675,0.1644372597347395,0.011553096762597529,1.1488718509674072,10.0,0.5466831338815774,0.4533168661184226,0.7264484763145447,0.9174457788467407,,,
SW1417,palbociclib,600,248,400,400,0.00010371346919176479,4.226463207989606e-06,0.0003352166748502187,0.23628695955282725,0.19311365718286613,0.008950896925627378,1.1151571571826935,10.0,0.3362085780726368,0.6637914219273632,1.117907166481018,0.9492655992507935,,,
SW1417,venetoclax,399,284,400,400,0.00017300935643207695,5.324437647207578e-06,0.0007504929167528948,0.18734047706824028,0.30320754119996096,0.011540118506806966,1.1487663686275482,10.0,0.2050541669845407,0.7949458330154593,1.503243088722229,1.3589872121810913,,,
SW1417,vincristine,225,278,400,400,0.00012733139640962084,7.1678490894312066e-06,0.0003438114680142866,0.27026069165945243,0.20925857839479475,0.014051932934032264,1.188534528017044,10.0,0.3550086582556169,0.6449913417443831,0.946815550327301,1.1840318441390991,4.195522192885498,0.047619047619047616,2.8087586345613532e-05
SW48,4EGI-1,139,78,312,227,0.0002887397836376396,1.5436678624344452e-05,0.0005699077931543192,0.336272751990306,0.18418721478102076,0.011356778948495981,1.9087761759757995,10.0,0.48704833777402456,0.5129516622259754,1.5054584741592407,1.4701191186904907,,,
SW48,9-ING-41,527,375,312,227,0.00012173101357701751,9.57594106186613e-06,0.0005575394516603814,0.17920845937924537,0.18290285692738895,0.015647716066397276,1.246977335214615,10.0,0.25653779502069307,0.7434622049793069,1.4232022762298584,1.153156042098999,,,
SW48,APTO-253,199,126,312,227,1.0001960698799748e-05,1.3009589101036655e-05,0.0002828548222573267,0.03415307850423995,0.013219383813346457,0.015279968443257868,1.4271972894668579,10.0,0.43990380701143417,0.5600961929885658,1.0356345176696777,1.1201413869857788,,,
SW48,AT7519,154,109,312,227,8.227643581146063e-05,2.3461549386859516e-05,0.0002515040700220399,0.24649862521480662,0.07682937977722568,0.022273973238022517,1.6150745928287507,10.0,0.5640224438254112,0.4359775561745888,1.1282892227172852,1.092618703842163,,,
SW48,AZD-7648,80,75,312,227,0.0001779869703265528,2.3738778211301924e-05,0.001254353661917978,0.12426301839084228,0.10722158554656165,0.01615663002201612,1.9725813448429108,10.0,0.2699117550557223,0.7300882449442777,2.1028168201446533,1.8212884664535522,,,
SW48,AZD-8055,251,175,312,227,0.0002538328188368016,1.20608172022042e-05,0.0009368780172533458,0.21317755003414127,0.2612396424908793,0.015330101807363916,1.503269475698471,10.0,0.2583679636401164,0.7416320363598836,1.596754550933838,1.7029080390930176,,,
SW48,AZD1390,149,112,312,227,4.5429998782411636e-05,1.0836326669856041e-05,0.0005489364473356141,0.07643432612848139,0.04319754166262936,0.010245205357620316,1.575184166431427,10.0,0.34429012328341524,0.6557098767165848,1.337992787361145,1.3985072374343872,,,
SW48,AZD2858,88,67,312,227,-3.510528735609518e-05,1.9141699892345172e-05,0.00020927084842696785,-0.20156273800771607,-0.02285271673405594,0.013387107572123724,1.815819662809372,10.0,0.627951348081758,0.37204865191824205,1.1544960737228394,1.1079769134521484,,,
SW48,Abemaciclib,224,198,312,227,0.0001715560754140218,9.61785327654244e-06,0.0018050419580605294,0.08679360826462676,0.20982575409759602,0.014136317207251002,1.378552508354187,10.0,0.12151973402824179,0.8784802659717582,2.2252161502838135,2.0769519805908203,,,
SW48,Adagrasib,92,76,312,227,-0.00017549333343696265,2.651730176549474e-05,0.00020050299095196854,-7.0170226574140795,-0.13589036751354538,0.016777935454233745,1.704490178823471,10.0,0.5288974406582917,0.4711025593417083,1.106665015220642,1.0636049509048462,-1.3295071124065023,0.3333333333333333,9.451396085929794e-05
SW48,Afatinib,455,251,312,227,0.00018040834305187067,1.0519421475475657e-05,0.002722680506606897,0.06214358305743073,0.24114692478760746,0.01738324349416708,1.3201744198799132,10.0,0.07844142359239803,0.921558576407602,2.682270050048828,2.4905946254730225,,,
SW48,Alpelisib,128,102,312,227,9.540199971525e-05,1.831793863301699e-05,0.0004281338537111878,0.18222629661533765,0.07845002121451541,0.015880870547305543,1.6952782034873963,10.0,0.45241165648701476,0.5475883435129852,1.3688971996307373,1.2307478189468384,,,
SW48,Anastrozole,169,137,312,227,5.761282874219533e-06,1.9332193299568142e-05,0.000260288865926365,0.021654875594667864,0.009451274133451138,0.020265746940913335,1.4907004892826081,10.0,0.49102608129716285,0.5089739187028371,1.049483299255371,1.090429663658142,,,
SW48,BAY1125976,752,395,312,227,0.00011072901704917767,1.0858679073986984e-05,0.001013023406267166,0.09853506408680439,0.1771404885534152,0.01980218292039935,1.2101813554763794,10.0,0.15923039713595888,0.8407696028640411,1.6614444255828857,1.621138572692871,,,
SW48,BI-3406,313,215,312,227,2.673293492989615e-05,8.830873446495585e-06,0.0004770180934833155,0.053067752564403575,0.04026448537731748,0.013362497758766573,1.2601343035697936,10.0,0.27342963336130255,0.7265703666386975,1.27729070186615,1.1556662321090698,,,
SW48,BI-78D3,391,329,312,227,5.215450752681743e-05,7.258997727953018e-06,0.00032096942886710166,0.1397779730533187,0.08812424019460557,0.012672253842049268,1.1759426414966583,10.0,0.34159827226917294,0.6584017277308271,1.0971416234970093,0.9894559979438782,,,
SW48,Belumosudil (mesylate),147,83,312,227,0.00015146254995165187,1.6307840820272482e-05,0.0008690503477636312,0.14841806535786578,0.12016331254511359,0.01396769788625299,1.716289508342743,10.0,0.29766542299283005,0.70233457700717,1.7394189834594727,1.5615698099136353,,,
SW48,Belzutifan,72,68,312,227,0.00018365478996808333,2.091911800973246e-05,0.0011960840887493558,0.13310836767809495,0.11825673500689246,0.014725424566329526,1.9035480439662933,10.0,0.27416058425226786,0.7258394157477321,1.9619332551956177,1.862989068031311,,,
SW48,Bentamapimod,281,175,312,227,0.00018014888563710782,8.786191928194561e-06,0.0007373534246451326,0.1963470648719029,0.20855210277955943,0.012101937737198634,1.4148414790630341,10.0,0.2569467145863604,0.7430532854136396,1.641215205192566,1.3112713098526,,,
SW48,Bimiralisib,562,358,312,227,0.0002880976871690817,6.189801448222778e-06,0.0036179692380958126,0.07375646466926422,0.34726894557511606,0.010319161435809817,1.3846732378005981,10.0,0.07184784905207153,0.9281521509479285,3.0444984436035156,2.8884198665618896,7.843759930673346,0.047619047619047616,3.618358611429236e-05
SW48,Binimetinib,78,66,312,227,0.00012980186212290494,2.1474980001535985e-05,0.0016243611876335408,0.07399646352197824,0.079148560306963,0.013504972870335431,1.963089793920517,10.0,0.21906215600010492,0.7809378439998951,2.173699378967285,2.165215015411377,,,
SW48,Brivudine,305,416,312,227,0.00012403316407774885,1.4732032197771908e-05,0.0018291834741830828,0.06350200057080689,0.1844936351771716,0.023202478175594,1.2586843132972718,10.0,0.10191465876051009,0.8980853412394899,2.1662099361419678,2.1269524097442627,,,
SW48,CP21R7,123,94,312,227,-5.973559260989227e-06,2.27838926088735e-05,0.00030894903983506893,-0.01971631252030855,-0.002246842855190956,0.017792185746041293,1.6548456370830535,10.0,0.47538470820839585,0.5246152917916042,1.2664532661437988,1.0988595485687256,,,
SW48,Capivasertib,101,104,312,227,0.00010978113051452155,1.8301799192914826e-05,0.000383258398829235,0.22266192461412165,0.08869812711258103,0.01564748346619276,1.708316057920456,10.0,0.4813795498170559,0.5186204501829441,1.3420652151107788,1.2043377161026,,,
SW48,Capmatinib,71,84,312,227,0.00011061662290659214,2.2766556964615858e-05,0.001902995693186919,0.054934419114595415,0.06861257775529324,0.014884670732470882,1.95585156083107,10.0,0.19183386397126234,0.8081661360287377,2.3139657974243164,2.287553071975708,,,
SW48,Celecoxib,108,101,312,227,0.00020285114232036801,1.3511202295512945e-05,0.00017489161238902145,0.5370086912095201,0.15071103824530782,0.011516639125812418,1.7684133768081665,10.0,0.7560621648879186,0.24393783511208142,1.0848772525787354,1.0969412326812744,,,
SW48,DT-061,79,71,312,227,0.00011343657744065342,3.618271380387838e-05,0.0007673165295273065,0.12879497846015547,0.06775772178560487,0.021736576655878265,2.021741878986359,10.0,0.39438051683505615,0.6056194831649439,1.6890312433242798,1.635731816291809,,,
SW48,DTP3,106,81,312,227,3.131014624765764e-05,2.8216448506261856e-05,0.0012377041081587474,0.02467280894516295,0.024951994758491414,0.019520364418389002,1.8313024938106537,10.0,0.230309583399959,0.769690416600041,1.98198664188385,1.8469244241714478,,,
SW48,Dabrafenib,856,393,312,227,6.626656395383179e-05,1.0540359900466423e-05,0.0008845863346424367,0.06969170946595445,0.11726866824835136,0.020615396162567492,1.157421749830246,10.0,0.1563770702410412,0.8436229297589588,1.5278576612472534,1.5615049600601196,,,
SW48,ERK5-IN-2,401,293,312,227,0.00029614691674295396,6.2010245777688545e-06,0.0015493343377278909,0.1604713762469878,0.36907819211948967,0.009319987051114488,1.361508274078369,10.0,0.15680882238348415,0.8431911776165159,2.0060441493988037,2.0111048221588135,6.666195615099064,0.047619047619047616,3.8541551509432214e-05
SW48,ETC-206,155,150,312,227,6.548588264397242e-05,2.102087848133143e-05,0.00024699694477021695,0.20956634060780652,0.07054274728129968,0.02278266815475387,1.513527238368988,10.0,0.5373261425486595,0.4626738574513405,1.072229027748108,1.060377836227417,,,
SW48,EX229,214,83,312,227,0.00022074812893859214,2.1234732703095994e-05,0.0022443153378036286,0.08955068780858957,0.19601726301814706,0.02162706640333802,1.6259586095809937,10.0,0.13371238666914498,0.866287613330855,2.3400990962982178,2.486950159072876,,,
SW48,Elimusertib hydrochloride,51,64,312,227,4.1665699326484974e-05,1.9111216611775372e-05,0.0020093017154269744,0.020315144466346132,0.023172727883419095,0.010515204914471629,2.0745715618133547,10.0,0.190288068317214,0.809711931682786,2.302122116088867,2.471811532974243,,,
SW48,Encorafenib,941,525,312,227,9.657235770848476e-05,1.7441228621637688e-05,0.0010174649457136789,0.08668682584670033,0.14795624977616723,0.026539106537006082,1.2486529171466827,10.0,0.14695139772337162,0.8530486022766284,1.807177186012268,1.4772177934646606,,,
SW48,Erdafitinib ,240,177,312,227,1.0396269741856181e-05,9.885009297197284e-06,0.0004642661557429367,0.021902449369650506,0.015545346987038541,0.013909328991866721,1.3136657059192658,10.0,0.2939590212412372,0.7060409787587628,1.2402567863464355,1.1950587034225464,,,
SW48,Everolimus,470,413,312,227,3.067534174382066e-05,1.0208810818872795e-05,0.0004102498241182831,0.06957040359409686,0.055006076624068465,0.01783333962328409,1.1631559193134309,10.0,0.27746975881377134,0.7225302411862287,1.1310991048812866,1.1327484846115112,,,
SW48,Futibatinib,115,56,312,227,0.00020820631956060726,2.0055597865169637e-05,0.0008536478763239251,0.196078068314426,0.12224951160203754,0.01311114846171498,1.9933024942874908,10.0,0.37554320573363764,0.6244567942663624,1.7458207607269287,1.694987416267395,,,
SW48,GSK1059615,219,229,312,227,0.00022257777745835484,1.8788306553051376e-05,0.0016085974975592562,0.121549138684288,0.2438520519754585,0.02298767415586535,1.4629993498325349,10.0,0.15576299873976995,0.84423700126023,2.0984630584716797,2.0179224014282227,,,
SW48,Gemcitabine,281,202,312,227,6.197327909628964e-05,7.383608225331016e-06,0.00030785972355968424,0.16757098109477925,0.08231263962692138,0.01016029343321396,1.3250075459480286,10.0,0.40618431684271894,0.5938156831572811,0.9935989379882812,1.1484941244125366,,,
SW48,HI-TOPK-032,65,83,312,227,0.00022759864158514474,1.4846057184748019e-05,0.0012054592681427796,0.15882026821118198,0.12678043584505178,0.00916591808452426,2.0418680131435396,10.0,0.30766011568573726,0.6923398843142627,2.0000874996185303,1.892202377319336,2.205132665062469,0.09523809523809523,9.835632599566028e-05
SW48,Hydroxyfasudil,91,62,312,227,-9.886777196596895e-06,3.077629920623677e-05,0.00030240920475787587,-0.033798356177410595,-0.0027929681347590475,0.019508270016246415,1.9308829009532928,10.0,0.5854050721782877,0.41459492782171226,1.163291573524475,1.3330878019332886,,,
SW48,IQ 1,95,108,312,227,0.00015842774882912636,3.405061955939494e-05,0.0009496265711883703,0.14297832332500154,0.11993158404249926,0.025013233292822096,1.7777207493782043,10.0,0.2832770773657103,0.7167229226342897,1.557574987411499,1.8792566061019897,,,
SW48,Infigratinib,134,109,312,227,6.96964261603878e-05,1.6141061259861618e-05,0.0005445889869911802,0.11345935402049175,0.06448058368276577,0.015275524703053723,1.6018773198127747,10.0,0.3603274918664273,0.6396725081335727,1.3993127346038818,1.355812430381775,,,
SW48,Ipatasertib,406,428,312,227,0.0001869588301310109,1.0595673972694336e-05,0.0015030595370464854,0.11062532441185907,0.2747268711072467,0.018416544096355864,1.2584996819496155,10.0,0.13046451085220545,0.8695354891477945,1.9905786514282227,1.940242886543274,,,
SW48,Irinotecan,418,232,312,227,0.00020507859298959374,1.072907929433638e-05,0.000393285542829997,0.3427320935749161,0.24984074368786285,0.015466761161385036,1.379920244216919,10.0,0.42874016387867386,0.5712598361213261,1.1098605394363403,1.2370636463165283,,,
SW48,Ixazomib,117,106,312,227,0.0001606978631267945,2.3905132708809784e-05,0.0006863856325960821,0.1897072294976773,0.12007983806665401,0.019141720337478938,1.7764760315418244,10.0,0.3686164179036827,0.6313835820963173,1.6293702125549316,1.4361357688903809,,,
SW48,LB-100,170,112,312,227,-1.561226995868815e-05,2.4723991168156356e-05,0.00021137791142488517,-0.07974979593844578,-0.009874899955544112,0.02394463805498039,1.5341211795806884,10.0,0.5495254596233452,0.45047454037665474,1.034269094467163,1.0183868408203125,,,
SW48,LJI308,134,127,312,227,-5.207417982294121e-05,1.6742850404601122e-05,0.0002507045140696897,-0.2621663001294257,-0.05193795397507317,0.016173827236900196,1.481548047065735,10.0,0.459099852894684,0.540900147105316,1.0646848678588867,1.060939908027649,,,
SW48,LY2090314,176,204,312,227,2.83210898083376e-05,6.4236113575449406e-06,0.0004159391831813587,0.06374886869300252,0.034811126660948426,0.008073570262430807,1.385337632894516,10.0,0.34285049562072023,0.6571495043792798,1.1942247152328491,1.2013682126998901,,,
SW48,Lapatinib ditosylate,342,275,312,227,1.45222670754366e-05,1.0292292788179863e-05,0.0003629618065638674,0.03847120471978643,0.025448180423728966,0.0171487302866413,1.2078742325305938,10.0,0.3059905525543053,0.6940094474456947,1.1645148992538452,1.0180636644363403,-0.009439028151204995,0.9523809523809523,4.5783855218122725e-05
SW48,MK-3903,123,113,312,227,9.08316043528935e-05,1.69586873118298e-05,0.001111188717186451,0.0755657809816158,0.07505874991799122,0.014649194719344411,1.6900210976600647,10.0,0.23405593928584878,0.7659440607141512,1.8185186386108398,1.788425087928772,,,
SW48,MK-8353,129,129,312,227,0.00011387515696696937,2.4242048307621418e-05,0.0003045965736317966,0.27212150460924156,0.10423740200943346,0.021190866328571863,1.6266059637069703,10.0,0.5326267030208289,0.4673732969791711,1.2535011768341064,1.0547844171524048,,,
SW48,ML264,269,237,312,227,3.3731711705008315e-05,1.2031887264386283e-05,0.0005138060336725579,0.06160618512564444,0.051814928240215954,0.018234781581197616,1.2605156421661377,10.0,0.26419695641814855,0.7358030435818514,1.2754762172698975,1.2325321435928345,,,
SW48,Methylprednisolone succinate,124,95,312,227,-0.00010044782336788357,3.534949338180697e-05,0.00030218059869690074,-0.4979251547204347,-0.07842919171532238,0.024728532720949232,1.6517886698246003,10.0,0.450351391266988,0.549648608733012,1.1700044870376587,1.1732087135314941,,,
SW48,Minodronic acid,154,140,312,227,-1.636679032041381e-05,1.5808558164187726e-05,0.00021548144286498427,-0.08219781975487825,-0.01481905041656804,0.01701619328745082,1.4675081610679626,10.0,0.4991224537431038,0.5008775462568962,1.0792213678359985,0.9688055515289307,,,
SW48,NG25,0,0,312,227,,,,,,,,,,,,,,,
SW48,NVP-BHG712,163,122,312,227,6.124804430227313e-05,1.4729798341609423e-05,0.0006339595549636416,0.08810036651921861,0.06467481519568695,0.016061816652988056,1.5056447863578797,10.0,0.2879252736732394,0.7120747263267606,1.5244523286819458,1.318931221961975,,,
SW48,OTS514,53,65,312,227,0.00014484589208020932,4.1463938753989934e-05,0.0005790791215582027,0.2000841100271158,0.07224513765121877,0.021200996807265844,2.2019247889518736,10.0,0.5016513000285283,0.4983486999714717,1.6580066680908203,1.5403190851211548,,,
SW48,Oleic acid,133,113,312,227,4.203873314610165e-05,1.4377054745107715e-05,0.0002033355852795972,0.17132491051149382,0.041671218154346566,0.01405533805136003,1.5590218365192414,10.0,0.5789385787121377,0.42106142128786234,1.0426679849624634,1.0485503673553467,,,
