context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,A2M,400,0.0779295639851524,1.902754843235016,0.445,0,0.1240987926721572,0.0777085795998573,0.0175643153488636,-0.1782825887203216,1.0528042316436768,1.0493749380111694
Co-culture,ACSL3,187,0.0656887693358326,1.7684624195098877,0.4117647058823529,0,0.4462721943855285,0.3822843432426452,0.3094627261161804,-0.0446093492209911,0.8688256740570068,0.8708013296127319
Co-culture,ACTA2,400,0.0753785628183339,1.875356376171112,0.4325,0,0.0576591230928897,0.0967792868614196,0.0525423623621463,-0.1580374389886856,0.9704577326774596,1.0199570655822754
Co-culture,AEBP1,386,0.0669679178525066,1.895089626312256,0.4093264248704663,0,-0.0040289554744958,-0.0793301463127136,-0.1221971586346626,-0.0955419167876243,1.0363798141479492,0.9752421379089355
Co-culture,AGA,381,0.0712129382087054,1.924368381500244,0.4619422572178477,0,0.045808620750904,0.061587318778038,0.0030244307126849,-0.2099824249744415,0.920728325843811,0.9489989280700684
Co-culture,AHNAK,309,0.0703492035925964,1.8871512413024905,0.3915857605177993,0,0.049886830151081,0.0503365620970726,0.019413873553276,-0.1248451918363571,0.9181032180786132,0.981475591659546
Co-culture,APOC2,349,0.0730688542432472,1.9034934639930725,0.4126074498567335,0,0.1508710086345672,0.1625461876392364,0.1353094279766082,-0.1536749005317688,0.9877279996871948,1.0441701412200928
Co-culture,APOD,352,0.0633945008001541,1.9113510847091677,0.4857954545454545,0,-0.0852935761213302,-0.045051597058773,-0.0057474840432405,0.1592793017625808,-0.897595226764679,-0.8861683011054993
Co-culture,APOE,354,0.063147933269513,1.895213544368744,0.4632768361581921,0,0.1198430806398391,0.076751485466957,0.0270098932087421,-0.0788821429014206,0.8998103737831116,0.8714227676391602
Co-culture,ARMC6,281,0.0721317092775261,1.892028570175171,0.4234875444839858,0,0.2057035863399505,0.1268141865730285,0.0676956474781036,-0.1400962471961975,1.0106559991836548,0.9689210653305054
Co-culture,ATP1B1,331,0.0669086405610682,1.839022517204285,0.4682779456193353,0,-0.0479017868638038,-0.183358758687973,-0.2481360137462616,-0.2178244143724441,0.9679325819015504,0.9349331855773926
Co-culture,ATP5MD,213,0.0773925098858341,1.8020180463790891,0.4835680751173709,0,0.0934020280838012,0.0431872010231018,-0.0163946598768234,-0.0822492390871048,0.9302796125411988,0.9793847799301147
Co-culture,B2M,400,0.0702515707875967,1.671587884426117,0.4675,0,0.0928049236536026,-0.0661652088165283,-0.105818435549736,-0.1446164548397064,0.9674450159072876,0.9811626076698304
Co-culture,BOLA2,219,0.0642317386582604,1.82795250415802,0.4246575342465753,0,0.2668901085853576,0.1787513345479965,0.1502621471881866,-0.1780696511268615,0.8682636022567749,0.901901364326477
Co-culture,BOLA2B,206,0.0715262622462284,1.8172733783721924,0.4951456310679611,0,0.0477307774126529,-0.0203888118267059,-0.0556915625929832,-0.1132582128047943,0.9506662487983704,0.9572073221206664
Co-culture,BZW2,326,0.0655722943258444,1.852766752243042,0.450920245398773,0,0.1354955434799194,-0.0031776502728462,-0.0659916549921035,-0.232136070728302,0.9600397348403932,0.9187049865722656
Co-culture,C19orf48,375,0.0761941547487912,1.9196087718009949,0.456,0,-0.0246804729104042,-0.0254708267748355,-0.0556492507457733,-0.0939301550388336,1.0248119831085205,1.0095678567886353
Co-culture,C1QBP,194,0.0672460760771936,1.765242874622345,0.4845360824742268,0,-0.0770273208618164,-0.1979483366012573,-0.2740406394004822,-0.0595829412341117,0.9071110486984252,0.8944041728973389
Co-culture,C6orf226,331,0.0739571861627837,1.865367531776428,0.459214501510574,0,-0.0479762330651283,-0.1105223000049591,-0.1773903667926788,-0.0851915329694747,1.0723726749420166,1.0191408395767212
Co-culture,CCND1,170,0.07137111832639,1.6166417598724363,0.488235294117647,0,0.1572588682174682,0.156099185347557,0.1372254341840744,-0.0623774006962776,0.9717195630073548,0.9471862316131592
Co-culture,CCND2,331,0.0634108826679179,1.859835386276245,0.4954682779456193,0,0.0854077488183975,0.0249156933277845,-0.054449088871479,-0.0456764325499534,0.8501781821250916,0.8737404346466064
Co-culture,CCR10,328,0.0642347350266691,1.8831683993339536,0.4969512195121951,0,-0.0729159563779831,-0.0375402122735977,0.0043951631523668,0.034444011747837,-1.0233099460601809,-0.9139900207519532
