cell_line,drug,n_per_arm,A_sup,A_unsup
RKO,Capivasertib,300,0.6766666666666666,0.5033333333333333
RKO,Capmatinib,300,0.88,0.8116666666666666
RKO,Celecoxib,300,0.6183333333333333,0.5016666666666667
RKO,DT-061,300,0.7266666666666667,0.63
RKO,DTP3,300,0.73,0.5366666666666666
RKO,Dabrafenib,300,0.8666666666666667,0.5566666666666666
RKO,ERK5-IN-2,300,0.8916666666666667,0.6516666666666666
RKO,ETC-206,300,0.64,0.5333333333333333
RKO,EX229,300,0.935,0.8283333333333334
RKO,Elimusertib hydrochloride,300,0.9366666666666666,0.85
RKO,Encorafenib,300,0.9216666666666666,0.7366666666666667
RKO,Erdafitinib ,300,0.7366666666666667,0.565
RKO,Everolimus,300,0.6883333333333334,0.5349999999999999
RKO,Futibatinib,300,0.76,0.5216666666666667
RKO,GSK1059615,300,0.9516666666666668,0.9166666666666666
RKO,Gemcitabine,300,0.6466666666666666,0.5733333333333334
RKO,HI-TOPK-032,300,0.9416666666666668,0.7933333333333333
RKO,Hydroxyfasudil,300,0.6783333333333333,0.5633333333333334
RKO,IQ 1,300,0.805,0.5449999999999999
RKO,Infigratinib,300,0.7583333333333333,0.5033333333333334
RKO,Ipatasertib,300,0.8533333333333334,0.51
RKO,Irinotecan,300,0.745,0.6433333333333333
RKO,Ixazomib,300,0.84,0.6283333333333333
RKO,LB-100,300,0.6683333333333333,0.51
RKO,LJI308,300,0.6733333333333333,0.515
RKO,LY-2584702 (tosylate salt),178,0.7471910112359551,0.6629213483146067
RKO,LY2090314,300,0.7133333333333334,0.565
RKO,Lapatinib ditosylate,300,0.6633333333333333,0.5666666666666667
RKO,MK-3903,300,0.82,0.5666666666666667
RKO,MK-8353,300,0.655,0.55
RKO,ML264,300,0.8083333333333333,0.5133333333333333
RKO,Methylprednisolone succinate,300,0.6333333333333333,0.525
RKO,Minodronic acid,300,0.685,0.5016666666666667
RKO,NG25,300,0.9533333333333334,0.92
RKO,NVP-BHG712,300,0.7066666666666667,0.5566666666666666
RKO,OTS514,300,0.7616666666666667,0.515
RKO,Oleic acid,300,0.6833333333333333,0.5266666666666666
RKO,Oxaliplatin,300,0.69,0.5216666666666667
RKO,PF-06260933,300,0.8733333333333333,0.6
RKO,PH-797804,300,0.9866666666666668,0.9416666666666668
RKO,Paclitaxel,300,0.8166666666666667,0.6316666666666666
RKO,Pemigatinib,300,0.7533333333333333,0.5733333333333334
RKO,Pimitespib,300,0.655,0.515
RKO,Pralsetinib,300,0.805,0.5800000000000001
RKO,RMC-6236,300,0.9216666666666666,0.7866666666666666
RKO,Ralimetinib dimesylate,300,0.7583333333333333,0.55
RKO,Regorafenib,300,0.8416666666666667,0.7383333333333333
RKO,SBI-0640756,300,0.695,0.5316666666666666
RKO,Sapanisertib,300,0.8583333333333333,0.6633333333333333
RKO,Sonidegib,271,0.6937269372693727,0.5904059040590406
RKO,TAK-733,300,0.925,0.8516666666666667
RKO,TAK-901,300,0.9933333333333332,0.9816666666666668
RKO,Temuterkib,300,0.7833333333333333,0.615
RKO,Tomivosertib,300,0.73,0.6083333333333334
RKO,Torkinib,298,0.7197986577181208,0.5838926174496644
RKO,Trametinib,300,0.9616666666666668,0.83
RKO,Tubulin inhibitor 6,300,0.63,0.5383333333333333
RKO,Tucatinib,300,0.67,0.525
RKO,ULK-101,300,0.7,0.5516666666666666
RKO,Vemurafenib,300,0.805,0.5533333333333333
RKO,Volasertib,300,0.6816666666666666,0.6116666666666667
RKO,XRK3F2,300,0.7383333333333333,0.6383333333333333
RKO,c-Kit-IN-1,300,0.9083333333333332,0.84
RKO,olaparib,300,0.75,0.5133333333333333
RKO,palbociclib,300,0.8133333333333334,0.5533333333333333
RKO,venetoclax,300,0.9583333333333334,0.9183333333333332
RKO,vincristine,287,0.8466898954703833,0.5749128919860627
RPMI-7951,4EGI-1,280,0.8910714285714286,0.7410714285714286
RPMI-7951,9-ING-41,300,0.7966666666666666,0.5883333333333334
RPMI-7951,APTO-253,300,0.67,0.5266666666666666
RPMI-7951,AT7519,300,0.68,0.5183333333333333
RPMI-7951,AZD-7648,300,0.7866666666666666,0.5533333333333333
RPMI-7951,AZD-8055,300,0.8683333333333333,0.5133333333333333
RPMI-7951,AZD1390,300,0.7816666666666666,0.5733333333333333
RPMI-7951,AZD2858,211,0.7109004739336493,0.6018957345971564
RPMI-7951,Abemaciclib,300,0.9383333333333334,0.7966666666666666
RPMI-7951,Adagrasib,260,0.5692307692307692,0.5423076923076923
RPMI-7951,Afatinib,300,0.8883333333333333,0.6766666666666666
RPMI-7951,Alpelisib,285,0.7473684210526316,0.5543859649122806
RPMI-7951,Anastrozole,300,0.7066666666666667,0.5549999999999999
RPMI-7951,BAY1125976,300,0.8883333333333333,0.765
RPMI-7951,BI-3406,300,0.7716666666666666,0.565
RPMI-7951,BI-78D3,300,0.6983333333333334,0.53
RPMI-7951,Belumosudil (mesylate),300,0.825,0.665
RPMI-7951,Belzutifan,183,0.8469945355191257,0.5983606557377049
RPMI-7951,Bentamapimod,300,0.795,0.5066666666666666
RPMI-7951,Bimiralisib,300,0.94,0.8066666666666666
RPMI-7951,Binimetinib,281,0.8434163701067615,0.5160142348754448
RPMI-7951,Brivudine,300,0.9666666666666668,0.8033333333333333
RPMI-7951,CP21R7,300,0.69,0.5083333333333333
RPMI-7951,Capivasertib,300,0.705,0.5083333333333333
RPMI-7951,Capmatinib,293,0.8430034129692833,0.5580204778156996
RPMI-7951,Celecoxib,300,0.6333333333333333,0.565
RPMI-7951,DT-061,262,0.7232824427480916,0.5229007633587786
RPMI-7951,DTP3,238,0.8067226890756303,0.5084033613445378
RPMI-7951,Dabrafenib,300,0.8366666666666667,0.5416666666666666
RPMI-7951,ERK5-IN-2,300,0.9083333333333332,0.5833333333333334
RPMI-7951,ETC-206,300,0.7216666666666667,0.5466666666666666
RPMI-7951,EX229,201,0.9228855721393034,0.7860696517412935
RPMI-7951,Elimusertib hydrochloride,174,0.9109195402298852,0.5689655172413793
RPMI-7951,Encorafenib,300,0.855,0.5283333333333333
RPMI-7951,Erdafitinib ,300,0.7683333333333333,0.5566666666666666
RPMI-7951,Everolimus,300,0.7416666666666667,0.5366666666666666
RPMI-7951,Futibatinib,235,0.8106382978723404,0.6
RPMI-7951,GSK1059615,300,0.9416666666666668,0.8116666666666666
RPMI-7951,Gemcitabine,300,0.7733333333333333,0.5283333333333333
RPMI-7951,HI-TOPK-032,300,0.9133333333333332,0.7
RPMI-7951,Hydroxyfasudil,232,0.7349137931034483,0.6185344827586207
RPMI-7951,IQ 1,300,0.855,0.545
RPMI-7951,Infigratinib,300,0.825,0.5066666666666666
RPMI-7951,Ipatasertib,300,0.8433333333333334,0.5566666666666666
RPMI-7951,Irinotecan,300,0.7433333333333333,0.5566666666666666
RPMI-7951,Ixazomib,292,0.8835616438356164,0.5034246575342466
RPMI-7951,LB-100,300,0.6333333333333333,0.5333333333333333
RPMI-7951,LJI308,277,0.6552346570397112,0.5992779783393501
RPMI-7951,LY2090314,300,0.675,0.5383333333333333
RPMI-7951,Lapatinib ditosylate,300,0.6883333333333334,0.5116666666666667
RPMI-7951,MK-3903,300,0.8566666666666667,0.725
RPMI-7951,MK-8353,300,0.7266666666666667,0.5316666666666667
RPMI-7951,ML264,300,0.7816666666666666,0.5116666666666667
RPMI-7951,Methylprednisolone succinate,300,0.6683333333333333,0.54
RPMI-7951,Minodronic acid,300,0.68,0.5
RPMI-7951,NG25,208,0.90625,0.6682692307692307
RPMI-7951,NVP-BHG712,300,0.765,0.5183333333333333
RPMI-7951,OTS514,175,0.7971428571428572,0.5314285714285715
RPMI-7951,Oleic acid,300,0.6966666666666667,0.53
RPMI-7951,Oxaliplatin,300,0.7816666666666666,0.5183333333333333
RPMI-7951,PF-06260933,300,0.9083333333333332,0.7533333333333333
RPMI-7951,PH-797804,300,0.9766666666666668,0.9183333333333332
RPMI-7951,Paclitaxel,300,0.8583333333333333,0.5033333333333334
RPMI-7951,Pemigatinib,300,0.7683333333333333,0.5183333333333333
RPMI-7951,Pimitespib,171,0.7017543859649122,0.543859649122807
RPMI-7951,Pralsetinib,222,0.8716216216216216,0.6554054054054055
RPMI-7951,RMC-6236,300,0.93,0.52
RPMI-7951,Ralimetinib dimesylate,300,0.7916666666666666,0.52
RPMI-7951,Regorafenib,300,0.8,0.61
RPMI-7951,SBI-0640756,263,0.7699619771863118,0.6159695817490495
RPMI-7951,Sapanisertib,300,0.9133333333333332,0.74
RPMI-7951,Sonidegib,154,0.6558441558441559,0.6818181818181818
RPMI-7951,TAK-733,300,0.9533333333333334,0.795
RPMI-7951,TAK-901,300,0.9916666666666668,0.9516666666666668
RPMI-7951,Temuterkib,300,0.8183333333333334,0.5216666666666667
RPMI-7951,Tomivosertib,300,0.7383333333333333,0.6583333333333333
RPMI-7951,Torkinib,215,0.7232558139534884,0.5
RPMI-7951,Trametinib,300,0.9516666666666668,0.79
RPMI-7951,Tubulin inhibitor 6,300,0.69,0.5583333333333333
RPMI-7951,Tucatinib,300,0.755,0.53
RPMI-7951,ULK-101,217,0.8271889400921659,0.6543778801843319
RPMI-7951,Vemurafenib,300,0.7883333333333333,0.515
RPMI-7951,Volasertib,300,0.65,0.5133333333333333
RPMI-7951,XRK3F2,300,0.7816666666666666,0.595
RPMI-7951,c-Kit-IN-1,268,0.9085820895522388,0.791044776119403
RPMI-7951,olaparib,300,0.7416666666666667,0.52
RPMI-7951,palbociclib,300,0.775,0.5183333333333333
RPMI-7951,venetoclax,192,0.9453125,0.8489583333333334
RPMI-7951,vincristine,155,0.8225806451612904,0.6
SHP-77,4EGI-1,300,0.8166666666666667,0.5016666666666667
SHP-77,9-ING-41,300,0.755,0.5033333333333334
SHP-77,APTO-253,300,0.71,0.5266666666666666
SHP-77,AT7519,267,0.7284644194756554,0.5636704119850188
SHP-77,AZD-7648,300,0.8383333333333334,0.6266666666666667
SHP-77,AZD-8055,300,0.875,0.5233333333333333
SHP-77,AZD1390,300,0.775,0.5333333333333333
SHP-77,AZD2858,203,0.6748768472906403,0.5123152709359606
SHP-77,Abemaciclib,300,0.9,0.6599999999999999
SHP-77,Adagrasib,216,0.5763888888888888,0.5694444444444444
SHP-77,Afatinib,300,0.9216666666666666,0.6533333333333333
SHP-77,Alpelisib,266,0.8853383458646616,0.5545112781954887
SHP-77,Anastrozole,300,0.7,0.525
SHP-77,BAY1125976,300,0.89,0.5783333333333334
SHP-77,BI-3406,300,0.8983333333333333,0.515
SHP-77,BI-78D3,300,0.71,0.5016666666666667
SHP-77,Belumosudil (mesylate),300,0.77,0.61
SHP-77,Belzutifan,300,0.88,0.585
SHP-77,Bentamapimod,300,0.7466666666666667,0.5483333333333333
SHP-77,Bimiralisib,300,0.9483333333333334,0.5366666666666666
SHP-77,Binimetinib,231,0.8917748917748918,0.577922077922078
SHP-77,Bortezomib,141,0.9645390070921984,0.8971631205673759
SHP-77,Brivudine,300,0.9666666666666668,0.8966666666666666
SHP-77,CP21R7,300,0.6883333333333334,0.5666666666666667
SHP-77,Capivasertib,261,0.6685823754789272,0.5747126436781609
SHP-77,Capmatinib,252,0.8611111111111112,0.5257936507936508
SHP-77,Celecoxib,300,0.6783333333333333,0.5166666666666666
SHP-77,DT-061,300,0.7716666666666666,0.54
SHP-77,DTP3,300,0.7133333333333334,0.51
SHP-77,Dabrafenib,300,0.855,0.5716666666666667
SHP-77,ERK5-IN-2,300,0.7833333333333333,0.5166666666666667
SHP-77,ETC-206,300,0.7116666666666667,0.515
SHP-77,EX229,300,0.9333333333333332,0.5416666666666667
SHP-77,Elimusertib hydrochloride,250,0.878,0.51
SHP-77,Encorafenib,300,0.81,0.6083333333333334
SHP-77,Erdafitinib ,300,0.715,0.5116666666666667
SHP-77,Everolimus,300,0.7,0.5166666666666666
SHP-77,Futibatinib,241,0.7199170124481328,0.520746887966805
SHP-77,GSK1059615,300,0.93,0.5366666666666666
SHP-77,Gemcitabine,300,0.6683333333333333,0.5216666666666666
SHP-77,HI-TOPK-032,300,0.895,0.6966666666666667
SHP-77,Hydroxyfasudil,298,0.7130872483221476,0.5083892617449665
SHP-77,IQ 1,142,0.8380281690140845,0.7077464788732395
SHP-77,Infigratinib,300,0.765,0.5033333333333334
SHP-77,Ipatasertib,300,0.7183333333333334,0.5316666666666667
SHP-77,Irinotecan,300,0.7616666666666667,0.51
SHP-77,Ixazomib,300,0.87,0.595
SHP-77,LB-100,300,0.6866666666666666,0.5116666666666667
SHP-77,LJI308,251,0.7051792828685259,0.5677290836653387
SHP-77,LY2090314,300,0.65,0.5083333333333333
SHP-77,Lapatinib ditosylate,300,0.71,0.5233333333333333
SHP-77,Lonafarnib,300,0.8916666666666667,0.5383333333333333
SHP-77,MK-3903,300,0.8183333333333334,0.5116666666666667
SHP-77,MK-8353,293,0.674061433447099,0.5136518771331058
SHP-77,ML264,300,0.7816666666666666,0.5183333333333333
SHP-77,Methylprednisolone succinate,300,0.6866666666666666,0.5316666666666667
SHP-77,Minodronic acid,300,0.6683333333333333,0.5166666666666667
SHP-77,NG25,300,0.9416666666666668,0.5566666666666666
SHP-77,NVP-BHG712,300,0.7866666666666666,0.5216666666666667
SHP-77,OTS514,186,0.6881720430107527,0.5618279569892473
SHP-77,Oleic acid,300,0.685,0.5016666666666667
SHP-77,Oxaliplatin,300,0.71,0.5266666666666666
SHP-77,PF-06260933,300,0.9066666666666666,0.8
SHP-77,PH-797804,300,0.8333333333333334,0.515
SHP-77,Paclitaxel,300,0.865,0.51
SHP-77,Pemigatinib,300,0.6666666666666666,0.5133333333333333
SHP-77,Pimitespib,199,0.6155778894472361,0.5
SHP-77,Pralsetinib,194,0.7938144329896907,0.5206185567010309
SHP-77,RMC-6236,300,0.91,0.5883333333333334
SHP-77,Ralimetinib dimesylate,300,0.7383333333333333,0.5216666666666666
SHP-77,Regorafenib,300,0.775,0.525
SHP-77,SBI-0640756,260,0.7096153846153846,0.573076923076923
SHP-77,Sapanisertib,300,0.86,0.5266666666666666
SHP-77,Sonidegib,123,0.6829268292682927,0.5284552845528455
SHP-77,TAK-733,300,0.9216666666666666,0.6466666666666666
SHP-77,TAK-901,300,0.9483333333333334,0.9233333333333332
SHP-77,Temuterkib,300,0.7683333333333333,0.5066666666666666
SHP-77,Tomivosertib,300,0.7466666666666667,0.58
SHP-77,Torkinib,170,0.6441176470588236,0.5323529411764706
SHP-77,Trametinib,300,0.935,0.52
SHP-77,Tubulin inhibitor 6,300,0.6416666666666667,0.5016666666666667
SHP-77,Tucatinib,300,0.6916666666666667,0.5349999999999999
SHP-77,ULK-101,181,0.6325966850828729,0.505524861878453
SHP-77,Vemurafenib,300,0.8383333333333334,0.5383333333333333
SHP-77,Volasertib,255,0.6607843137254902,0.5
SHP-77,XRK3F2,300,0.86,0.535
SHP-77,c-Kit-IN-1,300,0.9483333333333334,0.62
SHP-77,olaparib,300,0.7366666666666667,0.5216666666666667
SHP-77,palbociclib,300,0.835,0.5700000000000001
SHP-77,venetoclax,233,0.9570815450643776,0.5622317596566524
SHP-77,vincristine,191,0.8717277486910995,0.5863874345549738
SK-MEL-2,4EGI-1,300,0.7783333333333333,0.5549999999999999
SK-MEL-2,9-ING-41,300,0.7583333333333333,0.5483333333333333
SK-MEL-2,APTO-253,300,0.6983333333333334,0.5283333333333333
SK-MEL-2,AT7519,300,0.6866666666666666,0.5183333333333333
SK-MEL-2,AZD-7648,205,0.8853658536585366,0.6
SK-MEL-2,AZD-8055,300,0.8533333333333334,0.5933333333333333
SK-MEL-2,AZD1390,300,0.7633333333333333,0.505
SK-MEL-2,AZD2858,212,0.7028301886792453,0.6155660377358491
SK-MEL-2,Abemaciclib,271,0.8985239852398524,0.514760147601476
SK-MEL-2,Adagrasib,300,0.5983333333333334,0.6033333333333334
SK-MEL-2,Afatinib,300,0.9383333333333334,0.7150000000000001
SK-MEL-2,Alpelisib,288,0.8420138888888888,0.5104166666666666
SK-MEL-2,Anastrozole,300,0.7066666666666667,0.5449999999999999
SK-MEL-2,BAY1125976,300,0.8566666666666667,0.6016666666666667
SK-MEL-2,BI-3406,300,0.9266666666666666,0.5349999999999999
SK-MEL-2,BI-78D3,300,0.72,0.5083333333333333
SK-MEL-2,Belumosudil (mesylate),300,0.7733333333333333,0.5883333333333334
SK-MEL-2,Belzutifan,300,0.82,0.5133333333333333
SK-MEL-2,Bentamapimod,300,0.7733333333333333,0.585
SK-MEL-2,Bimiralisib,300,0.9683333333333334,0.7733333333333333
SK-MEL-2,Binimetinib,188,0.9414893617021276,0.5664893617021277
SK-MEL-2,Brivudine,300,0.9683333333333334,0.9366666666666666
SK-MEL-2,CP21R7,300,0.6466666666666666,0.515
SK-MEL-2,Capivasertib,300,0.7266666666666667,0.5566666666666666
SK-MEL-2,Capmatinib,219,0.9292237442922374,0.5639269406392694
SK-MEL-2,Celecoxib,300,0.7166666666666667,0.5900000000000001
SK-MEL-2,DT-061,274,0.7773722627737226,0.6003649635036497
SK-MEL-2,DTP3,300,0.7416666666666667,0.5266666666666666
SK-MEL-2,Dabrafenib,300,0.8233333333333334,0.61
SK-MEL-2,ERK5-IN-2,300,0.8316666666666667,0.575
SK-MEL-2,ETC-206,300,0.67,0.515
SK-MEL-2,EX229,232,0.9331896551724138,0.7931034482758621
SK-MEL-2,Elimusertib hydrochloride,139,0.9136690647482014,0.5323741007194245
SK-MEL-2,Encorafenib,300,0.9166666666666666,0.665
SK-MEL-2,Erdafitinib ,300,0.735,0.5016666666666667
SK-MEL-2,Everolimus,300,0.705,0.5033333333333334
SK-MEL-2,Futibatinib,288,0.7274305555555556,0.5086805555555556
SK-MEL-2,GSK1059615,300,0.955,0.7416666666666667
SK-MEL-2,Gemcitabine,300,0.735,0.5583333333333333
SK-MEL-2,HI-TOPK-032,300,0.945,0.72
SK-MEL-2,Hydroxyfasudil,300,0.7016666666666667,0.5466666666666666
SK-MEL-2,IQ 1,263,0.7585551330798479,0.526615969581749
SK-MEL-2,Infigratinib,300,0.775,0.5716666666666667
SK-MEL-2,Ipatasertib,300,0.83,0.6366666666666667
SK-MEL-2,Irinotecan,300,0.7916666666666666,0.6466666666666666
SK-MEL-2,Ixazomib,300,0.8316666666666667,0.5283333333333333
SK-MEL-2,LB-100,300,0.6733333333333333,0.53
SK-MEL-2,LJI308,300,0.7266666666666667,0.615
SK-MEL-2,LY-2584702 (tosylate salt),126,0.7738095238095238,0.5595238095238095
SK-MEL-2,LY2090314,300,0.705,0.51
SK-MEL-2,Lapatinib ditosylate,300,0.6866666666666666,0.5066666666666666
SK-MEL-2,MK-3903,300,0.7533333333333333,0.5283333333333333
SK-MEL-2,MK-8353,300,0.6883333333333334,0.5083333333333333
SK-MEL-2,ML264,300,0.785,0.5083333333333333
SK-MEL-2,Methylprednisolone succinate,300,0.6516666666666666,0.5533333333333333
SK-MEL-2,Minodronic acid,300,0.7533333333333333,0.6266666666666667
SK-MEL-2,NG25,300,0.955,0.5116666666666667
SK-MEL-2,NVP-BHG712,300,0.7516666666666667,0.51
SK-MEL-2,OTS514,241,0.7676348547717843,0.533195020746888
SK-MEL-2,Oleic acid,300,0.7283333333333334,0.5766666666666667
SK-MEL-2,Oxaliplatin,300,0.765,0.5716666666666667
SK-MEL-2,PF-06260933,300,0.8933333333333333,0.695
SK-MEL-2,PH-797804,300,0.9833333333333332,0.965
SK-MEL-2,Paclitaxel,300,0.77,0.5666666666666667
SK-MEL-2,Pemigatinib,300,0.665,0.5
SK-MEL-2,Pimitespib,267,0.6835205992509363,0.5468164794007491
SK-MEL-2,Pralsetinib,300,0.8533333333333334,0.6
SK-MEL-2,RMC-6236,300,0.9533333333333334,0.6983333333333334
SK-MEL-2,Ralimetinib dimesylate,300,0.77,0.5383333333333333
SK-MEL-2,Regorafenib,300,0.8266666666666667,0.5
SK-MEL-2,SBI-0640756,260,0.7461538461538462,0.6480769230769231
SK-MEL-2,Sapanisertib,300,0.9333333333333332,0.7416666666666667
SK-MEL-2,Sonidegib,261,0.7452107279693486,0.6379310344827587
SK-MEL-2,TAK-733,300,0.9166666666666666,0.6816666666666666
SK-MEL-2,TAK-901,244,0.9938524590163934,0.9938524590163934
SK-MEL-2,Temuterkib,300,0.815,0.5083333333333333
SK-MEL-2,Tomivosertib,300,0.715,0.6166666666666667
SK-MEL-2,Torkinib,208,0.7115384615384616,0.5913461538461539
SK-MEL-2,Trametinib,300,0.955,0.5333333333333333
SK-MEL-2,Tubulin inhibitor 6,300,0.6616666666666666,0.5516666666666666
SK-MEL-2,Tucatinib,300,0.7183333333333334,0.515
SK-MEL-2,ULK-101,300,0.7866666666666666,0.5433333333333333
SK-MEL-2,Vemurafenib,300,0.7566666666666667,0.5366666666666666
SK-MEL-2,Volasertib,300,0.685,0.5483333333333333
SK-MEL-2,XRK3F2,300,0.8466666666666667,0.6083333333333334
SK-MEL-2,c-Kit-IN-1,266,0.9097744360902256,0.631578947368421
SK-MEL-2,olaparib,300,0.7183333333333334,0.595
SK-MEL-2,palbociclib,300,0.8616666666666667,0.5283333333333333
SK-MEL-2,venetoclax,250,0.928,0.53
SK-MEL-2,vincristine,300,0.895,0.7883333333333333
SNU-1,4EGI-1,219,0.7511415525114156,0.5
SNU-1,9-ING-41,300,0.7433333333333333,0.5683333333333334
SNU-1,APTO-253,300,0.7066666666666667,0.545
SNU-1,AT7519,130,0.6076923076923076,0.5538461538461539
SNU-1,AZD-7648,217,0.7580645161290323,0.5276497695852534
SNU-1,AZD-8055,300,0.7966666666666666,0.5433333333333333
SNU-1,AZD1390,246,0.6890243902439024,0.5203252032520325
SNU-1,AZD2858,174,0.5919540229885057,0.5344827586206897
SNU-1,Abemaciclib,300,0.8983333333333333,0.6866666666666666
SNU-1,Adagrasib,176,0.6590909090909091,0.5539772727272727
SNU-1,Afatinib,300,0.865,0.6
SNU-1,Alpelisib,162,0.8240740740740741,0.5154320987654322
SNU-1,Anastrozole,286,0.6013986013986014,0.5087412587412588
SNU-1,BAY1125976,300,0.8483333333333334,0.62
SNU-1,BI-3406,300,0.8316666666666667,0.505
SNU-1,BI-78D3,300,0.6916666666666667,0.5016666666666667
SNU-1,Belumosudil (mesylate),259,0.7258687258687259,0.527027027027027
SNU-1,Belzutifan,209,0.8229665071770335,0.5526315789473684
SNU-1,Bentamapimod,300,0.755,0.5533333333333333
SNU-1,Bimiralisib,300,0.9183333333333332,0.5583333333333333
SNU-1,Binimetinib,146,0.8493150684931506,0.5102739726027398
SNU-1,Bortezomib,111,0.954954954954955,0.8558558558558559
SNU-1,Brivudine,268,0.8768656716417911,0.6100746268656716
SNU-1,CP21R7,223,0.6591928251121076,0.553811659192825
SNU-1,Capivasertib,174,0.6637931034482759,0.5086206896551724
SNU-1,Capmatinib,163,0.7331288343558282,0.5276073619631902
SNU-1,Celecoxib,268,0.6100746268656716,0.5149253731343284
SNU-1,DT-061,205,0.7024390243902439,0.5073170731707317
SNU-1,DTP3,251,0.6633466135458167,0.5258964143426295
SNU-1,Dabrafenib,300,0.835,0.6433333333333333
SNU-1,ERK5-IN-2,300,0.8366666666666667,0.5433333333333333
SNU-1,ETC-206,201,0.6393034825870647,0.5223880597014925
SNU-1,EX229,222,0.8828828828828829,0.5067567567567568
SNU-1,Elimusertib hydrochloride,127,0.8070866141732284,0.5039370078740157
SNU-1,Encorafenib,300,0.87,0.6433333333333333
SNU-1,Erdafitinib ,300,0.6866666666666666,0.5416666666666667
SNU-1,Everolimus,300,0.6783333333333333,0.5083333333333333
SNU-1,Futibatinib,108,0.6712962962962963,0.5648148148148148
SNU-1,GSK1059615,300,0.9116666666666666,0.515
SNU-1,Gemcitabine,300,0.6383333333333333,0.5166666666666666
SNU-1,HI-TOPK-032,123,0.8008130081300813,0.6829268292682926
SNU-1,Hydroxyfasudil,222,0.6531531531531531,0.5112612612612613
SNU-1,IQ 1,141,0.7198581560283688,0.5177304964539007
SNU-1,Infigratinib,172,0.7093023255813954,0.5145348837209303
SNU-1,Ipatasertib,300,0.7783333333333333,0.5716666666666667
SNU-1,Irinotecan,300,0.7383333333333333,0.54
SNU-1,Ixazomib,241,0.7531120331950207,0.5352697095435685
SNU-1,LB-100,300,0.6566666666666666,0.52
SNU-1,LJI308,201,0.654228855721393,0.5373134328358209
SNU-1,LY2090314,300,0.6183333333333333,0.5583333333333333
SNU-1,Lapatinib ditosylate,300,0.635,0.5333333333333333
SNU-1,MK-3903,233,0.7639484978540773,0.5021459227467812
SNU-1,MK-8353,196,0.6071428571428571,0.5306122448979592
SNU-1,ML264,300,0.76,0.5566666666666666
SNU-1,Methylprednisolone succinate,235,0.6297872340425532,0.5382978723404255
SNU-1,Minodronic acid,295,0.6711864406779661,0.5254237288135593
SNU-1,NG25,131,0.8740458015267175,0.5076335877862596
SNU-1,NVP-BHG712,281,0.699288256227758,0.5284697508896797
SNU-1,OTS514,116,0.7198275862068966,0.5387931034482759
SNU-1,Oleic acid,299,0.5953177257525084,0.5267558528428093
SNU-1,Oxaliplatin,280,0.6589285714285714,0.5
SNU-1,PF-06260933,257,0.8443579766536965,0.5739299610894941
SNU-1,PH-797804,128,0.92578125,0.80078125
SNU-1,Paclitaxel,300,0.815,0.545
SNU-1,Pemigatinib,259,0.5772200772200772,0.528957528957529
SNU-1,Pimitespib,177,0.6186440677966102,0.5028248587570622
SNU-1,Pralsetinib,162,0.7283950617283951,0.5740740740740741
SNU-1,RMC-6236,300,0.895,0.6183333333333334
SNU-1,Ralimetinib dimesylate,300,0.7566666666666667,0.5816666666666667
SNU-1,Regorafenib,282,0.7854609929078015,0.5141843971631206
SNU-1,SBI-0640756,200,0.6775,0.54
SNU-1,Sapanisertib,300,0.8166666666666667,0.645
SNU-1,TAK-733,300,0.875,0.5549999999999999
SNU-1,TAK-901,231,0.9783549783549784,0.961038961038961
SNU-1,Temuterkib,300,0.7583333333333333,0.5483333333333333
SNU-1,Tomivosertib,191,0.7120418848167539,0.6570680628272252
SNU-1,Torkinib,129,0.6395348837209303,0.5116279069767442
SNU-1,Trametinib,277,0.8935018050541517,0.5270758122743683
SNU-1,Tubulin inhibitor 6,214,0.6425233644859814,0.530373831775701
SNU-1,Tucatinib,300,0.7,0.5066666666666667
SNU-1,ULK-101,164,0.7012195121951219,0.5304878048780488
SNU-1,Vemurafenib,300,0.7016666666666667,0.5033333333333333
SNU-1,Volasertib,207,0.5966183574879227,0.5096618357487923
SNU-1,XRK3F2,300,0.8166666666666667,0.655
SNU-1,c-Kit-IN-1,210,0.8523809523809524,0.5714285714285714
SNU-1,olaparib,300,0.6833333333333333,0.55
SNU-1,palbociclib,258,0.7868217054263565,0.5329457364341086
SNU-1,venetoclax,141,0.8900709219858156,0.6099290780141844
SNU-1,vincristine,131,0.767175572519084,0.5229007633587787
SNU-423,4EGI-1,300,0.8533333333333334,0.5633333333333334
SNU-423,9-ING-41,300,0.85,0.5733333333333333
SNU-423,APTO-253,300,0.7633333333333333,0.5283333333333333
SNU-423,AT7519,300,0.725,0.5183333333333333
SNU-423,AZD-7648,300,0.8416666666666667,0.5033333333333333
SNU-423,AZD-8055,300,0.875,0.5466666666666666
SNU-423,AZD1390,300,0.7816666666666666,0.5033333333333333
SNU-423,AZD2858,234,0.7350427350427351,0.5064102564102564
SNU-423,Abemaciclib,300,0.9383333333333334,0.6683333333333333
SNU-423,Adagrasib,300,0.6633333333333333,0.54
SNU-423,Afatinib,300,0.9116666666666666,0.5716666666666667
SNU-423,Alpelisib,300,0.85,0.5416666666666667
SNU-423,Anastrozole,300,0.7166666666666667,0.5033333333333333
SNU-423,BAY1125976,300,0.92,0.6183333333333334
SNU-423,BI-3406,300,0.9033333333333332,0.5866666666666667
SNU-423,BI-78D3,300,0.795,0.5166666666666666
SNU-423,Belumosudil (mesylate),300,0.8683333333333333,0.5983333333333334
