dataset,cell_line,perturbation,moa,n_cells,sil_raw_k2,var_ratio_k2,gap_best_k,gap_k2,gap_k3,gap_k4,gap_k5,sil_raw_kmeans_k2,sil_pca10_kmeans_k2,sil_pca50_kmeans_k2,sil_gmm2_raw,sil_gmm2_pca50,sil_raw_kmeans_bestk3,sil_response_kmeans_k2,sil_raw_kmeans_bestk4,sil_raw_kmeans_bestk5
SciPlex3,K562,Disulfiram ,Dehydrogenase,120,0.026446035131812096,0.03387126160927185,2,0.8666728420685921,0.8400167781957766,0.8136330069939248,0.8234511650893843,0.026446035131812096,0.19960826635360718,0.08058617264032364,0.001068968209438026,0.03918672353029251,0.014947539195418358,0.026446035131812096,,
SciPlex3,K562,SNS-314,Aurora Kinase,120,0.05216888338327408,0.06222374775198492,3,0.7858612748437483,0.8529729745658798,0.8281586886364654,0.838450840691717,0.05216888338327408,0.216657355427742,0.07976063340902328,0.04885784909129143,0.07428811490535736,0.03736042231321335,0.05216887965798378,,
SciPlex3,K562,Gandotinib (LY2784544),JAK,120,0.035771120339632034,0.043579928216301904,2,0.8480336400628037,0.8473448669221213,0.8341720155943371,0.8117648739686079,0.035771120339632034,0.15406785905361176,0.05472783371806145,0.020424462854862213,0.05791357904672623,0.03490770608186722,0.03577112406492233,,
SciPlex3,K562,Altretamine,DNA alkylator,120,0.030733998864889145,0.03230787618001784,2,0.9122615527310689,0.9078231962496321,0.9028079930059132,0.8952736217794275,0.030733998864889145,0.1302638202905655,0.04928458482027054,0.02390265092253685,0.04928458482027054,,0.030733997002243996,,0.011493289843201637
SciPlex3,K562,ITSA-1 (ITSA1),HDAC,120,0.033809106796979904,0.03697786430055653,2,0.8975515681414059,0.8864198362215365,0.8596073025590432,0.8739050644421908,0.033809106796979904,0.14204177260398865,0.05224096029996872,0.02472192607820034,0.05087907239794731,0.018335441127419472,0.033809103071689606,,
SciPlex3,K562,GSK-LSD1 2HCl,Histone Demethylase,120,0.023593813180923462,0.0333204963706563,2,0.85807666687767,0.8472667387689423,0.7838943374278315,0.8182429266443041,0.023593813180923462,0.1332065314054489,0.03941575437784195,0.01776801235973835,0.04034978523850441,0.02031943015754223,0.023593811318278313,,
SciPlex3,K562,Tie2 kinase inhibitor,Tie-2,120,0.028688382357358932,0.038210876239846224,2,0.8723536419801121,0.8452492765106889,0.830777053682553,0.8318760059180317,0.028688382357358932,0.1457643210887909,0.0471918061375618,0.018837329000234604,0.048188336193561554,0.029445642605423927,0.02868838422000408,,
SciPlex3,K562,Maraviroc,CCR,120,0.018263868987560272,0.03303948237737679,3,0.8389855136421467,0.8593508742801657,0.8416074397776878,0.8207243709512575,0.018263868987560272,0.13113464415073395,0.03054868057370186,0.045233629643917084,-1.0,,0.018263868987560272,0.011585114523768425,
SciPlex3,K562,Zileuton,Lipoxygenase,120,0.03361538425087929,0.04091947865179847,2,0.868475971566772,0.8615779796939282,0.8526513010635064,0.855948577545913,0.03361538425087929,0.14191363751888275,0.050873126834630966,0.011415088549256325,-1.0,0.02050042524933815,0.03361537680029869,,
SciPlex3,K562,Avagacestat (BMS-708163),"Beta Amyloid,Gamma-secretase",120,0.02269536256790161,0.030564304667879603,2,0.8860996073037217,0.8766021594078452,0.8560120358992211,0.8505455852338528,0.02269536256790161,0.11965564638376236,0.03725915402173996,0.021085958927869797,-1.0,,0.02269536256790161,0.021537184715270996,
SciPlex3,K562,Selisistat (EX 527),Sirtuin,120,0.02647673338651657,0.03452627793165931,2,0.9061942119376347,0.8831157487706953,0.8866137887887753,0.9001183067997509,0.02647673338651657,0.14398619532585144,0.07739342749118805,0.02421049401164055,0.04575700685381889,0.014717009849846363,0.026476731523871422,,
SciPlex3,K562,EED226,Epigenetic Reader Domain,120,0.02228989265859127,0.030782833483891197,2,0.8589252602747877,0.8412766176275888,0.8365595741939433,0.8203662805100045,0.02228989265859127,0.12710927426815033,0.09984162449836731,0.0194371547549963,0.019058378413319588,,0.02228989265859127,0.017628014087677002,
SciPlex3,K562,"Fluorouracil (5-Fluoracil, 5-FU)",DNA/RNA Synthesis,120,0.02761518768966198,0.03569610256845924,2,0.8523554389004548,0.8286837029297924,0.8075229587823483,0.833243148626039,0.02761518768966198,0.1777934730052948,0.04065189138054848,0.007451965007930994,-1.0,0.023132851347327232,0.02761518768966198,,
SciPlex3,K562,Ramelteon,MT Receptor,120,0.02748262695968151,0.035221217235914815,2,0.867321393266204,0.8742522384770623,0.8588986984892344,0.8497508460699397,0.02748262695968151,0.1488676369190216,0.0504070520401001,0.009511356242001057,-1.0,,0.02748262695968151,0.018831146880984306,
SciPlex3,K562,Ruxolitinib (INCB018424),JAK,120,0.024694103747606277,0.032599508716952955,2,0.9018901462624687,0.878466470287524,0.8616929585079891,0.8746789745541648,0.024694103747606277,0.13082803785800934,0.044863343238830566,0.11559959501028061,0.044863343238830566,,0.024694101884961128,0.019780447706580162,
SciPlex3,K562,Motesanib Diphosphate (AMG-706),"VEGFR,PDGFR,c-Kit",120,0.030682595446705818,0.03981863522145358,2,0.9525143435620631,0.9006058444171359,0.9177162064525071,0.9390427276280686,0.030682595446705818,0.14413446187973022,0.05217176303267479,0.02600899152457714,0.05217176303267479,0.02899204008281231,0.03068259358406067,,
SciPlex3,K562,Celecoxib,COX,120,0.02952478639781475,0.0372527993560793,2,0.8979254448143816,0.8843223685711337,0.8542584306284144,0.8814996937843702,0.02952478639781475,0.14517320692539215,0.04729010537266731,0.022712204605340958,0.042642947286367416,0.022698691114783287,0.02952478639781475,,
SciPlex3,K562,Ofloxacin,Topoisomerase,120,0.025784416124224663,0.036305782190404506,2,0.8845505166724603,0.8893122044189816,0.8610022374044632,0.8744299885535938,0.025784416124224663,0.1488521248102188,0.04637664556503296,0.0314505398273468,0.03742215782403946,,0.025784416124224663,0.024268047884106636,
SciPlex3,K562,Clevudine ,DNA/RNA Synthesis,120,0.022350991144776344,0.03021311877810167,2,0.8906411043804923,0.8731840280423029,0.8581564451440826,0.8576119644195135,0.022350991144776344,0.12077444046735764,0.041984740644693375,0.07722320407629013,-1.0,,0.022350991144776344,,0.010816759429872036
SciPlex3,K562,ZM 447439,Aurora Kinase,120,0.03911749646067619,0.047960759475349564,2,0.9303703997811308,0.9467552992301282,0.9441180214382037,0.9196226539823016,0.03911749646067619,0.17573383450508118,0.06938538700342178,0.030385050922632217,0.07277961820363998,0.038125183433294296,0.039117492735385895,,
SciPlex3,K562,PCI-34051,HDAC,120,0.02862420305609703,0.03632908868022356,3,0.880767053234246,0.8973674062462216,0.8792514476662792,0.8898891075447004,0.02862420305609703,0.13439612090587616,0.04372193291783333,0.024854497984051704,0.046078432351350784,0.02550296112895012,0.02862420491874218,,
SciPlex3,K562,Enzastaurin (LY317615),PKC,120,0.028614815324544907,0.03691315820227214,2,0.8915544061622587,0.8701652214830631,0.8715360112798614,0.8753421990590713,0.028614815324544907,0.1355653554201126,0.053793951869010925,0.005206729751080275,0.04393535107374191,,0.028614817187190056,0.02438482828438282,
SciPlex3,K562,Momelotinib (CYT387),JAK,120,0.031118422746658325,0.0432959156543588,2,0.890437853726981,0.8622632770456526,0.8448274272783838,0.8598590484962649,0.031118422746658325,0.15902453660964966,0.055870287120342255,0.038196977227926254,0.06090286746621132,0.024108771234750748,0.031118422746658325,,
SciPlex3,K562,Nilotinib (AMN-107),Bcr-Abl,120,0.027311038225889206,0.035288665244383725,2,0.8240586301697288,0.8225381517198578,0.8121999056877147,0.8138749653753514,0.027311038225889206,0.13319067656993866,0.04370962083339691,0.019115515053272247,0.033117398619651794,,0.027311038225889206,0.014933695085346699,
SciPlex3,K562,Ellagic acid,Topoisomerase,120,0.025490794330835342,0.03650880301984866,3,0.8075956412949274,0.8318946045545719,0.8144337317410137,0.8360044428492319,0.025490794330835342,0.1360456794500351,0.04332221299409866,0.059799544513225555,0.11541712284088135,,0.02549079619348049,0.021733561530709267,
SciPlex3,K562,Curcumin,"NF-κB,HDAC,Histone Acetyltransferase,Nrf2",120,0.036261074244976044,0.02954638234273238,2,0.8309697176682107,0.8106632500483713,0.8139343516250399,0.8062174543115646,0.036261074244976044,0.12637975811958313,0.035828638821840286,0.010739455930888653,-1.0,0.01696506328880787,0.036261074244976044,,
SciPlex3,K562,S3I-201,STAT,120,0.027095861732959747,0.03645462180532004,2,0.8801750720367565,0.86344456902372,0.8643337631826515,0.8459937090495817,0.027095861732959747,0.14676205813884735,0.04712868481874466,0.009945148602128029,0.044424869120121,,0.027095861732959747,,0.01292691845446825
SciPlex3,K562,UNC0379,Histone Methyltransferase,120,0.03866637498140335,0.036407013864125336,2,0.8914581927926921,0.8580354851812437,0.8742067755045682,0.8965209862362098,0.03866637498140335,0.15048648416996002,0.049515947699546814,0.0031636334024369717,-1.0,0.01240724790841341,0.03866637498140335,,
SciPlex3,K562,BMS-754807,"c-Met,IGF-1R,Trk receptor",120,0.040586650371551514,0.052294273557777445,2,0.9406457835906021,0.9105786640760449,0.8797672185168413,0.8880909476266012,0.040586650371551514,0.17886027693748474,0.06167135387659073,-0.05434761196374893,0.06632785499095917,,0.04058665409684181,,0.03606266900897026
SciPlex3,K562,BRD4770,Histone Methyltransferase,120,0.05384761467576027,0.035612380501711824,2,0.8836636185558007,0.8636580394178281,0.8658705887725535,0.8627864894126027,0.05384761467576027,0.18557484447956085,0.04228139668703079,0.007044377736747265,0.017670540139079094,0.022141147404909134,0.05384761467576027,,
SciPlex3,K562,GSK J1,Histone Demethylase,120,0.025856230407953262,0.034265861726833366,3,0.8624237168195084,0.8891205539832985,0.8543486326695504,0.8453697269825646,0.025856230407953262,0.1269574910402298,0.041335154324769974,0.06786887347698212,0.11315327137708664,,0.025856228545308113,0.009813419543206692,
SciPlex3,K562,Barasertib (AZD1152-HQPA),Aurora Kinase,120,0.040057796984910965,0.04190107794315319,2,0.9340946216345056,0.9037090348845744,0.8988972019068271,0.9039327372477377,0.040057796984910965,0.15918311476707458,0.05015593394637108,0.03543807938694954,0.05771031230688095,0.02327454462647438,0.04005780071020126,,
SciPlex3,K562,AMG-900,Aurora Kinase,120,0.03604375571012497,0.043342413346565335,3,0.8419319043676197,0.8737366918413159,0.8595074545475381,0.8591708512997158,0.03604375571012497,0.16337114572525024,0.046583641320466995,0.022576715797185898,0.04964607208967209,,0.03604375571012497,0.018478691577911377,
SciPlex3,K562,INO-1001 (3-Aminobenzamide),PARP,120,0.030341196805238724,0.037700085289918465,2,0.8564411253080451,0.8615058176046162,0.8089346293286201,0.8378546361700234,0.030341196805238724,0.13250832259655,0.046787556260824203,0.013087686151266098,0.045751992613077164,0.02724180370569229,0.030341198667883873,,
SciPlex3,K562,Lapatinib (GW-572016) Ditosylate,"EGFR,HER2",120,0.029679471626877785,0.03778749562887421,2,0.8536841427698771,0.8507805734114449,0.8294917185764845,0.8498944199525926,0.029679471626877785,0.13957294821739197,0.047157250344753265,0.025918353348970413,0.04920358210802078,0.0219607912003994,0.029679469764232635,,
SciPlex3,K562,KW-2449,"Aurora Kinase,Bcr-Abl,FLT3",120,0.03467131406068802,0.04242781652420225,2,0.8816760679824363,0.8638492770334629,0.8535559662087788,0.8512156091088254,0.03467131406068802,0.1472204178571701,0.05436939746141434,0.008616318926215172,0.054663483053445816,0.026644034311175346,0.03467131406068802,,
SciPlex3,K562,Entinostat (MS-275),HDAC,120,0.02043653279542923,0.025309214304761893,2,0.87343592019268,0.8818370696458651,0.8545360719220927,0.8799742653098974,0.02043653279542923,0.11810504645109177,0.038733117282390594,0.006931391544640064,0.033645130693912506,,0.02043653279542923,0.013998707756400108,
SciPlex3,K562,AZ 960,JAK,120,0.04976331442594528,0.05854271521690906,2,0.9222778921865782,0.9135748287839291,0.8740070384572096,0.890228621025404,0.04976331442594528,0.19311721622943878,0.07528018951416016,0.04446864128112793,0.07508515566587448,,0.04976331442594528,0.02850298024713993,
SciPlex3,K562,Cediranib (AZD2171),VEGFR,120,0.04429322108626366,0.04018982108745216,3,0.8164859031041107,0.8434036031963714,0.8313055209306235,0.8215280114979944,0.04429322108626366,0.16814002394676208,0.06681116670370102,0.03449980542063713,-1.0,0.036228809505701065,0.04429322108626366,,
SciPlex3,K562,SL-327,MEK,120,0.035656895488500595,0.046252643022743754,3,0.8487002759557907,0.8777266133637305,0.8738895536543101,0.8813721482378636,0.035656895488500595,0.1563866287469864,0.06085275858640671,0.04042956605553627,0.05839657038450241,,0.035656895488500595,0.028219742700457573,
SciPlex3,K562,CYC116,"Aurora Kinase,VEGFR",120,0.050701722502708435,0.049315336153847984,2,0.8848153587640972,0.8675664466001489,0.8716972278621409,0.8803302215831454,0.050701722502708435,0.17979048192501068,0.07556815445423126,0.022282127290964127,0.06696344912052155,,0.050701722502708435,0.03776230663061142,
SciPlex3,K562,AG-14361,PARP,120,0.04714559018611908,0.03563557117060351,2,0.9124658206387544,0.9099562088863404,0.8637429689638925,0.8874175250901768,0.04714559018611908,0.1680331528186798,0.06442077457904816,0.013833879493176937,-1.0,0.015533329918980598,0.04714559018611908,,
SciPlex3,K562,Trametinib (GSK1120212),MEK,120,0.025422316044569016,0.03935986847021217,2,0.8830374028942156,0.8818182700363035,0.8577485766310815,0.8639760690690022,0.025422316044569016,0.14873123168945312,0.04529600962996483,0.019267018884420395,0.04688074439764023,,0.025422317907214165,,0.012856203131377697
SciPlex3,K562,Alvespimycin (17-DMAG) HCl,HSP (e.g. HSP90),120,0.03421059995889664,0.04045939623515342,2,0.844336489976854,0.835079470693584,0.8150432064678821,0.815899322375067,0.03421059995889664,0.14885112643241882,0.04882541671395302,0.08035404235124588,-1.0,0.012584569863975048,0.03421059623360634,,
SciPlex3,K562,Dasatinib,"Bcr-Abl,c-Kit,Src",120,0.035057179629802704,0.04209659320502157,2,0.8584227424084823,0.8565862439810807,0.8375139237286646,0.8197929090622242,0.035057179629802704,0.14493747055530548,0.057002391666173935,0.014137220568954945,0.0551871657371521,0.02730543166399002,0.035057179629802704,,
SciPlex3,K562,Quercetin,"Src,Sirtuin,PKC,PI3K",120,0.030301544815301895,0.03559403368581337,2,0.8837871647352866,0.8714931448265624,0.8554125518018534,0.8732369953073036,0.030301544815301895,0.14547117054462433,0.04791339859366417,-0.0029401560313999653,-1.0,0.023163335397839546,0.030301542952656746,,
SciPlex3,K562,Capecitabine ,DNA/RNA Synthesis,120,0.027994992211461067,0.037090002546412204,2,0.8730769156581673,0.8783908918714953,0.8524077219164248,0.8693951334727874,0.027994992211461067,0.14182771742343903,0.045712005347013474,0.011175597086548805,-1.0,0.02166462317109108,0.027994990348815918,,
SciPlex3,K562,Tofacitinib (CP-690550) Citrate,JAK,120,0.030260128900408745,0.037898943756881194,2,0.9085589349390553,0.8653727321995728,0.889325622464268,0.8865064537577343,0.030260128900408745,0.14117549359798431,0.04960781708359718,0.030260128900408745,0.0497547946870327,,0.030260132625699043,0.026516059413552284,
SciPlex3,K562,Veliparib (ABT-888),PARP,120,0.03076307103037834,0.03849229313099644,2,0.8915467103962538,0.8781782918632199,0.8801962208132963,0.8720252841802942,0.03076307103037834,0.14765040576457977,0.04845881462097168,0.018644077703356743,-1.0,,0.030763069167733192,0.01957440748810768,
SciPlex3,K562,WP1066,JAK,120,0.038495708256959915,0.033153299175382234,2,0.781835952619014,0.7862942103191894,0.7719379848774022,0.788079215807965,0.038495708256959915,0.16267813742160797,0.057719502598047256,0.015296715311706066,0.0602046363055706,,0.038495708256959915,0.015002282336354256,
SciPlex3,K562,"Tozasertib (VX-680, MK-0457)",Aurora Kinase,120,0.03772105649113655,0.045555579351193795,2,0.8811845126528386,0.863131064026522,0.8466988740174557,0.8574940486698157,0.03772105649113655,0.1615632027387619,0.0589124970138073,0.03772105649113655,0.0589124970138073,0.03325354680418968,0.03772106021642685,,
SciPlex3,K562,CEP-33779,JAK,120,0.02001810073852539,0.030982565773229775,2,0.9560818825795216,0.9426853610319004,0.9223641091444588,0.9302170959062099,0.02001810073852539,0.11334192007780075,0.03296274319291115,0.0411006435751915,0.03356010839343071,0.018807895481586456,0.02001810073852539,,
SciPlex3,K562,GSK1070916,Aurora Kinase,120,0.03424312174320221,0.041989297714350206,2,0.8611736459930803,0.826022323021224,0.8343194903764228,0.8520698770165342,0.03424312174320221,0.16553589701652527,0.055258821696043015,0.032946426421403885,0.05240629240870476,0.025976987555623055,0.03424312174320221,,
SciPlex3,K562,Filgotinib (GLPG0634),JAK,120,0.03135201707482338,0.03735286606797259,2,0.8663348205898433,0.8559762042446888,0.843027647764524,0.8456655422444932,0.03135201707482338,0.14384786784648895,0.05042324215173721,0.017240606248378754,0.050149399787187576,0.01785539649426937,0.03135201707482338,,
SciPlex3,K562,AG-490 (Tyrphostin B42),EGFR,120,0.02263479307293892,0.03209456703501137,2,0.8963590595226769,0.8516871926048495,0.8635422338623471,0.8752892010811628,0.02263479307293892,0.11931274831295013,0.036318499594926834,0.01000240445137024,0.0410618931055069,,0.02263479307293892,0.02024637907743454,
SciPlex3,K562,Divalproex Sodium,HDAC,120,0.040470074862241745,0.02825327240568834,2,0.8477928877215106,0.8446882473816402,0.8121734661043991,0.8252535781342285,0.040470074862241745,0.11461664736270905,0.03395970165729523,0.04395022243261337,-1.0,0.020676588639616966,0.04047007113695145,,
SciPlex3,K562,Thiotepa,Others,120,0.03538822382688522,0.04174822188706195,2,0.9338384171482712,0.9113196217877082,0.9026324694810057,0.8972007427037507,0.03538822382688522,0.16158819198608398,0.05669047310948372,0.028697431087493896,0.05669047310948372,,0.03538822382688522,0.017675427719950676,
SciPlex3,K562,Tubastatin A HCl,HDAC,120,0.032516125589609146,0.03688662775226082,3,0.8683583829901078,0.8900751122620392,0.8829828680396403,0.8887969051813069,0.032516125589609146,0.16505497694015503,0.0526835061609745,0.01286798994988203,0.0526835061609745,0.03396403044462204,0.03251612186431885,,
SciPlex3,K562,Entacapone,Histone Methyltransferase,120,0.07437257468700409,0.03983751178969177,2,0.8889132226714462,0.8811197988405333,0.872789352786695,0.834052829355489,0.07437257468700409,0.2661437690258026,0.12435209006071091,0.028889242559671402,-1.0,,0.07437257468700409,0.013168289326131344,
SciPlex3,K562,Decitabine,DNA Methyltransferase,120,0.024330131709575653,0.03538320552513144,2,0.9062941391381347,0.898673902460347,0.8751878161401141,0.8852260126521507,0.024330131709575653,0.13471880555152893,0.040790725499391556,0.020832037553191185,0.03080855682492256,,0.024330133572220802,0.014588906429708004,
SciPlex3,K562,BMS-536924,IGF-1R,120,0.023624537512660027,0.030325615150020274,2,0.898812929348896,0.8841389594409463,0.8589695775438155,0.8654887671808069,0.023624537512660027,0.12206174433231354,0.03634852543473244,0.05181281641125679,-1.0,0.021363912150263786,0.023624539375305176,,
SciPlex3,K562,Daphnetin,"PKA,EGFR,PKC",120,0.030065445229411125,0.038647614572074884,2,0.8426657732590872,0.8308282063894605,0.8074446134650994,0.8331625297692344,0.030065445229411125,0.194385826587677,0.08111729472875595,0.05188659951090813,-1.0,0.014738479629158974,0.030065443366765976,,
SciPlex3,K562,Prednisone ,"Glucocorticoid Receptor,Immunology & Inflammation related",120,0.02559538371860981,0.03359424012690743,2,0.896198333389858,0.8835797405545094,0.8479565403700651,0.8629117813847937,0.02559538371860981,0.1322898268699646,0.04413614422082901,0.020379899069666862,-1.0,,0.02559538371860981,0.023771146312355995,
SciPlex3,K562,TMP195,HDAC,120,0.025691760703921318,0.03561009363410554,2,0.9206380478169702,0.8885926327857483,0.8953848988736226,0.8858100127655693,0.025691760703921318,0.13231618702411652,0.042831506580114365,0.040830738842487335,-1.0,,0.025691766291856766,0.021311400458216667,
SciPlex3,K562,SRT3025 HCl,Sirtuin,120,0.019504666328430176,0.028821070690010504,2,0.8614007262314551,0.846997656023202,0.8187579248895283,0.8304558760356482,0.019504666328430176,0.11977476626634598,0.03684760630130768,0.06264058500528336,-1.0,0.01135216560214758,0.019504668191075325,,
SciPlex3,K562,Tranylcypromine (2-PCPA) HCl,MAO,120,0.035328105092048645,0.033770765304522464,2,0.9114278189296154,0.9092889011198384,0.8960298619402298,0.8719105822490754,0.035328105092048645,0.13818404078483582,0.05380680412054062,0.01074221171438694,0.05380680412054062,0.03154988959431648,0.035328105092048645,,
SciPlex3,K562,SRT1720 HCl,Sirtuin,120,0.09321149438619614,0.10265940530964807,3,1.0185445142569147,1.1328964071912715,1.1131130517798713,1.1357681515671914,0.09321149438619614,0.29190200567245483,0.13347838819026947,0.09295403957366943,0.13466289639472961,0.07504346966743469,0.09321148693561554,,
SciPlex3,K562,Tucidinostat (Chidamide),HDAC,120,0.017351869493722916,0.026032566592961732,2,0.8029055833590242,0.7814189892097332,0.7733878887714365,0.7764614726911745,0.017351869493722916,0.13106903433799744,0.0310511514544487,0.005009814631193876,0.02387908287346363,0.01890968531370163,0.017351869493722916,,
SciPlex3,K562,Ki16425,LPA Receptor,120,0.03128322586417198,0.041084333145058854,3,0.7999020161048609,0.8301248976023832,0.8240485826737096,0.8314314887951788,0.03128322586417198,0.15013734996318817,0.052135169506073,0.03127729147672653,0.052135169506073,0.030360527336597443,0.03128322958946228,,
SciPlex3,K562,Thalidomide,"E3 Ligase ,TNF-alpha",120,0.03197016939520836,0.03654528030623347,2,0.8328178809217661,0.8312862766626932,0.8012028829093598,0.8217982977795089,0.03197016939520836,0.13746005296707153,0.048265282064676285,0.013549699448049068,0.02990907058119774,,0.031970176845788956,,0.008213751949369907
SciPlex3,K562,Aurora A Inhibitor I,Aurora Kinase,120,0.03464564308524132,0.04301654314230598,2,0.8741275006678286,0.8717790217277948,0.8282610749896531,0.8402866993527685,0.03464564308524132,0.1564658135175705,0.05418107286095619,0.022587815299630165,0.05418107286095619,0.025610731914639473,0.034645650535821915,,
SciPlex3,K562,"Rucaparib (AG-014699,PF-01367338) phosphate",PARP,120,0.017769958823919296,0.026181103059443198,2,0.863750204916995,0.8532947220038807,0.8309221258321777,0.8398777559727488,0.017769958823919296,0.1263839304447174,0.03092350997030735,0.01660616509616375,0.03092350997030735,0.017813682556152344,0.017769956961274147,,
SciPlex3,K562,"Temsirolimus (CCI-779, NSC 683864)",mTOR,120,0.025226660072803497,0.03342087674090404,2,0.8169237279941459,0.7674856716209959,0.798647789588518,0.8053713628754053,0.025226660072803497,0.12311971932649612,0.03636197745800018,0.028980093076825142,-1.0,0.02164624072611332,0.025226660072803497,,
SciPlex3,K562,Carmofur,DNA/RNA Synthesis,120,0.0782349556684494,0.03272225301233639,2,0.8551107575737085,0.8349867664635031,0.7976270160894128,0.8416797384417052,0.0782349556684494,0.21848610043525696,0.12298224866390228,0.0706482082605362,-1.0,0.05874789506196976,0.0782349556684494,,
SciPlex3,K562,Toremifene Citrate,Estrogen/progestogen Receptor,120,0.032347504049539566,0.04374776063570913,3,0.841266055319549,0.8657971792395482,0.841070486215882,0.8242432988513322,0.032347504049539566,0.15411274135112762,0.04869069904088974,0.028945254161953926,0.05318481847643852,0.03469335287809372,0.032347504049539566,,
SciPlex3,K562,Iniparib (BSI-201),PARP,120,0.026197420433163643,0.03474876919852104,2,0.9312300597772669,0.9142668734470814,0.8982677455118768,0.9083545087691878,0.026197420433163643,0.13583555817604065,0.039627496153116226,0.06852967292070389,0.12367582321166992,0.01561892032623291,0.026197422295808792,,
SciPlex3,K562,Fasudil (HA-1077) HCl,"Autophagy,ROCK",120,0.053394146263599396,0.028225083918199393,2,0.860553000872601,0.8545644961105232,0.8254018332430384,0.8379058977683318,0.053394146263599396,0.14256426692008972,0.0544864721596241,0.05010606721043587,-1.0,,0.0533941425383091,0.016476178541779518,
SciPlex3,K562,PD98059,MEK,120,0.034929029643535614,0.04227490872970999,2,0.9010654519428094,0.9087034586864302,0.9079569554995448,0.8982912855651524,0.034929029643535614,0.16138681769371033,0.05817389488220215,0.02371443435549736,0.05817389488220215,,0.034929029643535614,0.01954713463783264,
SciPlex3,K562,BMS-911543,JAK,120,0.028162725269794464,0.0358354010570399,2,0.8629344588816839,0.8676521797276351,0.8271771140545265,0.810862092624296,0.028162725269794464,0.1416209489107132,0.045190971344709396,0.021588169038295746,0.04481609910726547,0.02468426153063774,0.028162725269794464,,
SciPlex3,K562,"Baricitinib (LY3009104, INCB028050)",JAK,120,0.04574691876769066,0.048608815121810395,2,0.8456886761800018,0.843527335353567,0.8171722484473527,0.836148071681313,0.04574691876769066,0.17340634763240814,0.06938626617193222,0.02742547169327736,0.06511113047599792,0.019836528226733208,0.04574692249298096,,
SciPlex3,K562,Alisertib (MLN8237),Aurora Kinase,120,0.03610203042626381,0.046452259254301666,2,0.8646581941547726,0.8475653033898798,0.8324633261863763,0.819552933900896,0.03610203042626381,0.1649135947227478,0.06373783200979233,0.020274830982089043,0.06373783200979233,0.03172839432954788,0.03610203415155411,,
SciPlex3,K562,AC480 (BMS-599626),"EGFR,HER2",120,0.02873857505619526,0.03652549916065287,2,0.871895072872741,0.8546839912170388,0.8402988670184985,0.842531284730816,0.02873857505619526,0.13956525921821594,0.046203453093767166,0.023448161780834198,0.04423552379012108,0.020898358896374702,0.02873857505619526,,
SciPlex3,K562,G007-LK,PARP,120,0.02178655005991459,0.026789001870923708,2,0.8250448607386556,0.816777145850061,0.8170561573172073,0.8084139958257239,0.02178655005991459,0.11117435991764069,0.027368882670998573,0.02265925332903862,0.03897469863295555,,0.02178654633462429,,0.009169371798634529
SciPlex3,K562,Ki8751,"c-Kit,PDGFR,VEGFR",120,0.019748905673623085,0.029689551376073337,2,0.7655782603419397,0.7615961448552628,0.7458783997201515,0.7483413234555698,0.019748905673623085,0.11674830317497253,0.036772433668375015,0.007405214477330446,0.03573838248848915,0.008999190293252468,0.019748905673623085,,
SciPlex3,K562,Costunolide,Telomerase,120,0.05061852186918259,0.032074134159635496,2,0.8257806396785234,0.7939920603804165,0.7966904601089944,0.7862158660527285,0.05061852186918259,0.1784767210483551,0.09306471794843674,0.01712680608034134,0.037670545279979706,,0.05061852186918259,0.011602582409977913,
SciPlex3,K562,ENMD-2076,"Aurora Kinase,FLT3,VEGFR",120,0.03724583610892296,0.0445952333559414,2,0.8051919453895291,0.8138882182006562,0.8272002210300773,0.816308583705025,0.03724583610892296,0.16125908493995667,0.056873831897974014,0.029348788782954216,0.05725583806633949,,0.03724583610892296,0.02977142296731472,
SciPlex3,K562,Resminostat,HDAC,120,0.024187715724110603,0.029492925833763655,2,0.8915389731924517,0.8404127135331603,0.8733132971411237,0.8714289603137839,0.024187715724110603,0.11057748645544052,0.03788795694708824,0.007756062783300877,0.03719982132315636,,0.024187715724110603,0.008945796638727188,
SciPlex3,K562,Roxadustat (FG-4592),HIF,120,0.032945096492767334,0.03942404260389031,2,0.867057719340842,0.8607251963427256,0.8439785402211495,0.8605323045707554,0.032945096492767334,0.15274499356746674,0.05279575288295746,0.028008030727505684,0.05464651435613632,0.0147983618080616,0.032945092767477036,,
SciPlex3,K562,Lomustine ,DNA/RNA Synthesis,120,0.03204334154725075,0.040448000728372166,2,0.9006488135870647,0.8673049087285456,0.8871594335954036,0.893185702036261,0.03204334154725075,0.1505078673362732,0.052055563777685165,0.03204334154725075,0.04931825026869774,0.02270989865064621,0.03204333782196045,,
SciPlex3,K562,UNC0631,Histone Methyltransferase,120,0.03279220685362816,0.04083509555104654,2,0.8807884266327992,0.86760557903483,0.8591745968809246,0.8645390007459017,0.03279220685362816,0.15133145451545715,0.05262952670454979,0.004708440974354744,0.044136278331279755,0.020163416862487793,0.03279221057891846,,
SciPlex3,K562,Andarine,Androgen Receptor,120,0.05079670250415802,0.037692002472936526,2,0.9065786152678204,0.883904142094039,0.8706960437110016,0.8773029859702692,0.05079670250415802,0.1508636772632599,0.05407900735735893,0.008777701295912266,0.05407900735735893,0.02726595476269722,0.05079670622944832,,
