condition,query,n_cand,query_magnitude,energy_rho,mean_cosine_ctrl_rho,magnitude_match_rho,magnitude_only_rho,energy_rho_partial_magmatch
IFNγ,SLC26A2,226,1.0038855075836182,0.1129281802991943,0.1102828999519187,-0.029273452626928126,-0.2612550517848557,0.15589619637960836
IFNγ,SLC5A3,226,0.7503756284713745,0.15468090912634982,0.16392291398645928,0.09594063909139344,-0.06773121255831481,0.12833963588164202
IFNγ,SLC7A5P1,226,0.9296987652778625,0.09935363143737086,0.08428157446753214,-0.0007323950983067587,-0.31429313996855224,0.10844801372266188
IFNγ,SLIRP,226,1.429813027381897,0.09828388756773615,0.0962493989837953,0.1308107546164542,0.26241316128026193,0.17603940067313814
IFNγ,SMAD3,226,1.0628000497817993,0.23652411212038515,0.3402300105259054,0.3924166699154029,0.12493184151365118,0.11733655607968499
IFNγ,SMAD4,226,1.308861494064331,0.2837061583044196,0.39571842553246783,0.1531475056203137,0.000749028627863761,0.3014811638272712
IFNγ,SNHG6,226,0.9734972715377808,0.18460670799059165,0.15062336751003863,0.2792899562070355,0.20021623588424103,0.07526620144763686
IFNγ,SOX4,226,1.1166496276855469,0.16402271516380126,0.17213260041843723,0.33858744948215147,0.1483871973802191,0.07142697490676127
IFNγ,SP100,226,0.95655757188797,0.1904846310045497,0.21238158356399361,0.1341083518511299,0.20526659129598585,0.13609605863319169
IFNγ,SPESP1,226,0.8970167636871338,0.0655511805907502,0.16945356256416252,0.14419242914506258,-0.2118118851766663,-0.010881966914870117
IFNγ,SPINT1,226,1.1115645170211792,0.05849753966643204,0.049747248320403364,0.18048679063844164,0.2356394162670721,-0.004249347004015438
IFNγ,SSR2,226,1.2323479652404785,0.13683472686828183,0.2708983405455278,0.007737190232999363,-0.10791366158564318,0.13871999792080883
IFNγ,ST3GAL6-AS1,226,1.0525412559509277,0.29472379244473895,0.3568115603030421,0.18718594466752433,-0.27680844151625017,0.24599794679869527
IFNγ,ST6GALNAC2,226,0.8655700087547302,-0.0621797720686653,0.05363325666315803,-0.1609995711668161,0.30232427585669175,0.037318882954530695
IFNγ,STAT1,226,6.035348892211914,0.405318676417743,0.37931880498486087,0.1673774901563292,0.1673774901563292,0.42989305160292646
IFNγ,STAT3,226,1.6690934896469116,0.2675019817291074,0.3177633100723819,-0.0677634400218315,-0.19795615505568334,0.2698161215287253
IFNγ,STOM,226,0.8954468965530396,0.22888366376455588,0.3208820968643198,0.02391745610957338,0.22570504073915246,0.26614115109222514
IFNγ,STX7,226,1.0927201509475708,0.1351957688459189,0.08907722895793536,0.23606149207958105,0.2885745844866347,0.06348342494769535
IFNγ,TAPBP,226,1.1024112701416016,-0.07242498668018141,-0.11570750977869608,0.16772679427702622,0.2334947305498161,-0.13689758683871972
IFNγ,TAPBPL,226,1.157610297203064,0.32205908648612547,0.43798942211479736,0.20589554663235998,-0.08418281288578744,0.3072301274804101
IFNγ,TFAP2A,226,1.1028307676315308,-0.1132925292061388,-0.17842423297337334,0.09601652956999727,0.21551076631190466,-0.13681130040414277
IFNγ,TGFB1,226,1.00919508934021,-0.00902836796486167,-0.12063831169674996,0.07087391004899095,0.27004795134692605,-0.05423830130079399
IFNγ,TIMM50,226,1.1229223012924194,0.29573843774771613,0.39371824360323837,0.294271568359908,0.318728054786688,0.23437526802073994
IFNγ,TIMP1,226,1.2526601552963257,0.1993897573843775,0.22593479136615857,0.2194186061622029,0.0941286239652775,0.2030013124894416
IFNγ,TIMP2,226,0.9626986384391785,0.1601918053877042,0.16508934024664407,-0.05034501578885813,-0.2100705625511676,0.19062076852104531
IFNγ,TIMP3,226,0.9483741521835327,0.16344058410733964,0.3764879861733786,0.1425592244616844,-0.025819916052655517,0.11956233025353138
IFNγ,TM4SF1,226,1.0995466709136963,0.22946629761022963,0.20697360726677322,0.16050784244928723,0.3011110677946279,0.17025197198289865
IFNγ,TMED10,226,2.4045960903167725,0.12531337309786494,0.2061221784725742,-0.014568372902940756,0.07774043896924096,0.1384008420724338
IFNγ,TMEM173,226,0.9395415186882019,0.1703289020570998,0.2708307668317025,0.05211960547347082,0.2796943588943901,0.16060452483983728
IFNγ,TOP1MT,226,1.0140068531036377,0.31286265642665,0.379967512637584,0.278473873663145,0.1310519407950307,0.21903499538679455
IFNγ,TP53,226,1.058910608291626,-0.009188468074920866,0.0207789170012865,0.293267319012904,0.22023572830169064,-0.1427546684339792
IFNγ,TPP1,226,0.8377799391746521,0.02791158239444856,0.14351357322001743,-0.17720686652892023,0.24967915480877942,0.2209041882707627
IFNγ,TRIM22,226,0.928473174571991,0.044219718529492025,0.018344184112380285,-0.008711291307681312,0.29498577053526176,0.05773446129455642
IFNγ,TSC22D3,226,1.1783555746078491,0.19611924060641328,0.13900276792327784,0.2709981417228698,0.1638678154198017,0.1479453692513612
IFNγ,TTLL1,226,1.0859546661376953,0.28668044130833104,0.2632219666549712,0.2768832923992567,0.2929523215469183,0.18229672657336296
IFNγ,TXNDC17,226,1.879455804824829,0.08943588943900824,0.15288864631658283,0.20175691655945838,0.2964048185255936,0.16626616246280196
IFNγ,TYR,226,0.8676584959030151,0.06492950242355723,0.07511546008602654,-0.0007105635907631931,0.11865060491468819,0.1321258430470547
IFNγ,UBC,226,1.484029769897461,0.28873364261302353,0.3242368718568477,-0.1469421594999545,-0.26870583343079535,0.2232172884747833
IFNγ,UCN2,226,0.9868738055229187,0.27661611633074734,0.2777804633997375,0.09372110249113096,0.32776629890972414,0.25006172598859044
IFNγ,UQCRFS1,226,1.1674963235855103,0.30637661949501643,0.38378906605330526,-0.19145764297688198,-0.2389266175457747,0.28074746923446775
IFNγ,UQCRH,226,1.424802541732788,0.1486834821254532,0.2832352214988369,0.1425987290943823,0.3070066144269879,0.22492950242355725
IFNγ,VAT1,226,0.9603962898254395,0.15794316011071693,0.18861746780502384,0.1467446363364651,0.1591501305991969,0.0833584135771185
IFNγ,VDAC2,226,0.8303706049919128,0.08355801593180252,0.12407729393266019,-0.224975244629839,0.2932444479097631,0.2716395722064117
IFNγ,WBP2,226,1.0649538040161133,0.17847417994729328,0.13100931737554095,0.29961197094330305,0.25546866269021345,0.05651813444570062
IFNγ,WNT7A,226,0.78641676902771,0.11669463612715587,0.136163632347017,0.28647979935804974,-0.27308876846906555,-0.10406092030200252
IFNγ,XAGE1A,226,1.0814189910888672,0.21705248658271933,0.3739181058568217,0.33415149506841835,0.0561792262809767,0.17020415058542226
