fpr,tpr
0.7345833333333334,1.0
0.735,1.0
0.73625,1.0
0.7366666666666667,1.0
0.7372916666666667,1.0
0.7379166666666667,1.0
0.7385416666666667,1.0
0.73875,1.0
0.739375,1.0
0.74,1.0
0.740625,1.0
0.7408333333333333,1.0
0.7414583333333333,1.0
0.7416666666666667,1.0
0.7425,1.0
0.7433333333333333,1.0
0.74375,1.0
0.7441666666666666,1.0
0.7445833333333334,1.0
0.745,1.0
0.74625,1.0
0.7466666666666667,1.0
0.7472916666666667,1.0
0.7479166666666667,1.0
0.7485416666666667,1.0
0.74875,1.0
0.749375,1.0
0.75,1.0
0.750625,1.0
0.7508333333333334,1.0
0.7514583333333333,1.0
0.7516666666666667,1.0
0.7525,1.0
0.7533333333333333,1.0
0.7539583333333333,1.0
0.7541666666666667,1.0
0.7545833333333334,1.0
0.755,1.0
0.75625,1.0
0.7566666666666667,1.0
0.7572916666666667,1.0
0.7579166666666667,1.0
0.7585416666666667,1.0
0.75875,1.0
0.759375,1.0
0.7602083333333334,1.0
0.7608333333333334,1.0
0.7620833333333333,1.0
0.763125,1.0
0.7635416666666667,1.0
0.76375,1.0
0.7641666666666667,1.0
0.764375,1.0
0.765,1.0
0.7654166666666666,1.0
0.7660416666666666,1.0
0.7664583333333334,1.0
0.7670833333333333,1.0
0.7672916666666667,1.0
0.7685416666666667,1.0
0.7689583333333333,1.0
0.769375,1.0
0.7695833333333333,1.0
0.77,1.0
0.7702083333333334,1.0
0.7708333333333334,1.0
0.7720833333333333,1.0
0.773125,1.0
0.7735416666666667,1.0
0.77375,1.0
0.7741666666666667,1.0
0.774375,1.0
0.775,1.0
0.7754166666666666,1.0
0.7760416666666666,1.0
0.7764583333333334,1.0
0.7770833333333333,1.0
0.7772916666666667,1.0
0.7785416666666667,1.0
0.7789583333333333,1.0
0.779375,1.0
0.7795833333333333,1.0
0.78,1.0
0.7802083333333333,1.0
0.7808333333333334,1.0
0.7820833333333334,1.0
0.783125,1.0
0.7839583333333333,1.0
0.784375,1.0
0.785,1.0
0.7854166666666667,1.0
0.78625,1.0
0.7866666666666666,1.0
0.7885416666666667,1.0
0.7889583333333333,1.0
0.789375,1.0
0.7895833333333333,1.0
0.79,1.0
0.790625,1.0
0.7908333333333334,1.0
0.7914583333333334,1.0
0.791875,1.0
0.7920833333333334,1.0
0.7925,1.0
0.7933333333333333,1.0
0.79375,1.0
0.7941666666666667,1.0
0.7945833333333333,1.0
0.795,1.0
0.79625,1.0
0.7966666666666666,1.0
0.7972916666666666,1.0
0.7979166666666667,1.0
0.7985416666666667,1.0
0.79875,1.0
0.799375,1.0
0.8,1.0
0.800625,1.0
0.8008333333333333,1.0
0.8014583333333334,1.0
0.801875,1.0
0.8027083333333334,1.0
0.8035416666666667,1.0
0.8039583333333333,1.0
0.8041666666666667,1.0
0.8045833333333333,1.0
0.805,1.0
0.806875,1.0
0.8072916666666666,1.0
0.8079166666666666,1.0
0.8091666666666667,1.0
0.81,1.0
0.810625,1.0
0.8108333333333333,1.0
0.8114583333333333,1.0
0.811875,1.0
0.8127083333333334,1.0
0.8135416666666667,1.0
0.8139583333333333,1.0
0.8141666666666667,1.0
0.8145833333333333,1.0
0.815,1.0
0.816875,1.0
0.8172916666666666,1.0
0.8179166666666666,1.0
0.8191666666666667,1.0
0.82,1.0
0.820625,1.0
0.8208333333333333,1.0
0.8214583333333333,1.0
0.821875,1.0
0.8227083333333334,1.0
0.8235416666666666,1.0
0.8239583333333333,1.0
0.8241666666666667,1.0
0.8245833333333333,1.0
0.825,1.0
0.826875,1.0
0.8272916666666666,1.0
0.8279166666666666,1.0
0.8285416666666666,1.0
0.82875,1.0
0.829375,1.0
0.83,1.0
0.830625,1.0
0.8308333333333333,1.0
0.8314583333333333,1.0
0.831875,1.0
0.8327083333333334,1.0
0.8335416666666666,1.0
0.8339583333333334,1.0
0.8341666666666666,1.0
0.8345833333333333,1.0
0.835,1.0
0.836875,1.0
0.8372916666666667,1.0
0.8379166666666666,1.0
0.8385416666666666,1.0
0.83875,1.0
0.839375,1.0
0.84,1.0
0.84125,1.0
0.841875,1.0
0.8427083333333333,1.0
0.8433333333333334,1.0
0.84375,1.0
0.8441666666666666,1.0
0.8445833333333334,1.0
0.845,1.0
0.846875,1.0
0.8472916666666667,1.0
0.8477083333333333,1.0
0.8489583333333334,1.0
0.85,1.0
0.85125,1.0
0.851875,1.0
0.8527083333333333,1.0
0.8533333333333334,1.0
0.85375,1.0
0.8541666666666666,1.0
0.8545833333333334,1.0
0.855,1.0
0.856875,1.0
0.8572916666666667,1.0
0.8577083333333333,1.0
0.8583333333333333,1.0
0.8585416666666666,1.0
0.8591666666666666,1.0
0.86,1.0
0.86125,1.0
0.861875,1.0
0.8627083333333333,1.0
0.8633333333333333,1.0
0.86375,1.0
0.8641666666666666,1.0
0.8645833333333334,1.0
0.865,1.0
0.866875,1.0
0.8672916666666667,1.0
0.8677083333333333,1.0
0.8683333333333333,1.0
0.8685416666666667,1.0
0.8691666666666666,1.0
0.87,1.0
0.87125,1.0
0.871875,1.0
0.8727083333333333,1.0
0.8733333333333333,1.0
0.87375,1.0
0.8741666666666666,1.0
0.8745833333333334,1.0
0.875,1.0
0.876875,1.0
0.8772916666666667,1.0
0.8777083333333333,1.0
0.8783333333333333,1.0
0.8785416666666667,1.0
0.8791666666666667,1.0
0.88,1.0
0.88125,1.0
0.881875,1.0
0.8827083333333333,1.0
0.8833333333333333,1.0
0.88375,1.0
0.8841666666666667,1.0
0.8845833333333334,1.0
0.885,1.0
0.886875,1.0
0.8872916666666667,1.0
0.8877083333333333,1.0
0.8883333333333333,1.0
0.8885416666666667,1.0
0.8891666666666667,1.0
0.8902083333333334,1.0
0.8910416666666666,1.0
0.8916666666666667,1.0
0.8927083333333333,1.0
0.8935416666666667,1.0
0.8941666666666667,1.0
0.894375,1.0
0.8947916666666667,1.0
0.895,1.0
0.8954166666666666,1.0
0.89625,1.0
0.8966666666666666,1.0
0.8985416666666667,1.0
0.89875,1.0
0.8991666666666667,1.0
0.8995833333333333,1.0
0.9,1.0
0.90125,1.0
0.901875,1.0
0.9027083333333333,1.0
0.9035416666666667,1.0
0.9039583333333333,1.0
0.9041666666666667,1.0
0.9045833333333333,1.0
0.905,1.0
0.906875,1.0
0.9072916666666667,1.0
0.9077083333333333,1.0
0.9083333333333333,1.0
0.9085416666666667,1.0
0.9091666666666667,1.0
0.91,1.0
0.9104166666666667,1.0
0.91125,1.0
0.9116666666666666,1.0
0.9135416666666667,1.0
0.91375,1.0
0.9141666666666667,1.0
0.9145833333333333,1.0
0.915,1.0
0.9152083333333333,1.0
0.9160416666666666,1.0
0.9166666666666666,1.0
0.9175,1.0
0.9179166666666667,1.0
0.918125,1.0
0.9185416666666667,1.0
0.9191666666666667,1.0
0.919375,1.0
0.9197916666666667,1.0
0.9202083333333333,1.0
0.9210416666666666,1.0
0.9216666666666666,1.0
0.9225,1.0
0.9229166666666667,1.0
0.923125,1.0
0.9235416666666667,1.0
0.9241666666666667,1.0
0.924375,1.0
0.9247916666666667,1.0
0.925,1.0
0.9254166666666667,1.0
0.92625,1.0
0.9266666666666666,1.0
0.9285416666666667,1.0
0.92875,1.0
0.9291666666666667,1.0
0.9295833333333333,1.0
0.93,1.0
0.9302083333333333,1.0
0.9310416666666667,1.0
0.9316666666666666,1.0
0.9325,1.0
0.9329166666666666,1.0
0.933125,1.0
0.9335416666666667,1.0
0.9341666666666667,1.0
0.934375,1.0
0.9347916666666667,1.0
0.935,1.0
0.9354166666666667,1.0
0.93625,1.0
0.9366666666666666,1.0
0.9385416666666667,1.0
0.93875,1.0
0.9391666666666667,1.0
0.9395833333333333,1.0
0.94,1.0
0.9402083333333333,1.0
0.9410416666666667,1.0
0.9416666666666667,1.0
0.9425,1.0
0.9429166666666666,1.0
0.943125,1.0
0.9435416666666666,1.0
0.9441666666666667,1.0
0.944375,1.0
0.9447916666666667,1.0
0.945,1.0
0.9454166666666667,1.0
0.94625,1.0
0.9466666666666667,1.0
0.9485416666666666,1.0
0.94875,1.0
0.9491666666666667,1.0
0.9495833333333333,1.0
0.9504166666666667,1.0
0.95125,1.0
0.9516666666666667,1.0
0.9535416666666666,1.0
0.95375,1.0
0.9541666666666667,1.0
0.9545833333333333,1.0
0.955,1.0
0.9552083333333333,1.0
0.9558333333333333,1.0
0.9566666666666667,1.0
0.9575,1.0
0.9579166666666666,1.0
0.958125,1.0
0.9585416666666666,1.0
0.95875,1.0
0.9591666666666666,1.0
0.9597916666666667,1.0
0.96,1.0
0.96125,1.0
0.961875,1.0
0.9627083333333334,1.0
0.9633333333333334,1.0
0.96375,1.0
0.9641666666666666,1.0
0.9645833333333333,1.0
0.965,1.0
0.966875,1.0
0.9672916666666667,1.0
0.9677083333333333,1.0
0.9689583333333334,1.0
0.97,1.0
0.97125,1.0
0.971875,1.0
0.9727083333333333,1.0
0.9733333333333334,1.0
0.97375,1.0
0.9741666666666666,1.0
0.9745833333333334,1.0
0.975,1.0
0.976875,1.0
0.9772916666666667,1.0
0.9777083333333333,1.0
0.9789583333333334,1.0
0.9802083333333333,1.0
0.9810416666666667,1.0
0.9816666666666667,1.0
0.9827083333333333,1.0
0.9835416666666666,1.0
0.9841666666666666,1.0
0.984375,1.0
0.9847916666666666,1.0
0.985,1.0
0.9854166666666667,1.0
0.98625,1.0
0.9866666666666667,1.0
0.9885416666666667,1.0
0.98875,1.0
0.9891666666666666,1.0
0.9895833333333334,1.0
0.99,1.0
0.9902083333333334,1.0
0.9910416666666667,1.0
0.9916666666666667,1.0
0.9927083333333333,1.0
0.9935416666666667,1.0
0.9941666666666666,1.0
0.994375,1.0
0.9947916666666666,1.0
0.995,1.0
0.9954166666666666,1.0
0.99625,1.0
0.9966666666666667,1.0
0.9985416666666667,1.0
0.99875,1.0
0.9991666666666666,1.0
0.9995833333333334,1.0
1.0,1.0
