seed,n_per_source,acc_kmeans_k2,acc_gmm_k2,acc_leiden,acc_hdbscan,best_unsup,ceiling_infold,ceiling_infold_auc,ceiling_matched,ceiling_matched_auc,sup_linear,sup_forest,sup_knn,gap_infold,gap_matched,arm,unit,patient,compartment,drug_a,drug_b
0,150,0.76,0.6533333333333333,0.84,0.5,0.84,0.9066666666666666,0.9659555555555556,0.9233333333333333,0.9652888888888889,0.9233333333333333,0.9033333333333333,0.66,0.06666666666666665,0.08333333333333337,natural,"malignant cells, Tazemetostat vs etoposide",PW030,malignant,Tazemetostat,etoposide
1,150,0.76,0.6566666666666666,0.87,0.5,0.87,0.9,0.96,0.8933333333333333,0.9571555555555556,0.8933333333333333,0.8666666666666667,0.7533333333333333,0.030000000000000027,0.023333333333333317,natural,"malignant cells, Tazemetostat vs etoposide",PW030,malignant,Tazemetostat,etoposide
2,150,0.7966666666666666,0.7133333333333334,0.8866666666666667,0.5,0.8866666666666667,0.94,0.9666222222222223,0.9166666666666666,0.966,0.9166666666666666,0.89,0.7266666666666667,0.05333333333333323,0.029999999999999916,natural,"malignant cells, Tazemetostat vs etoposide",PW030,malignant,Tazemetostat,etoposide
3,150,0.79,0.6966666666666667,0.8866666666666667,0.5,0.8866666666666667,0.9433333333333334,0.9801777777777778,0.9266666666666666,0.9794222222222223,0.9266666666666666,0.8966666666666666,0.6966666666666667,0.05666666666666664,0.039999999999999925,natural,"malignant cells, Tazemetostat vs etoposide",PW030,malignant,Tazemetostat,etoposide
4,150,0.7533333333333333,0.72,0.8433333333333334,0.5,0.8433333333333334,0.92,0.9771555555555556,0.9133333333333333,0.974288888888889,0.9133333333333333,0.9133333333333333,0.6633333333333333,0.07666666666666666,0.06999999999999995,natural,"malignant cells, Tazemetostat vs etoposide",PW030,malignant,Tazemetostat,etoposide
0,150,0.9166666666666666,0.79,0.9066666666666666,0.5,0.9166666666666666,0.94,0.9877777777777778,0.9266666666666666,0.9833777777777779,0.9266666666666666,0.9133333333333333,0.7766666666666666,0.023333333333333317,0.010000000000000009,natural,"malignant cells, Tazemetostat vs panobinostat",PW030,malignant,Tazemetostat,panobinostat
1,150,0.9033333333333333,0.7233333333333334,0.9133333333333333,0.5,0.9133333333333333,0.9333333333333333,0.9780444444444445,0.9233333333333333,0.9747555555555556,0.9233333333333333,0.9133333333333333,0.71,0.020000000000000018,0.010000000000000009,natural,"malignant cells, Tazemetostat vs panobinostat",PW030,malignant,Tazemetostat,panobinostat
2,150,0.8133333333333334,0.7366666666666667,0.9066666666666666,0.5,0.9066666666666666,0.93,0.9764888888888889,0.9233333333333333,0.9640444444444443,0.9233333333333333,0.8933333333333333,0.75,0.023333333333333428,0.01666666666666672,natural,"malignant cells, Tazemetostat vs panobinostat",PW030,malignant,Tazemetostat,panobinostat
3,150,0.9066666666666666,0.7366666666666667,0.8733333333333333,0.5,0.9066666666666666,0.94,0.9817777777777779,0.92,0.9775111111111111,0.92,0.9066666666666666,0.82,0.033333333333333326,0.01333333333333342,natural,"malignant cells, Tazemetostat vs panobinostat",PW030,malignant,Tazemetostat,panobinostat
4,150,0.92,0.7933333333333333,0.92,0.5,0.92,0.9366666666666666,0.9870222222222221,0.9133333333333333,0.9787555555555555,0.9133333333333333,0.9133333333333333,0.72,0.016666666666666607,-0.00666666666666671,natural,"malignant cells, Tazemetostat vs panobinostat",PW030,malignant,Tazemetostat,panobinostat
0,150,0.8433333333333334,0.5233333333333333,0.8333333333333334,0.5,0.8433333333333334,0.9333333333333333,0.9889333333333334,0.93,0.9818666666666667,0.93,0.8633333333333333,0.8533333333333334,0.08999999999999997,0.08666666666666667,natural,"malignant cells, etoposide vs panobinostat",PW030,malignant,etoposide,panobinostat
1,150,0.7866666666666666,0.53,0.77,0.5,0.7866666666666666,0.9266666666666666,0.9798222222222224,0.9366666666666666,0.9849333333333332,0.9366666666666666,0.89,0.8266666666666667,0.14,0.15000000000000002,natural,"malignant cells, etoposide vs panobinostat",PW030,malignant,etoposide,panobinostat
2,150,0.8533333333333334,0.52,0.86,0.5,0.86,0.95,0.9916888888888888,0.94,0.9861777777777778,0.94,0.9,0.85,0.08999999999999997,0.07999999999999996,natural,"malignant cells, etoposide vs panobinostat",PW030,malignant,etoposide,panobinostat
3,150,0.8166666666666667,0.8333333333333334,0.84,0.5,0.84,0.9333333333333333,0.9817777777777777,0.9333333333333333,0.9864444444444445,0.9333333333333333,0.9066666666666666,0.88,0.09333333333333338,0.09333333333333338,natural,"malignant cells, etoposide vs panobinostat",PW030,malignant,etoposide,panobinostat
4,150,0.8233333333333334,0.5133333333333333,0.8166666666666667,0.5,0.8233333333333334,0.9266666666666666,0.984,0.9333333333333333,0.9836888888888888,0.9333333333333333,0.8966666666666666,0.8666666666666667,0.10333333333333328,0.10999999999999999,natural,"malignant cells, etoposide vs panobinostat",PW030,malignant,etoposide,panobinostat
0,150,0.59,0.59,0.6233333333333333,0.5666666666666667,0.6233333333333333,0.7833333333333333,0.8546222222222222,0.7966666666666666,0.8859555555555556,0.7966666666666666,0.7633333333333333,0.7133333333333334,0.16000000000000003,0.17333333333333334,natural,"myeloid cells, Ana-12 vs Ispenisib",PW030,myeloid,Ana-12,Ispenisib
1,150,0.5433333333333333,0.56,0.6666666666666666,0.5633333333333334,0.6666666666666666,0.76,0.8374222222222223,0.7566666666666667,0.8207777777777778,0.74,0.7566666666666667,0.6533333333333333,0.09333333333333338,0.09000000000000008,natural,"myeloid cells, Ana-12 vs Ispenisib",PW030,myeloid,Ana-12,Ispenisib
2,150,0.5166666666666667,0.5133333333333333,0.6433333333333333,0.53,0.6433333333333333,0.8,0.8700444444444445,0.7966666666666666,0.8769777777777779,0.7966666666666666,0.7866666666666666,0.71,0.15666666666666673,0.15333333333333332,natural,"myeloid cells, Ana-12 vs Ispenisib",PW030,myeloid,Ana-12,Ispenisib
3,150,0.51,0.52,0.6233333333333333,0.5,0.6233333333333333,0.7833333333333333,0.8564444444444443,0.7733333333333333,0.8734666666666666,0.75,0.7733333333333333,0.7566666666666667,0.16000000000000003,0.15000000000000002,natural,"myeloid cells, Ana-12 vs Ispenisib",PW030,myeloid,Ana-12,Ispenisib
4,150,0.5133333333333333,0.51,0.59,0.5433333333333333,0.59,0.78,0.8782666666666666,0.8066666666666666,0.9027555555555555,0.8066666666666666,0.7866666666666666,0.7033333333333334,0.19000000000000006,0.21666666666666667,natural,"myeloid cells, Ana-12 vs Ispenisib",PW030,myeloid,Ana-12,Ispenisib
0,150,0.6233333333333333,0.6266666666666667,0.6666666666666666,0.5866666666666667,0.6666666666666666,0.7733333333333333,0.8622222222222221,0.7833333333333333,0.8561333333333334,0.7833333333333333,0.74,0.7033333333333334,0.10666666666666669,0.1166666666666667,natural,"myeloid cells, Ana-12 vs RO4929097",PW030,myeloid,Ana-12,RO4929097
1,150,0.5666666666666667,0.5666666666666667,0.5933333333333334,0.5,0.5933333333333334,0.74,0.7996000000000001,0.7533333333333333,0.8149333333333334,0.7533333333333333,0.7133333333333334,0.7466666666666667,0.1466666666666666,0.15999999999999992,natural,"myeloid cells, Ana-12 vs RO4929097",PW030,myeloid,Ana-12,RO4929097
2,150,0.58,0.5833333333333334,0.6066666666666667,0.55,0.6066666666666667,0.81,0.8813333333333333,0.8233333333333334,0.8861777777777778,0.8233333333333334,0.7666666666666667,0.7366666666666667,0.20333333333333337,0.21666666666666667,natural,"myeloid cells, Ana-12 vs RO4929097",PW030,myeloid,Ana-12,RO4929097
3,150,0.5833333333333334,0.5866666666666667,0.63,0.5433333333333333,0.63,0.8,0.8703555555555555,0.82,0.8867999999999999,0.82,0.7933333333333333,0.71,0.17000000000000004,0.18999999999999995,natural,"myeloid cells, Ana-12 vs RO4929097",PW030,myeloid,Ana-12,RO4929097
4,150,0.5666666666666667,0.5666666666666667,0.5633333333333334,0.57,0.57,0.7766666666666666,0.8471555555555556,0.7833333333333333,0.8364,0.7833333333333333,0.75,0.7133333333333334,0.20666666666666667,0.21333333333333337,natural,"myeloid cells, Ana-12 vs RO4929097",PW030,myeloid,Ana-12,RO4929097
0,150,0.56,0.57,0.6766666666666666,0.5733333333333334,0.6766666666666666,0.8066666666666666,0.8807555555555556,0.8066666666666666,0.8856888888888889,0.8066666666666666,0.7966666666666666,0.6866666666666666,0.13,0.13,natural,"myeloid cells, Ana-12 vs Tazemetostat",PW030,myeloid,Ana-12,Tazemetostat
1,150,0.5133333333333333,0.5166666666666667,0.67,0.5566666666666666,0.67,0.8433333333333334,0.9235111111111112,0.85,0.9091555555555555,0.85,0.7966666666666666,0.7433333333333333,0.17333333333333334,0.17999999999999994,natural,"myeloid cells, Ana-12 vs Tazemetostat",PW030,myeloid,Ana-12,Tazemetostat
2,150,0.51,0.5133333333333333,0.6266666666666667,0.5433333333333333,0.6266666666666667,0.87,0.9308444444444444,0.8766666666666667,0.9353333333333333,0.8766666666666667,0.8133333333333334,0.8033333333333333,0.2433333333333333,0.25,natural,"myeloid cells, Ana-12 vs Tazemetostat",PW030,myeloid,Ana-12,Tazemetostat
3,150,0.5233333333333333,0.5233333333333333,0.6333333333333333,0.5533333333333333,0.6333333333333333,0.81,0.9028888888888889,0.8166666666666667,0.905688888888889,0.8166666666666667,0.8166666666666667,0.72,0.17666666666666675,0.18333333333333335,natural,"myeloid cells, Ana-12 vs Tazemetostat",PW030,myeloid,Ana-12,Tazemetostat
4,150,0.5066666666666667,0.5,0.62,0.5433333333333333,0.62,0.8233333333333334,0.9067555555555554,0.84,0.9197777777777777,0.84,0.8,0.78,0.20333333333333337,0.21999999999999997,natural,"myeloid cells, Ana-12 vs Tazemetostat",PW030,myeloid,Ana-12,Tazemetostat
0,150,0.5933333333333334,0.6033333333333334,0.6733333333333333,0.6433333333333333,0.6733333333333333,0.9033333333333333,0.9558666666666668,0.9,0.9497777777777778,0.9,0.8866666666666667,0.6366666666666667,0.22999999999999998,0.22666666666666668,natural,"myeloid cells, Ana-12 vs etoposide",PW030,myeloid,Ana-12,etoposide
1,150,0.5133333333333333,0.5133333333333333,0.7833333333333333,0.6966666666666667,0.7833333333333333,0.8766666666666667,0.9614222222222222,0.8933333333333333,0.9607555555555556,0.88,0.8933333333333333,0.6333333333333333,0.09333333333333338,0.10999999999999999,natural,"myeloid cells, Ana-12 vs etoposide",PW030,myeloid,Ana-12,etoposide
2,150,0.51,0.5,0.6633333333333333,0.7,0.7,0.87,0.9463111111111112,0.8666666666666667,0.9494222222222223,0.8666666666666667,0.86,0.65,0.17000000000000004,0.16666666666666674,natural,"myeloid cells, Ana-12 vs etoposide",PW030,myeloid,Ana-12,etoposide
3,150,0.5533333333333333,0.5333333333333333,0.6566666666666666,0.6533333333333333,0.6566666666666666,0.8633333333333333,0.9383111111111111,0.8766666666666667,0.9380000000000001,0.8666666666666667,0.8766666666666667,0.6966666666666667,0.20666666666666667,0.22000000000000008,natural,"myeloid cells, Ana-12 vs etoposide",PW030,myeloid,Ana-12,etoposide
4,150,0.5266666666666666,0.53,0.5566666666666666,0.5,0.5566666666666666,0.9,0.9691555555555555,0.9166666666666666,0.9666222222222223,0.9166666666666666,0.8866666666666667,0.6966666666666667,0.3433333333333334,0.36,natural,"myeloid cells, Ana-12 vs etoposide",PW030,myeloid,Ana-12,etoposide
0,150,0.6766666666666666,0.6766666666666666,0.8666666666666667,0.5,0.8666666666666667,0.9633333333333334,0.9948444444444444,0.9533333333333334,0.9883111111111111,0.9533333333333334,0.9333333333333333,0.8766666666666667,0.09666666666666668,0.08666666666666667,natural,"myeloid cells, Ana-12 vs panobinostat",PW030,myeloid,Ana-12,panobinostat
1,150,0.7466666666666667,0.76,0.87,0.5,0.87,0.9633333333333334,0.9950222222222223,0.9633333333333334,0.9941333333333333,0.9633333333333334,0.91,0.8,0.09333333333333338,0.09333333333333338,natural,"myeloid cells, Ana-12 vs panobinostat",PW030,myeloid,Ana-12,panobinostat
2,150,0.76,0.77,0.88,0.5,0.88,0.9633333333333334,0.9944444444444445,0.96,0.9918222222222222,0.96,0.93,0.72,0.08333333333333337,0.07999999999999996,natural,"myeloid cells, Ana-12 vs panobinostat",PW030,myeloid,Ana-12,panobinostat
3,150,0.6666666666666666,0.6833333333333333,0.89,0.5,0.89,0.9633333333333334,0.9912,0.9633333333333334,0.9897333333333334,0.9633333333333334,0.9233333333333333,0.8233333333333334,0.07333333333333336,0.07333333333333336,natural,"myeloid cells, Ana-12 vs panobinostat",PW030,myeloid,Ana-12,panobinostat
4,150,0.7233333333333334,0.76,0.8866666666666667,0.5,0.8866666666666667,0.9533333333333334,0.9936444444444444,0.97,0.9905777777777778,0.97,0.9033333333333333,0.82,0.06666666666666665,0.08333333333333326,natural,"myeloid cells, Ana-12 vs panobinostat",PW030,myeloid,Ana-12,panobinostat
0,150,0.58,0.5733333333333334,0.6166666666666667,0.5,0.6166666666666667,0.8066666666666666,0.8693333333333333,0.8133333333333334,0.8788,0.8133333333333334,0.7733333333333333,0.7466666666666667,0.18999999999999995,0.19666666666666666,natural,"myeloid cells, Ispenisib vs RO4929097",PW030,myeloid,Ispenisib,RO4929097
1,150,0.53,0.5266666666666666,0.6433333333333333,0.5,0.6433333333333333,0.78,0.8659111111111112,0.8066666666666666,0.8721777777777777,0.8066666666666666,0.7466666666666667,0.7033333333333334,0.13666666666666671,0.16333333333333333,natural,"myeloid cells, Ispenisib vs RO4929097",PW030,myeloid,Ispenisib,RO4929097
2,150,0.58,0.5766666666666667,0.57,0.5,0.58,0.77,0.8496888888888889,0.7866666666666666,0.8649333333333334,0.7866666666666666,0.77,0.7466666666666667,0.19000000000000006,0.20666666666666667,natural,"myeloid cells, Ispenisib vs RO4929097",PW030,myeloid,Ispenisib,RO4929097
3,150,0.58,0.5,0.6166666666666667,0.5,0.6166666666666667,0.7966666666666666,0.8831555555555556,0.7966666666666666,0.8808888888888889,0.7966666666666666,0.7966666666666666,0.7166666666666667,0.17999999999999994,0.17999999999999994,natural,"myeloid cells, Ispenisib vs RO4929097",PW030,myeloid,Ispenisib,RO4929097
4,150,0.51,0.5066666666666667,0.6033333333333334,0.5,0.6033333333333334,0.8233333333333334,0.9041777777777777,0.8466666666666667,0.9184,0.8466666666666667,0.8133333333333334,0.7466666666666667,0.21999999999999997,0.2433333333333333,natural,"myeloid cells, Ispenisib vs RO4929097",PW030,myeloid,Ispenisib,RO4929097
0,150,0.5333333333333333,0.5133333333333333,0.64,0.5733333333333334,0.64,0.8166666666666667,0.8925333333333334,0.81,0.8933333333333333,0.81,0.81,0.7233333333333334,0.17666666666666664,0.17000000000000004,natural,"myeloid cells, Ispenisib vs Tazemetostat",PW030,myeloid,Ispenisib,Tazemetostat
1,150,0.5333333333333333,0.5366666666666666,0.7033333333333334,0.55,0.7033333333333334,0.8333333333333334,0.8866222222222222,0.8233333333333334,0.8976444444444445,0.8233333333333334,0.7866666666666666,0.76,0.13,0.12,natural,"myeloid cells, Ispenisib vs Tazemetostat",PW030,myeloid,Ispenisib,Tazemetostat
2,150,0.5366666666666666,0.5366666666666666,0.5733333333333334,0.5433333333333333,0.5733333333333334,0.8333333333333334,0.8983555555555555,0.8233333333333334,0.9087111111111111,0.8233333333333334,0.78,0.7433333333333333,0.26,0.25,natural,"myeloid cells, Ispenisib vs Tazemetostat",PW030,myeloid,Ispenisib,Tazemetostat
3,150,0.5433333333333333,0.53,0.6633333333333333,0.5833333333333334,0.6633333333333333,0.8433333333333334,0.9262666666666667,0.8233333333333334,0.9176444444444445,0.8233333333333334,0.8233333333333334,0.79,0.18000000000000005,0.16000000000000003,natural,"myeloid cells, Ispenisib vs Tazemetostat",PW030,myeloid,Ispenisib,Tazemetostat
4,150,0.5366666666666666,0.5366666666666666,0.59,0.61,0.61,0.84,0.9096000000000001,0.8533333333333334,0.9221777777777778,0.8533333333333334,0.8,0.7166666666666667,0.22999999999999998,0.2433333333333334,natural,"myeloid cells, Ispenisib vs Tazemetostat",PW030,myeloid,Ispenisib,Tazemetostat
0,150,0.5366666666666666,0.5333333333333333,0.65,0.6566666666666666,0.6566666666666666,0.9333333333333333,0.986,0.9466666666666667,0.9863111111111111,0.9466666666666667,0.8933333333333333,0.6666666666666666,0.2766666666666667,0.29000000000000004,natural,"myeloid cells, Ispenisib vs etoposide",PW030,myeloid,Ispenisib,etoposide
1,150,0.6166666666666667,0.6033333333333334,0.66,0.5,0.66,0.9,0.9776,0.9166666666666666,0.9779555555555556,0.9166666666666666,0.8766666666666667,0.6666666666666666,0.24,0.2566666666666666,natural,"myeloid cells, Ispenisib vs etoposide",PW030,myeloid,Ispenisib,etoposide
2,150,0.5033333333333333,0.51,0.72,0.5,0.72,0.91,0.9739111111111112,0.9266666666666666,0.9752,0.9266666666666666,0.9033333333333333,0.7466666666666667,0.19000000000000006,0.20666666666666667,natural,"myeloid cells, Ispenisib vs etoposide",PW030,myeloid,Ispenisib,etoposide
3,150,0.5466666666666666,0.55,0.6966666666666667,0.5,0.6966666666666667,0.9433333333333334,0.9776444444444444,0.93,0.9675555555555555,0.93,0.89,0.6866666666666666,0.2466666666666667,0.2333333333333334,natural,"myeloid cells, Ispenisib vs etoposide",PW030,myeloid,Ispenisib,etoposide
4,150,0.6433333333333333,0.6433333333333333,0.7533333333333333,0.5,0.7533333333333333,0.8933333333333333,0.9512444444444444,0.8866666666666667,0.9485333333333333,0.8866666666666667,0.8566666666666667,0.5833333333333334,0.14,0.13333333333333341,natural,"myeloid cells, Ispenisib vs etoposide",PW030,myeloid,Ispenisib,etoposide
0,150,0.7633333333333333,0.7966666666666666,0.8133333333333334,0.6566666666666666,0.8133333333333334,0.95,0.9906222222222222,0.9266666666666666,0.9830666666666668,0.9266666666666666,0.9166666666666666,0.81,0.1366666666666666,0.11333333333333329,natural,"myeloid cells, Ispenisib vs panobinostat",PW030,myeloid,Ispenisib,panobinostat
1,150,0.8133333333333334,0.82,0.87,0.6633333333333333,0.87,0.9733333333333334,0.9965777777777778,0.9666666666666667,0.9963555555555555,0.9666666666666667,0.9066666666666666,0.77,0.10333333333333339,0.09666666666666668,natural,"myeloid cells, Ispenisib vs panobinostat",PW030,myeloid,Ispenisib,panobinostat
2,150,0.7833333333333333,0.8133333333333334,0.8366666666666667,0.5,0.8366666666666667,0.98,0.9951555555555556,0.9666666666666667,0.9928,0.9666666666666667,0.9333333333333333,0.7066666666666667,0.1433333333333333,0.13,natural,"myeloid cells, Ispenisib vs panobinostat",PW030,myeloid,Ispenisib,panobinostat
3,150,0.77,0.8133333333333334,0.8866666666666667,0.5,0.8866666666666667,0.96,0.9919555555555555,0.9566666666666667,0.9889333333333333,0.95,0.9566666666666667,0.8133333333333334,0.07333333333333325,0.06999999999999995,natural,"myeloid cells, Ispenisib vs panobinostat",PW030,myeloid,Ispenisib,panobinostat
4,150,0.76,0.8,0.9066666666666666,0.6066666666666667,0.9066666666666666,0.9466666666666667,0.9890222222222222,0.9566666666666667,0.9876888888888888,0.9566666666666667,0.9233333333333333,0.8566666666666667,0.040000000000000036,0.050000000000000044,natural,"myeloid cells, Ispenisib vs panobinostat",PW030,myeloid,Ispenisib,panobinostat
0,150,0.56,0.5566666666666666,0.6833333333333333,0.5,0.6833333333333333,0.8433333333333334,0.9088888888888889,0.8233333333333334,0.8872444444444445,0.8233333333333334,0.8,0.7333333333333333,0.16000000000000003,0.14,natural,"myeloid cells, RO4929097 vs Tazemetostat",PW030,myeloid,RO4929097,Tazemetostat
1,150,0.59,0.59,0.74,0.5833333333333334,0.74,0.86,0.9534222222222222,0.8833333333333333,0.9568888888888889,0.8833333333333333,0.8333333333333334,0.8566666666666667,0.12,0.1433333333333333,natural,"myeloid cells, RO4929097 vs Tazemetostat",PW030,myeloid,RO4929097,Tazemetostat
2,150,0.5633333333333334,0.5866666666666667,0.66,0.5433333333333333,0.66,0.8633333333333333,0.9408,0.8433333333333334,0.9363111111111111,0.8433333333333334,0.81,0.8066666666666666,0.20333333333333325,0.18333333333333335,natural,"myeloid cells, RO4929097 vs Tazemetostat",PW030,myeloid,RO4929097,Tazemetostat
3,150,0.5866666666666667,0.61,0.59,0.5666666666666667,0.61,0.88,0.9412444444444444,0.8766666666666667,0.9357333333333333,0.8766666666666667,0.8366666666666667,0.7733333333333333,0.27,0.2666666666666667,natural,"myeloid cells, RO4929097 vs Tazemetostat",PW030,myeloid,RO4929097,Tazemetostat
4,150,0.6,0.5966666666666667,0.75,0.5766666666666667,0.75,0.8566666666666667,0.9313777777777777,0.86,0.9347111111111112,0.86,0.83,0.82,0.10666666666666669,0.10999999999999999,natural,"myeloid cells, RO4929097 vs Tazemetostat",PW030,myeloid,RO4929097,Tazemetostat
0,150,0.57,0.5466666666666666,0.74,0.5,0.74,0.9633333333333334,0.9961333333333333,0.96,0.9962666666666666,0.96,0.9166666666666666,0.7066666666666667,0.22333333333333338,0.21999999999999997,natural,"myeloid cells, RO4929097 vs etoposide",PW030,myeloid,RO4929097,etoposide
1,150,0.6166666666666667,0.6,0.7833333333333333,0.5,0.7833333333333333,0.9466666666666667,0.9862222222222222,0.9433333333333334,0.9843999999999999,0.9433333333333334,0.8933333333333333,0.68,0.16333333333333333,0.16000000000000003,natural,"myeloid cells, RO4929097 vs etoposide",PW030,myeloid,RO4929097,etoposide
2,150,0.6066666666666667,0.6033333333333334,0.5833333333333334,0.6833333333333333,0.6833333333333333,0.9433333333333334,0.9867555555555556,0.93,0.9824444444444445,0.93,0.9133333333333333,0.7033333333333334,0.26,0.2466666666666667,natural,"myeloid cells, RO4929097 vs etoposide",PW030,myeloid,RO4929097,etoposide
3,150,0.5866666666666667,0.6733333333333333,0.7466666666666667,0.5,0.7466666666666667,0.9566666666666667,0.9904444444444445,0.9566666666666667,0.9898222222222222,0.9566666666666667,0.8833333333333333,0.65,0.20999999999999996,0.20999999999999996,natural,"myeloid cells, RO4929097 vs etoposide",PW030,myeloid,RO4929097,etoposide
4,150,0.6766666666666666,0.6433333333333333,0.7966666666666666,0.5,0.7966666666666666,0.9266666666666666,0.9734666666666667,0.9066666666666666,0.9687555555555556,0.9066666666666666,0.8833333333333333,0.6866666666666666,0.13,0.10999999999999999,natural,"myeloid cells, RO4929097 vs etoposide",PW030,myeloid,RO4929097,etoposide
0,150,0.8066666666666666,0.8066666666666666,0.86,0.5,0.86,0.95,0.9885777777777778,0.9466666666666667,0.9884888888888889,0.9466666666666667,0.8933333333333333,0.7733333333333333,0.08999999999999997,0.08666666666666667,natural,"myeloid cells, RO4929097 vs panobinostat",PW030,myeloid,RO4929097,panobinostat
1,150,0.8466666666666667,0.85,0.83,0.5,0.85,0.9666666666666667,0.9959555555555555,0.96,0.9937777777777776,0.96,0.9366666666666666,0.8133333333333334,0.1166666666666667,0.10999999999999999,natural,"myeloid cells, RO4929097 vs panobinostat",PW030,myeloid,RO4929097,panobinostat
2,150,0.8,0.8533333333333334,0.89,0.5,0.89,0.93,0.9803555555555555,0.93,0.9798666666666667,0.93,0.9066666666666666,0.7833333333333333,0.040000000000000036,0.040000000000000036,natural,"myeloid cells, RO4929097 vs panobinostat",PW030,myeloid,RO4929097,panobinostat
3,150,0.8266666666666667,0.85,0.8766666666666667,0.5,0.8766666666666667,0.95,0.993688888888889,0.9566666666666667,0.9921777777777778,0.9566666666666667,0.92,0.7266666666666667,0.07333333333333325,0.07999999999999996,natural,"myeloid cells, RO4929097 vs panobinostat",PW030,myeloid,RO4929097,panobinostat
4,150,0.7766666666666666,0.81,0.8533333333333334,0.5,0.8533333333333334,0.9533333333333334,0.9918222222222223,0.9466666666666667,0.9872444444444445,0.9466666666666667,0.9133333333333333,0.79,0.09999999999999998,0.09333333333333327,natural,"myeloid cells, RO4929097 vs panobinostat",PW030,myeloid,RO4929097,panobinostat
0,150,0.5466666666666666,0.58,0.7733333333333333,0.5,0.7733333333333333,0.9433333333333334,0.9889777777777777,0.9433333333333334,0.9841777777777778,0.9433333333333334,0.9233333333333333,0.7066666666666667,0.17000000000000004,0.17000000000000004,natural,"myeloid cells, Tazemetostat vs etoposide",PW030,myeloid,Tazemetostat,etoposide
1,150,0.55,0.58,0.69,0.64,0.69,0.9533333333333334,0.9852,0.95,0.9854666666666666,0.95,0.9233333333333333,0.71,0.2633333333333334,0.26,natural,"myeloid cells, Tazemetostat vs etoposide",PW030,myeloid,Tazemetostat,etoposide
2,150,0.53,0.53,0.7833333333333333,0.71,0.7833333333333333,0.9633333333333334,0.9833777777777778,0.96,0.9889333333333333,0.96,0.9066666666666666,0.6866666666666666,0.18000000000000005,0.17666666666666664,natural,"myeloid cells, Tazemetostat vs etoposide",PW030,myeloid,Tazemetostat,etoposide
3,150,0.53,0.6133333333333333,0.8,0.67,0.8,0.9533333333333334,0.9939111111111112,0.9533333333333334,0.9946666666666666,0.9533333333333334,0.94,0.6633333333333333,0.15333333333333332,0.15333333333333332,natural,"myeloid cells, Tazemetostat vs etoposide",PW030,myeloid,Tazemetostat,etoposide
4,150,0.54,0.53,0.8133333333333334,0.66,0.8133333333333334,0.9533333333333334,0.9845333333333335,0.9666666666666667,0.9924888888888889,0.9666666666666667,0.9233333333333333,0.7233333333333334,0.14,0.15333333333333332,natural,"myeloid cells, Tazemetostat vs etoposide",PW030,myeloid,Tazemetostat,etoposide
0,150,0.7633333333333333,0.76,0.79,0.5,0.79,0.94,0.9803111111111111,0.9233333333333333,0.9802666666666667,0.91,0.9233333333333333,0.79,0.1499999999999999,0.1333333333333333,natural,"myeloid cells, Tazemetostat vs panobinostat",PW030,myeloid,Tazemetostat,panobinostat
1,150,0.74,0.8133333333333334,0.8666666666666667,0.5,0.8666666666666667,0.95,0.9849777777777777,0.9366666666666666,0.9800888888888889,0.9366666666666666,0.9166666666666666,0.7366666666666667,0.08333333333333326,0.06999999999999995,natural,"myeloid cells, Tazemetostat vs panobinostat",PW030,myeloid,Tazemetostat,panobinostat
2,150,0.6833333333333333,0.7066666666666667,0.86,0.6533333333333333,0.86,0.97,0.9947111111111111,0.97,0.9952444444444445,0.97,0.94,0.8633333333333333,0.10999999999999999,0.10999999999999999,natural,"myeloid cells, Tazemetostat vs panobinostat",PW030,myeloid,Tazemetostat,panobinostat
3,150,0.6633333333333333,0.69,0.93,0.6733333333333333,0.93,0.9766666666666667,0.9928888888888889,0.9733333333333334,0.9941333333333333,0.9733333333333334,0.9233333333333333,0.77,0.046666666666666634,0.043333333333333335,natural,"myeloid cells, Tazemetostat vs panobinostat",PW030,myeloid,Tazemetostat,panobinostat
4,150,0.7233333333333334,0.7333333333333333,0.86,0.6633333333333333,0.86,0.9533333333333334,0.9856444444444444,0.95,0.9801333333333333,0.95,0.8866666666666667,0.7666666666666667,0.09333333333333338,0.08999999999999997,natural,"myeloid cells, Tazemetostat vs panobinostat",PW030,myeloid,Tazemetostat,panobinostat
0,150,0.8,0.8033333333333333,0.84,0.5,0.84,0.9666666666666667,0.9954666666666666,0.9633333333333334,0.9925777777777778,0.9633333333333334,0.92,0.5733333333333334,0.1266666666666667,0.1233333333333334,natural,"myeloid cells, etoposide vs panobinostat",PW030,myeloid,etoposide,panobinostat
1,150,0.8033333333333333,0.8466666666666667,0.8566666666666667,0.5,0.8566666666666667,0.9333333333333333,0.9923111111111111,0.9466666666666667,0.9905777777777778,0.9466666666666667,0.91,0.5766666666666667,0.07666666666666666,0.08999999999999997,natural,"myeloid cells, etoposide vs panobinostat",PW030,myeloid,etoposide,panobinostat
2,150,0.78,0.82,0.7733333333333333,0.5,0.82,0.9433333333333334,0.9908000000000001,0.9533333333333334,0.9919555555555556,0.9533333333333334,0.9233333333333333,0.5566666666666666,0.1233333333333334,0.13333333333333341,natural,"myeloid cells, etoposide vs panobinostat",PW030,myeloid,etoposide,panobinostat
