split_type,cell_line,heldout_drug,heldout_MoA,observed_library_fraction,seed,method,reference,n_candidates,top1,top1_is_mean_top1,decision_regret,population_minus_mean_regret_reduction,minority_state_coverage,population_minus_mean_minority_coverage,moa_ndcg,population_minus_mean_moa_ndcg,target_mrr,batch_coverage,candidate_assignment_changed_fraction,raw_vs_referenced_top1_changed,batch_coverage_minus_mean
leave_drug_out,MCF7,Pracinostat (SB939),Cytoskeletal Signaling,1.0,1,DART_coverage_worst,matched_control_referenced,187,Panobinostat (LBH589),0,1.2892341613769531,-1.1168975830078125,0.9860899746417999,0.08229444184694368,0.382414714083678,-0.05587217999175209,0.3333333333333333,,1.0,1,
leave_drug_out,MCF7,Ruxolitinib (INCB018424),JAK/STAT,1.0,1,DART_coverage_mean,raw_normalized_expression,187,PJ34,0,0.1255140304565429,0.14061355590820318,0.9890692719480834,0.004009137162350185,0.066254223454389,-0.08157526746106361,-1.0,,1.0,1,
leave_drug_out,MCF7,Ruxolitinib (INCB018424),JAK/STAT,1.0,1,DART_coverage_mean,matched_control_referenced,187,Cimetidine,0,0.10571956634521484,0.16040802001953125,0.9914385676383972,0.00637843285266404,0.30240383049385083,0.15457433957839822,,,1.0,1,
leave_drug_out,MCF7,Ruxolitinib (INCB018424),JAK/STAT,1.0,1,DART_coverage_worst,raw_normalized_expression,187,PJ34,0,0.1255140304565429,0.14061355590820318,0.9890692719480834,0.004009137162350185,0.07336392209936,-0.0744655688160926,-1.0,,1.0,1,
leave_drug_out,MCF7,Ruxolitinib (INCB018424),JAK/STAT,1.0,1,DART_coverage_worst,matched_control_referenced,187,Cimetidine,0,0.10571956634521484,0.16040802001953125,0.9914385676383972,0.00637843285266404,0.17630010660342912,0.028470615687976514,,,1.0,1,
leave_drug_out,MCF7,Carmofur,DNA Damage,1.0,1,DART_coverage_mean,raw_normalized_expression,187,S3I-201,0,0.1862869262695312,0.2931690216064453,0.9861915043621332,0.0068992673896688395,0.0783982689786753,-0.1456072925365002,-1.0,,1.0,1,
leave_drug_out,MCF7,Carmofur,DNA Damage,1.0,1,DART_coverage_mean,matched_control_referenced,187,Tranylcypromine (2-PCPA) HCl,0,0.13173961639404297,0.34771633148193354,0.9856516718864441,0.006359434913979722,0.0,-0.2240055615151755,,,1.0,1,
leave_drug_out,MCF7,Carmofur,DNA Damage,1.0,1,DART_coverage_worst,raw_normalized_expression,187,S3I-201,0,0.1862869262695312,0.2931690216064453,0.9861915043621332,0.0068992673896688395,0.0,-0.2240055615151755,-1.0,,1.0,1,
leave_drug_out,MCF7,Carmofur,DNA Damage,1.0,1,DART_coverage_worst,matched_control_referenced,187,GSK J1,0,0.21018123626708984,0.26927471160888666,0.9873457551002502,0.008053518127785875,0.06362078819895171,-0.1603847733162238,,,1.0,1,
leave_drug_out,MCF7,CYC116,Cell Cycle,1.0,1,DART_coverage_mean,raw_normalized_expression,187,AZ 960,1,0.0403251647949218,0.0,0.990936910374722,0.0,0.0,-0.3348071463444101,-1.0,,1.0,0,
leave_drug_out,MCF7,CYC116,Cell Cycle,1.0,1,DART_coverage_mean,matched_control_referenced,187,AZ 960,1,0.040325164794921875,-7.632783294297951e-17,0.9909368753433228,-3.503139922589327e-08,0.0,-0.3348071463444101,,,1.0,0,
leave_drug_out,MCF7,CYC116,Cell Cycle,1.0,1,DART_coverage_worst,raw_normalized_expression,187,TGX-221,0,0.0832595825195312,-0.042934417724609396,0.9907549160039903,-0.00018199437073163072,0.0,-0.3348071463444101,-1.0,,1.0,1,
leave_drug_out,MCF7,CYC116,Cell Cycle,1.0,1,DART_coverage_worst,matched_control_referenced,187,Anacardic Acid,0,0.07494354248046875,-0.03461837768554695,0.9921807944774628,0.0012438841027407888,0.0,-0.3348071463444101,,,1.0,1,
leave_drug_out,MCF7,Prednisone,Endocrinology & Hormones,1.0,1,DART_coverage_mean,raw_normalized_expression,187,S3I-201,0,0.1186637878417968,0.3181371688842774,0.9915416146330198,0.01089402765749825,0.2638647595767405,0.2638647595767405,0.0060240963855421,,1.0,1,
leave_drug_out,MCF7,Prednisone,Endocrinology & Hormones,1.0,1,DART_coverage_mean,matched_control_referenced,187,Cyclocytidine HCl,0,0.1283702850341797,0.30843067169189453,0.9933159053325653,0.01266831835704374,0.0,0.0,0.006211180124223602,,1.0,1,
leave_drug_out,MCF7,Prednisone,Endocrinology & Hormones,1.0,1,DART_coverage_worst,raw_normalized_expression,187,S3I-201,0,0.1186637878417968,0.3181371688842774,0.9915416146330198,0.01089402765749825,0.3591475300896652,0.3591475300896652,0.0058479532163742,,1.0,1,
leave_drug_out,MCF7,Prednisone,Endocrinology & Hormones,1.0,1,DART_coverage_worst,matched_control_referenced,187,Amisulpride,0,0.1589488983154297,0.27785205841064453,0.9929417371749878,0.012294150199466225,0.0,0.0,0.006134969325153374,,1.0,1,
leave_drug_out,MCF7,CUDC-101,Epigenetics,1.0,1,DART_coverage_mean,raw_normalized_expression,187,BMS-536924,0,0.2391872406005859,-0.2391872406005859,0.9628741491163896,-0.01317590767777943,0.0,-0.4985723557253838,0.0769230769230769,,1.0,1,
leave_drug_out,MCF7,CUDC-101,Epigenetics,1.0,1,DART_coverage_mean,matched_control_referenced,187,M344,0,0.02659320831298828,-0.02659320831298828,0.9788388311862946,0.002788774392125548,0.22400556151517553,-0.27456679421020824,0.029411764705882353,,1.0,1,
leave_drug_out,MCF7,CUDC-101,Epigenetics,1.0,1,DART_coverage_worst,raw_normalized_expression,187,BMS-536924,0,0.2391872406005859,-0.2391872406005859,0.9628741491163896,-0.01317590767777943,0.0,-0.4985723557253838,0.1428571428571428,,1.0,1,
leave_drug_out,MCF7,CUDC-101,Epigenetics,1.0,1,DART_coverage_worst,matched_control_referenced,187,M344,0,0.02659320831298828,-0.02659320831298828,0.9788388311862946,0.002788774392125548,0.13886244387355454,-0.3597099118518292,0.02040816326530612,,1.0,1,
leave_drug_out,MCF7,Lenalidomide (CC-5013),Apoptosis,1.0,1,DART_coverage_mean,raw_normalized_expression,187,Prednisone,0,0.1093568801879882,0.2109413146972657,0.9908519506237428,0.00384636488810719,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,MCF7,Lenalidomide (CC-5013),Apoptosis,1.0,1,DART_coverage_mean,matched_control_referenced,187,Quercetin,0,0.2202444076538086,0.10005378723144531,0.9899790585041046,0.002973472768469043,0.0,0.0,,,1.0,1,
leave_drug_out,MCF7,Lenalidomide (CC-5013),Apoptosis,1.0,1,DART_coverage_worst,raw_normalized_expression,187,"Rucaparib (AG-014699,PF-01367338) phosphate",0,0.0,0.3202981948852539,0.9919873351015986,0.004981749365963073,0.0,0.0,-1.0,,1.0,0,
leave_drug_out,MCF7,Lenalidomide (CC-5013),Apoptosis,1.0,1,DART_coverage_worst,matched_control_referenced,187,"Rucaparib (AG-014699,PF-01367338) phosphate",0,0.0,0.3202981948852539,0.9919872581958771,0.004981672460241504,0.0,0.0,,,1.0,0,
leave_drug_out,MCF7,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,1,DART_coverage_mean,raw_normalized_expression,187,S-Ruxolitinib (INCB018424),0,0.0388984680175781,0.041306495666503906,0.9900728154857528,0.001734817107830744,0.142019057177627,-0.3722651942526005,-1.0,,1.0,1,
leave_drug_out,MCF7,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,1,DART_coverage_mean,matched_control_referenced,187,Capecitabine,0,0.07382392883300781,0.006381034851074191,0.9879922270774841,-0.0003457713004378915,0.06362078819895171,-0.45066346323127576,,,1.0,1,
leave_drug_out,MCF7,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,1,DART_coverage_worst,raw_normalized_expression,187,S-Ruxolitinib (INCB018424),0,0.0388984680175781,0.041306495666503906,0.9900728154857528,0.001734817107830744,0.0,-0.5142842514302275,-1.0,,1.0,0,
leave_drug_out,MCF7,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,1,DART_coverage_worst,matched_control_referenced,187,S-Ruxolitinib (INCB018424),0,0.03890419006347656,0.04130077362060544,0.9900727272033691,0.0017347288254471183,0.0,-0.5142842514302275,,,1.0,0,
leave_drug_out,MCF7,UNC0379,Epigenetics,1.0,1,DART_coverage_mean,raw_normalized_expression,187,AZD1480,0,0.1673860549926757,0.1980915069580079,0.9908975748873952,0.009656688279913506,0.1446524924330643,0.1446524924330643,0.1666666666666666,,1.0,0,
leave_drug_out,MCF7,UNC0379,Epigenetics,1.0,1,DART_coverage_mean,matched_control_referenced,187,AZD1480,0,0.1673879623413086,0.198089599609375,0.9908975660800934,0.009656679472611729,0.08514311764162098,0.08514311764162098,0.2,,1.0,0,
leave_drug_out,MCF7,UNC0379,Epigenetics,1.0,1,DART_coverage_worst,raw_normalized_expression,187,AZD1480,0,0.1673860549926757,0.1980915069580079,0.9908975748873952,0.009656688279913506,0.1298750116533407,0.1298750116533407,0.1111111111111111,,1.0,1,
leave_drug_out,MCF7,UNC0379,Epigenetics,1.0,1,DART_coverage_worst,matched_control_referenced,187,Lapatinib (GW-572016) Ditosylate,0,0.29088306427001953,0.07459449768066406,0.9891938269138336,0.007952940306351963,0.13886244387355454,0.13886244387355454,0.5,,1.0,1,
leave_drug_out,MCF7,SB431542,TGF-beta/Smad,1.0,1,DART_coverage_mean,raw_normalized_expression,187,Avagacestat (BMS-708163),0,0.2032756805419922,-0.1467418670654297,0.984304685174443,-0.0057838340879083905,0.1772392867840477,0.1772392867840477,-1.0,,1.0,1,
leave_drug_out,MCF7,SB431542,TGF-beta/Smad,1.0,1,DART_coverage_mean,matched_control_referenced,187,AICAR (Acadesine),0,0.26385498046875,-0.2073211669921875,0.9855042994022369,-0.00458421986011448,0.0,0.0,,,1.0,1,
leave_drug_out,MCF7,SB431542,TGF-beta/Smad,1.0,1,DART_coverage_worst,raw_normalized_expression,187,Avagacestat (BMS-708163),0,0.2032756805419922,-0.1467418670654297,0.984304685174443,-0.0057838340879083905,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,MCF7,SB431542,TGF-beta/Smad,1.0,1,DART_coverage_worst,matched_control_referenced,187,AICAR (Acadesine),0,0.26385498046875,-0.2073211669921875,0.9855042994022369,-0.00458421986011448,0.0,0.0,,,1.0,1,
leave_drug_out,MCF7,Mocetinostat (MGCD0103),Epigenetics,1.0,1,DART_coverage_mean,raw_normalized_expression,187,Ramelteon,0,2.124584197998047,-2.1180686950683594,0.836646510810691,-0.09654923134185467,0.1478294909154526,-0.2684550357175426,-1.0,,1.0,1,
leave_drug_out,MCF7,Mocetinostat (MGCD0103),Epigenetics,1.0,1,DART_coverage_mean,matched_control_referenced,187,Pracinostat (SB939),0,0.0,0.0065155029296875,0.9289326071739197,-0.00426313497862596,0.39092738420022166,-0.02535714243277354,,,1.0,1,
leave_drug_out,MCF7,Mocetinostat (MGCD0103),Epigenetics,1.0,1,DART_coverage_worst,raw_normalized_expression,187,Sorafenib Tosylate,0,1.90399169921875,-1.8974761962890625,0.8422597114152752,-0.09093603073727041,0.1478294909154526,-0.2684550357175426,-1.0,,1.0,1,
leave_drug_out,MCF7,Mocetinostat (MGCD0103),Epigenetics,1.0,1,DART_coverage_worst,matched_control_referenced,187,Pracinostat (SB939),0,0.0,0.0065155029296875,0.9289326071739197,-0.00426313497862596,0.3063365306564336,-0.10994799597656157,,,1.0,1,
leave_drug_out,MCF7,Ki8751,Protein Tyrosine Kinase,1.0,1,DART_coverage_mean,raw_normalized_expression,187,Droxinostat,0,0.3560476303100586,-0.2755146026611329,0.9749899884338642,-0.009377551073604051,0.1388624438735545,0.1388624438735545,-1.0,,1.0,1,
leave_drug_out,MCF7,Ki8751,Protein Tyrosine Kinase,1.0,1,DART_coverage_mean,matched_control_referenced,187,Amisulpride,0,0.12242317199707031,-0.041890144348144615,0.979267418384552,-0.005100121122916246,0.0,0.0,,,1.0,1,
leave_drug_out,MCF7,Ki8751,Protein Tyrosine Kinase,1.0,1,DART_coverage_worst,raw_normalized_expression,187,S3I-201,0,0.0692672729492187,0.011265754699707003,0.9784321982598988,-0.005935341247569448,0.1736666713479918,0.1736666713479918,-1.0,,1.0,1,
leave_drug_out,MCF7,Ki8751,Protein Tyrosine Kinase,1.0,1,DART_coverage_worst,matched_control_referenced,187,Amisulpride,0,0.12242317199707031,-0.041890144348144615,0.979267418384552,-0.005100121122916246,0.0,0.0,,,1.0,1,
leave_drug_out,MCF7,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,1,DART_coverage_mean,raw_normalized_expression,187,AG-490 (Tyrphostin B42),0,0.1194105148315429,-0.011937141418457003,0.9834830349119448,-0.0013338881073752251,0.0,0.0,-1.0,,1.0,1,
leave_drug_out,MCF7,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,1,DART_coverage_mean,matched_control_referenced,187,XAV-939,0,0.06902694702148438,0.03844642639160152,0.984307050704956,-0.0005098723143639461,0.0,0.0,,,1.0,1,
leave_drug_out,MCF7,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,1,DART_coverage_worst,raw_normalized_expression,187,AG-490 (Tyrphostin B42),0,0.1194105148315429,-0.011937141418457003,0.9834830349119448,-0.0013338881073752251,0.0,0.0,-1.0,,1.0,0,
leave_drug_out,MCF7,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,1,DART_coverage_worst,matched_control_referenced,187,AG-490 (Tyrphostin B42),0,0.1194143295288086,-0.011940956115722698,0.9834830462932587,-0.0013338767260613338,0.07336392209936005,0.07336392209936005,,,1.0,0,
leave_drug_out,MCF7,Ofloxacin,DNA Damage,1.0,1,DART_coverage_mean,raw_normalized_expression,187,Tofacitinib (CP-690550) Citrate,0,0.1510868072509765,0.07316017150878909,0.9697498494275036,0.0019602564429276326,0.0694312219367772,-0.06943122193677731,-1.0,,1.0,1,
leave_drug_out,MCF7,Ofloxacin,DNA Damage,1.0,1,DART_coverage_mean,matched_control_referenced,187,SRT2104 (GSK2245840),0,0.12059402465820312,0.10365295410156247,0.9761282801628113,0.008338687178235271,0.33013764944712026,0.19127520557356575,,,1.0,1,
leave_drug_out,MCF7,Ofloxacin,DNA Damage,1.0,1,DART_coverage_worst,raw_normalized_expression,187,Tofacitinib (CP-690550) Citrate,0,0.1510868072509765,0.07316017150878909,0.9697498494275036,0.0019602564429276326,0.1330520101357289,-0.00581043373782561,-1.0,,1.0,1,
leave_drug_out,MCF7,Ofloxacin,DNA Damage,1.0,1,DART_coverage_worst,matched_control_referenced,187,Selisistat (EX 527),0,0.07070064544677734,0.15354633331298825,0.9776295125484467,0.009839919563870647,0.1478294909154526,0.008967047041898102,,,1.0,1,
leave_drug_out,MCF7,Daphnetin,DNA Damage,1.0,1,DART_coverage_mean,raw_normalized_expression,187,PJ34,0,0.1351432800292968,0.0012826919555664062,0.9723493741362156,-1.3418655687380543e-05,0.3597099118518292,0.1357043503366537,0.05,,1.0,1,
leave_drug_out,MCF7,Daphnetin,DNA Damage,1.0,1,DART_coverage_mean,matched_control_referenced,187,CEP-33779,1,0.1364269256591797,-9.536743164895167e-07,0.9723628461360931,5.334419017621883e-08,0.28323251649726616,0.05922695498209066,0.029411764705882353,,1.0,1,
leave_drug_out,MCF7,Daphnetin,DNA Damage,1.0,1,DART_coverage_worst,raw_normalized_expression,187,PJ34,0,0.1351432800292968,0.0012826919555664062,0.9723493741362156,-1.3418655687380543e-05,0.4193979998881982,0.1953924383730227,0.0666666666666666,,1.0,1,
leave_drug_out,MCF7,Daphnetin,DNA Damage,1.0,1,DART_coverage_worst,matched_control_referenced,187,CEP-33779,1,0.1364269256591797,-9.536743164895167e-07,0.9723628461360931,5.334419017621883e-08,0.09478836436955078,-0.12921719714562474,0.05263157894736842,,1.0,1,
leave_drug_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,1.0,1,DART_coverage_mean,raw_normalized_expression,187,EED226,0,0.0522851943969726,0.2563486099243164,0.9815176371775918,0.005864339578591338,0.1356854453911662,0.0572871764124909,-1.0,,1.0,1,
leave_drug_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,1.0,1,DART_coverage_mean,matched_control_referenced,187,Altretamine,0,0.29494190216064453,0.013691902160644476,0.9815596044063568,0.005906306807356376,0.07336392209936005,-0.005034346879315255,,,1.0,1,
leave_drug_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,1.0,1,DART_coverage_worst,raw_normalized_expression,187,EED226,0,0.0522851943969726,0.2563486099243164,0.9815176371775918,0.005864339578591338,0.1369847102983117,0.05858644131963639,-1.0,,1.0,1,
leave_drug_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,1.0,1,DART_coverage_worst,matched_control_referenced,187,S-Ruxolitinib (INCB018424),0,0.08136749267578125,0.22726631164550776,0.9810214638710022,0.005368166272001762,0.28371255449703187,0.20531428551835657,,,1.0,1,
leave_MoA_out,MCF7,IOX2,Angiogenesis,0.9414893617021277,1,DART_coverage_mean,raw_normalized_expression,177,EED226,0,0.3176460266113281,-0.3176460266113281,0.9726808246305542,-0.0046681747817945984,,,,,1.0,1,
leave_MoA_out,MCF7,IOX2,Angiogenesis,0.9414893617021277,1,DART_coverage_mean,matched_control_referenced,177,BRD4770,0,0.27468204498291016,-0.27468204498291016,0.9775022268295288,0.0001532274171800463,,,,,1.0,1,
leave_MoA_out,MCF7,IOX2,Angiogenesis,0.9414893617021277,1,DART_coverage_worst,raw_normalized_expression,177,EED226,0,0.3176460266113281,-0.3176460266113281,0.9726808246305542,-0.0046681747817945984,,,,,1.0,1,
leave_MoA_out,MCF7,IOX2,Angiogenesis,0.9414893617021277,1,DART_coverage_worst,matched_control_referenced,177,BRD4770,0,0.27468204498291016,-0.27468204498291016,0.9775022268295288,0.0001532274171800463,,,,,1.0,1,
leave_MoA_out,MCF7,Prednisone,Endocrinology & Hormones,0.973404255319149,1,DART_coverage_mean,raw_normalized_expression,183,Selisistat (EX 527),0,0.1953191757202148,0.12661266326904302,0.9766964999821348,-0.003602818072544811,,,0.0061349693251533,,1.0,1,
leave_MoA_out,MCF7,Prednisone,Endocrinology & Hormones,0.973404255319149,1,DART_coverage_mean,matched_control_referenced,183,Droxinostat,0,0.17111968994140625,0.15081214904785156,0.9752209186553955,-0.005078399399284117,,,0.006289308176100629,,1.0,1,
leave_MoA_out,MCF7,Prednisone,Endocrinology & Hormones,0.973404255319149,1,DART_coverage_worst,raw_normalized_expression,183,Selisistat (EX 527),0,0.1953191757202148,0.12661266326904302,0.9766964999821348,-0.003602818072544811,,,0.0059171597633136,,1.0,1,
leave_MoA_out,MCF7,Prednisone,Endocrinology & Hormones,0.973404255319149,1,DART_coverage_worst,matched_control_referenced,183,Celecoxib,0,0.052620887756347656,0.26931095123291016,0.9786181747913361,-0.0016811432633435652,,,0.006211180124223602,,1.0,1,
leave_MoA_out,MCF7,Ivosidenib (AG-120),Metabolism,0.973404255319149,1,DART_coverage_mean,raw_normalized_expression,183,TGX-221,1,0.0895595550537109,0.0,0.9880296357045516,0.0,,,,,1.0,1,
leave_MoA_out,MCF7,Ivosidenib (AG-120),Metabolism,0.973404255319149,1,DART_coverage_mean,matched_control_referenced,183,BMS-911543,0,0.1670360565185547,-0.07747650146484379,0.9840885102748871,-0.003941125429664516,,,,,1.0,1,
leave_MoA_out,MCF7,Ivosidenib (AG-120),Metabolism,0.973404255319149,1,DART_coverage_worst,raw_normalized_expression,183,S3I-201,0,0.2691707611083984,-0.1796112060546875,0.9829290317692708,-0.005100603935280779,,,,,1.0,1,
leave_MoA_out,MCF7,Ivosidenib (AG-120),Metabolism,0.973404255319149,1,DART_coverage_worst,matched_control_referenced,183,PF-573228,0,0.03225135803222656,0.05730819702148433,0.9890999794006348,0.0010703436960831647,,,,,1.0,1,
leave_MoA_out,MCF7,Mesna,Others,0.9787234042553191,1,DART_coverage_mean,raw_normalized_expression,184,Ruxolitinib (INCB018424),0,0.1381940841674804,0.0865850448608399,0.9839040079678852,0.004979017651829287,,,,,1.0,1,
leave_MoA_out,MCF7,Mesna,Others,0.9787234042553191,1,DART_coverage_mean,matched_control_referenced,184,Roxadustat (FG-4592),0,0.1881542205810547,0.036624908447265625,0.9854433536529541,0.0065183633368981475,,,,,1.0,1,
leave_MoA_out,MCF7,Mesna,Others,0.9787234042553191,1,DART_coverage_worst,raw_normalized_expression,184,S3I-201,0,0.1238174438476562,0.10096168518066412,0.9832819748759214,0.00435698455986544,,,,,1.0,1,
leave_MoA_out,MCF7,Mesna,Others,0.9787234042553191,1,DART_coverage_worst,matched_control_referenced,184,Roxadustat (FG-4592),0,0.1881542205810547,0.036624908447265625,0.9854433536529541,0.0065183633368981475,,,,,1.0,1,
leave_MoA_out,MCF7,Enzastaurin (LY317615),TGF-beta/Smad,0.9840425531914894,1,DART_coverage_mean,raw_normalized_expression,185,AG-14361,0,0.1437196731567382,0.46826839447021495,0.9890404722933142,0.006524258605020927,,,,,1.0,1,
leave_MoA_out,MCF7,Enzastaurin (LY317615),TGF-beta/Smad,0.9840425531914894,1,DART_coverage_mean,matched_control_referenced,185,Capecitabine,0,0.08434104919433594,0.5276470184326172,0.9899348616600037,0.007418647971710435,,,,,1.0,1,
leave_MoA_out,MCF7,Enzastaurin (LY317615),TGF-beta/Smad,0.9840425531914894,1,DART_coverage_worst,raw_normalized_expression,185,Prednisone,0,0.0184431076049804,0.5935449600219728,0.9878848297208812,0.005368616032587981,,,,,1.0,1,
leave_MoA_out,MCF7,Enzastaurin (LY317615),TGF-beta/Smad,0.9840425531914894,1,DART_coverage_worst,matched_control_referenced,185,Maraviroc,0,0.09082698822021484,0.5211610794067383,0.9895710349082947,0.00705482122000145,,,,,1.0,1,
leave_MoA_out,MCF7,M344,Cytoskeletal Signaling,0.9361702127659575,1,DART_coverage_mean,raw_normalized_expression,176,Resminostat,1,1.645402908325195,0.0,0.8841814911499535,0.0,,,1.0,,1.0,1,
leave_MoA_out,MCF7,M344,Cytoskeletal Signaling,0.9361702127659575,1,DART_coverage_mean,matched_control_referenced,176,AR-42,0,0.23067855834960938,1.4147243499755857,0.9459118247032166,0.06173033355326307,,,1.0,,1.0,1,
leave_MoA_out,MCF7,M344,Cytoskeletal Signaling,0.9361702127659575,1,DART_coverage_worst,raw_normalized_expression,176,Resminostat,1,1.645402908325195,0.0,0.8841814911499535,0.0,,,1.0,,1.0,1,
leave_MoA_out,MCF7,M344,Cytoskeletal Signaling,0.9361702127659575,1,DART_coverage_worst,matched_control_referenced,176,AR-42,0,0.23067855834960938,1.4147243499755857,0.9459118247032166,0.06173033355326307,,,1.0,,1.0,1,
leave_MoA_out,MCF7,MK-0752,Proteases,0.9893617021276596,1,DART_coverage_mean,raw_normalized_expression,186,Prednisone,0,0.1605482101440429,-0.1422843933105469,0.9853400492508192,-0.0004908671510820417,,,,,1.0,1,
leave_MoA_out,MCF7,MK-0752,Proteases,0.9893617021276596,1,DART_coverage_mean,matched_control_referenced,186,Mesna,0,0.13497352600097656,-0.11670970916748057,0.9843440651893616,-0.0014868512125396638,,,,,1.0,1,
leave_MoA_out,MCF7,MK-0752,Proteases,0.9893617021276596,1,DART_coverage_worst,raw_normalized_expression,186,Enzastaurin (LY317615),0,0.2481002807617187,-0.22983646392822268,0.9854800417923736,-0.0003508746095276516,,,,,1.0,1,
leave_MoA_out,MCF7,MK-0752,Proteases,0.9893617021276596,1,DART_coverage_worst,matched_control_referenced,186,Thiotepa,0,0.19443798065185547,-0.17617416381835946,0.9849116504192352,-0.0009192659826660066,,,,,1.0,1,
leave_MoA_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,0.8936170212765957,1,DART_coverage_mean,raw_normalized_expression,168,Roxadustat (FG-4592),0,0.0541944503784179,0.1248722076416016,0.9812288101317992,0.0063780300795142075,,,,,1.0,1,
leave_MoA_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,0.8936170212765957,1,DART_coverage_mean,matched_control_referenced,168,Aurora A Inhibitor I,0,0.0,0.1790666580200195,0.9839853644371033,0.00913458438481829,,,,,1.0,1,
leave_MoA_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,0.8936170212765957,1,DART_coverage_worst,raw_normalized_expression,168,Roxadustat (FG-4592),0,0.0541944503784179,0.1248722076416016,0.9812288101317992,0.0063780300795142075,,,,,1.0,1,
leave_MoA_out,MCF7,Filgotinib (GLPG0634),JAK/STAT,0.8936170212765957,1,DART_coverage_worst,matched_control_referenced,168,Aurora A Inhibitor I,0,0.0,0.1790666580200195,0.9839853644371033,0.00913458438481829,,,,,1.0,1,
partial_library,MCF7,batch,batch,0.2,1,DART_coverage_mean,raw_normalized_expression,37,Navitoclax (ABT-263),0,0.0,0.0185260772705078,0.9859067836857524,0.05082618335007616,,,,0.9903626472995636,1.0,1,0.0007252358142745274
partial_library,MCF7,batch,batch,0.2,1,DART_coverage_mean,matched_control_referenced,37,Roxadustat (FG-4592),0,0.017203330993652344,0.0013227462768554549,0.9860005974769592,0.050919997141283035,,,,0.990998387336731,1.0,1,0.0013609758514419035
partial_library,MCF7,batch,batch,0.2,1,DART_coverage_worst,raw_normalized_expression,37,Divalproex Sodium,0,0.0,0.0185260772705078,0.9848393676202992,0.04975876728462303,,,,0.9903626472995636,1.0,1,0.0007252358142745274
partial_library,MCF7,batch,batch,0.2,1,DART_coverage_worst,matched_control_referenced,37,AICAR (Acadesine),0,0.013460159301757812,0.005065917968749986,0.9861373841762543,0.0510567838405781,,,,0.990998387336731,1.0,1,0.0013609758514419035
partial_library,MCF7,batch,batch,0.4,1,DART_coverage_mean,raw_normalized_expression,75,"Tozasertib (VX-680, MK-0457)",0,0.4538516998291015,-0.3853130340576172,0.9426611644892252,0.010468614418766009,,,,0.969688091210232,1.0,1,-0.0035003359658699607
partial_library,MCF7,batch,batch,0.4,1,DART_coverage_mean,matched_control_referenced,75,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),0,0.03423309326171875,0.034305572509765556,0.9530875325202942,0.02089498244983501,,,,0.9762988686561584,1.0,1,0.0031104414800564584
partial_library,MCF7,batch,batch,0.4,1,DART_coverage_worst,raw_normalized_expression,75,Anacardic Acid,0,0.4529457092285156,-0.3844070434570313,0.9418394969520408,0.00964694688158163,,,,0.9700333306218883,1.0,1,-0.0031550965542136433
partial_library,MCF7,batch,batch,0.4,1,DART_coverage_worst,matched_control_referenced,75,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),0,0.03423309326171875,0.034305572509765556,0.9484495282173157,0.01625697814685645,,,,0.9764890521764755,1.0,1,0.003300625000373536
partial_library,MCF7,batch,batch,0.6,1,DART_coverage_mean,raw_normalized_expression,112,PHA-680632,0,0.0090808868408203,0.0759477615356445,0.972884995926781,0.007559721789515028,,,,0.9846985022427112,1.0,1,0.0018163009312027745
partial_library,MCF7,batch,batch,0.6,1,DART_coverage_mean,matched_control_referenced,112,CEP-33779,0,0.009077072143554688,0.07595157623291011,0.9757814586162568,0.010456184478990771,,,,0.9859578013420105,1.0,1,0.0030756000305021125
partial_library,MCF7,batch,batch,0.6,1,DART_coverage_worst,raw_normalized_expression,112,AG-14361,0,0.070322036743164,0.014706611633300809,0.9718483241870108,0.00652305004974485,,,,0.9849029745589704,1.0,1,0.002020773247461971
partial_library,MCF7,batch,batch,0.6,1,DART_coverage_worst,matched_control_referenced,112,Mesna,0,0.009077072143554688,0.07595157623291011,0.9761370122432709,0.010811738106004887,,,,0.9851535558700562,1.0,1,0.002271354558547767
leave_drug_out,MCF7,AICAR (Acadesine),PI3K/Akt/mTOR,1.0,2,DART_coverage_mean,raw_normalized_expression,187,Prednisone,0,0.1972379684448242,-0.1605272293090821,0.9883821725638025,-0.004518939254850363,0.0,0.0,-1.0,,1.0,1,
