split_type,cell_line,heldout_drug,observed_library_fraction,seed,heldout_MoA,recommendation_mode,query_drug_cluster,scorer,reference_scorer,response_regret_difference,moa_ndcg_difference,minority_coverage_difference,divergence,diagnostic_verdict
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_energy,mean_cosine,0.0014114379882812986,0.07336392209936,-0.001467680394682147,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_energy,mean_l2,0.0014114379882812986,0.003932700162582806,-0.001467680394682147,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_mmd,mean_cosine,0.0014114379882812986,0.0,-0.001467680394682147,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_mmd,mean_l2,0.0014114379882812986,-0.0694312219367772,-0.001467680394682147,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_sliced_wasserstein,mean_cosine,-0.0422534942626953,0.0,-0.0016757484345517604,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_sliced_wasserstein,mean_l2,-0.0422534942626953,-0.0694312219367772,-0.0016757484345517604,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_coverage_mean,mean_cosine,-0.1556396484375,0.0,-0.003196203569159728,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_coverage_mean,mean_l2,-0.1556396484375,-0.0694312219367772,-0.003196203569159728,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_coverage_worst,mean_cosine,-0.2059326171875,0.0,-0.0027331758477241452,1.6755304121681034,DART_recommended
leave_drug_out,A549,AG-490 (Tyrphostin B42),1.0,0,Protein Tyrosine Kinase,DART_recommended,AG-490 (Tyrphostin B42),DART_coverage_worst,mean_l2,-0.2059326171875,-0.0694312219367772,-0.0027331758477241452,1.6755304121681034,DART_recommended
