split_type,cell_line,heldout_drug,observed_library_fraction,seed,reg_red,true_div
leave_drug_out,K562,G007-LK,1.0,1,0.15535736083984375,1.3764863215342753
leave_drug_out,K562,Pracinostat (SB939),1.0,1,1.4985904693603516,1.2231349572895671
leave_drug_out,K562,Ruxolitinib (INCB018424),1.0,1,1.0343551635742188,1.7099887431416976
leave_drug_out,K562,Carmofur,1.0,1,0.013490676879882812,1.715583613228421
leave_drug_out,K562,Prednisone,1.0,1,0.8172397613525391,1.746971169796414
leave_drug_out,K562,CUDC-101,1.0,1,0.5594520568847656,1.4718166224620288
leave_drug_out,K562,Lenalidomide (CC-5013),1.0,1,0.1663494110107422,1.7389530700085924
leave_drug_out,K562,Mocetinostat (MGCD0103),1.0,1,0.20143699645996094,1.0209544968963449
leave_drug_out,K562,Ki8751,1.0,1,0.3816585540771484,1.5993623794364402
leave_drug_out,K562,Ofloxacin,1.0,1,-0.08120536804199222,1.7625324637703574
leave_drug_out,K562,Filgotinib (GLPG0634),1.0,1,0.2435665130615235,1.6793931566409066
leave_MoA_out,K562,IOX2,0.9414893617021276,1,0.09300994873046871,1.6669226890386
leave_MoA_out,K562,PF-3845,0.973404255319149,1,0.37605285644531256,1.7178192596602884
leave_MoA_out,K562,Trichostatin A (TSA),0.9787234042553192,1,2.4498043060302734,1.6347380331921124
leave_MoA_out,K562,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),0.9840425531914894,1,-0.06454277038574219,1.5716741210097074
leave_MoA_out,K562,Tanespimycin (17-AAG),0.9361702127659576,1,0.048694610595703194,1.2287124694848452
leave_MoA_out,K562,Avagacestat (BMS-708163),0.9893617021276596,1,0.14747238159179682,1.681525767846339
leave_MoA_out,K562,BMS-911543,0.8936170212765957,1,0.055717468261718806,1.698336936871017
partial_library,K562,batch,0.2,1,0.09189605712890629,1.672283098505522
partial_library,K562,batch,0.4,1,0.16006088256835938,1.7375429824325312
partial_library,K562,batch,0.6,1,-0.0846405029296875,1.7202658583106027
leave_drug_out,K562,"Patupilone (EPO906, Epothilone B)",1.0,2,0.31198692321777355,1.5517833775895515
leave_drug_out,K562,Pelitinib (EKB-569),1.0,2,-0.18798828125,1.6141109892828944
leave_drug_out,K562,"Tozasertib (VX-680, MK-0457)",1.0,2,0.0,1.2151393365094294
leave_drug_out,K562,BMS-265246,1.0,2,0.11376190185546878,1.650044625547459
leave_drug_out,K562,Filgotinib (GLPG0634),1.0,2,2.5623950958251953,1.7318246710579128
leave_drug_out,K562,Entacapone,1.0,2,-0.012910842895507812,1.6792968815324465
leave_drug_out,K562,Tofacitinib (CP-690550) Citrate,1.0,2,0.5254898071289062,1.684698560674489
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,2,0.39328956604003906,1.6615686635494762
leave_drug_out,K562,PD173074,1.0,2,0.28031158447265625,1.671344749466047
leave_drug_out,K562,UNC0379,1.0,2,0.3259658813476563,1.744865486514105
leave_drug_out,K562,Lomustine,1.0,2,0.5339126586914062,1.7302671541158543
leave_drug_out,K562,WP1066,1.0,2,-0.29443931579589844,1.661378759659114
leave_drug_out,K562,AR-42,1.0,2,1.027679443359375,1.0251513485893762
leave_drug_out,K562,Danusertib (PHA-739358),1.0,2,0.270822525024414,0.9982648626199104
leave_drug_out,K562,Altretamine,1.0,2,0.7386341094970703,1.721635798609039
